match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_fouls,captain,stat_wonContest,stat_lastManTackle,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11958578,home,Watford,Vakoun Bayo,,,bayo-vakoun-issouf,V. I. Bayo,F,15,184.0,3413,M,796455,EUR,852854400,F,19,19,False,19.0,14.0,2.0,1.0,7.0,8.0,8.0,12.0,1.0,4.0,,,,,90.0,31.0,6.9,8.0,2,1.0,4.0,6.0,3.0,,2.0,,,,,,1.0,,2.0,1.0,2.0,1.0,,2.0,,1.0,2.0,,,,,,
11958578,home,Watford,James Morris,,,james-morris,J. Morris,D,3,183.0,41,M,1004344,EUR,1006473600,D,42,42,True,4.0,1.0,1.0,,,1.0,1.0,3.0,3.0,1.0,,,,,28.0,10.0,6.5,4.0,0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11958578,home,Watford,Ken Sema,,,ken-sema,K. Sema,M,12,177.0,578,M,319847,EUR,749347200,M,12,12,True,3.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,,,28.0,10.0,6.4,5.0,1,1.0,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,1.0,,,1.0,,
11958578,home,Watford,Thomas Ince,,,thomas-ince,T. Ince,M,7,178.0,145,M,122663,EUR,696729600,M,7,7,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,,,,,14.0,3.0,6.3,1.0,0,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
11958578,home,Watford,Emmanuel Dennis,,,emmanuel-dennis,E. B. Dennis,F,17,174.0,1396,M,844424,EUR,879552000,F,25,25,True,1.0,,,,,,,1.0,,2.0,,,,,14.0,6.0,6.3,5.0,0,,,2.0,1.0,,2.0,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,
11958578,home,Watford,Ryan Porteous,,,porteous-ryan,R. Porteous,D,5,188.0,343,M,889776,EUR,922320000,D,5,5,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,11.0,5.0,6.2,,0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11958578,home,Watford,Myles Roberts,,,roberts-myles,M. Roberts,G,1,193.0,21,M,1008115,EUR,1007856000,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958578,home,Watford,Jake Livermore,,,jake-livermore,J. Livermore,M,,180.0,64,M,34578,EUR,627004800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958578,home,Watford,Jack Grieves,Jack Grieves,,jack-grieves,J. Grieves,M,43,,22,M,1214696,EUR,1102204800,F,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958578,home,Watford,Mileta Rajović,,,mileta-rajovic,M. Rajović,F,29,196.0,626,M,992951,EUR,932169600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958578,away,Southampton,Joe Lumley,,,joe-lumley,J. Lumley,G,13,190.0,118,M,591620,EUR,792806400,G,13,13,False,32.0,32.0,3.0,3.0,30.0,30.0,2.0,2.0,1.0,13.0,,1.0,3.0,,90.0,43.0,6.9,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
11958578,away,Southampton,Mason Holgate,,,mason-holgate,M. Holgate,D,3,187.0,414,M,781544,EUR,845942400,D,6,6,False,45.0,37.0,4.0,1.0,17.0,17.0,20.0,32.0,4.0,2.0,,,,,90.0,75.0,7.3,15.0,1,4.0,,3.0,5.0,2.0,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,
11958578,away,Southampton,Taylor Harwood-Bellis,,,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185.0,1647,M,980637,EUR,1012348800,D,21,21,False,121.0,109.0,12.0,3.0,53.0,55.0,56.0,66.0,6.0,11.0,,,,,90.0,138.0,8.0,13.0,3,,2.0,2.0,5.0,,,2.0,3.0,,1.0,1.0,1.0,,,4.0,,,,,,,1.0,,,,,,
11958578,away,Southampton,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185.0,210,M,134361,EUR,759628800,D,5,5,False,138.0,131.0,3.0,1.0,48.0,50.0,83.0,88.0,6.0,5.0,,,,,90.0,146.0,7.5,7.0,0,,1.0,1.0,2.0,,,,,,1.0,,,1.0,2.0,,,,True,,,,,,,,,,
11958578,away,Southampton,Jayden Meghoma,Jayden Meghoma,,meghoma-jayden,J. Meghoma,M,30,176.0,428,M,1410201,EUR,1151452800,D,29,29,False,41.0,39.0,1.0,,17.0,18.0,24.0,27.0,,4.0,,,,,78.0,59.0,7.0,7.0,1,4.0,,,2.0,,,1.0,,,1.0,1.0,3.0,,2.0,1.0,,,,,,2.0,,,,,,,
11958578,away,Southampton,Joe Rothwell,,,joe-rothwell,J. Rothwell,M,48,185.0,269,M,190853,EUR,789782400,M,19,19,False,28.0,25.0,1.0,1.0,17.0,18.0,9.0,11.0,,3.0,,,,,63.0,38.0,7.1,4.0,0,1.0,,1.0,3.0,,,,1.0,,3.0,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,
11958578,away,Southampton,Shea Charles,,,shea-charles,S. Charles,M,24,189.0,811,M,1131449,EUR,1067990400,M,24,24,False,50.0,46.0,2.0,2.0,20.0,21.0,26.0,29.0,1.0,2.0,,,,,63.0,55.0,7.0,4.0,0,,,2.0,5.0,2.0,,,,,2.0,1.0,,,1.0,3.0,,,,,,,,,,,,,
11958578,away,Southampton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183.0,6111,M,1017392,EUR,1038614400,M,22,22,False,63.0,54.0,4.0,4.0,18.0,20.0,36.0,44.0,,9.0,,,,,90.0,82.0,7.0,18.0,4,1.0,1.0,10.0,6.0,1.0,3.0,1.0,1.0,,2.0,,1.0,,1.0,4.0,4.0,1.0,,,,,3.0,,,_alcaraz22,,,
11958578,away,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178.0,2836,M,1174472,EUR,1140134400,F,33,33,False,6.0,4.0,,,1.0,1.0,4.0,7.0,,1.0,,,,,63.0,18.0,6.3,9.0,0,2.0,,7.0,3.0,3.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,
11958578,away,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175.0,2935,M,773409,EUR,837216000,F,10,10,False,28.0,20.0,4.0,1.0,8.0,9.0,12.0,19.0,,2.0,,,,,63.0,35.0,6.8,9.0,1,,1.0,3.0,3.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,1.0,,,,,
11958578,away,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184.0,969,M,1047484,EUR,1027987200,F,18,18,False,18.0,16.0,,,3.0,3.0,13.0,16.0,,7.0,,,,,90.0,40.0,6.7,15.0,3,1.0,1.0,10.0,3.0,1.0,5.0,2.0,,1.0,,,4.0,1.0,1.0,1.0,3.0,3.0,,1.0,,,,1.0,,,,,
11958578,away,Southampton,Ryan Fraser,,,ryan-fraser,R. Fraser,M,7,163.0,553,M,138261,EUR,762048000,M,26,26,True,14.0,12.0,,,1.0,1.0,11.0,18.0,,,,,,,27.0,20.0,6.7,8.0,0,5.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11958578,away,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183.0,282,M,117083,EUR,701913600,M,17,17,True,23.0,21.0,1.0,,3.0,3.0,21.0,27.0,,1.0,,,,,27.0,37.0,8.1,7.0,2,7.0,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,2.0,,3.0,1.0,,1.0,,,,
11958578,away,Southampton,Will Smallbone,,,will-smallbone,W. Smallbone,M,39,173.0,482,M,970435,EUR,951091200,M,16,16,True,38.0,37.0,1.0,1.0,13.0,13.0,24.0,25.0,,5.0,,,,,27.0,41.0,7.0,1.0,1,,,,2.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,
11958578,away,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172.0,1467,M,361352,EUR,855532800,F,9,9,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,,,27.0,11.0,6.7,2.0,2,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,2.0,,,,,
11958578,away,Southampton,Samuel Amo-Ameyaw,,,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1479,M,1407484,EUR,1153180800,F,27,27,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,2.0,,,,,12.0,14.0,6.9,3.0,1,,,3.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,
11958578,away,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193.0,294,M,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958578,away,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173.0,1497,M,823085,EUR,860889600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958578,away,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189.0,7025,M,286085,EUR,829267200,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,janbednarek_,,,
11958578,away,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172.0,453,M,328701,EUR,834710400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
