match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_fouls,stat_hitWoodwork,stat_accurateCross,stat_aerialLost,stat_aerialWon,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_totalOffside
14573024,home,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168.0,1143,M,345111,EUR,720144000,F,18,18,False,29.0,21.0,1.0,1.0,0.0,4.0,4.0,11.0,25.0,3.0,3.0,6.0,1.0,1.0,,,,,90.0,56.0,7.9,18.0,0.177253,,5,,0.07,0.28,0.14,,8.0,1.0,,2.0,1.3257,0.56,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,1.0,,1.0,2.0,1.0,1.8227,,,,,,
14573024,home,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183.0,8260,M,965031,EUR,898300800,D,2,2,True,36.0,26.0,2.0,1.0,0.0,6.0,8.0,12.0,28.0,5.0,3.0,4.0,1.0,1.0,,,,,35.0,65.0,7.4,20.0,0.188241,,0,,0.35,0.11,0.38,,11.0,,1.0,1.0,,,1.0,,3.0,2.0,,1.0,3.0,,,,,,,3.0,,2.0,,,,,,Sonic,,,,,
14573024,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180.0,572,M,900669,EUR,897004800,M,4,4,True,33.0,31.0,1.0,1.0,1.0,4.0,4.0,26.0,29.0,2.0,,1.0,1.0,,,,,,35.0,42.0,7.6,3.0,0.388603,,2,,0.53,0.15,0.13,,3.0,1.0,,,0.0401,-0.08,,,,,1.0,,2.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,
14573024,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2158,M,899982,EUR,788486400,M,7,7,True,12.0,8.0,3.0,,0.0,,1.0,8.0,11.0,1.0,,1.0,,,,,,,35.0,18.0,7.6,5.0,0.0171129,,2,,0.01,-0.33,-0.01,,1.0,,,,0.4949,0.5,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,0.9629,,1.0,,,,
14573024,home,Rayo Vallecano,Alemão,alemao,Alemão,F,9,182.0,1259,M,981604,EUR,891388800,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,1.0,3.0,,,1.0,,,,,,,35.0,13.0,6.0,4.0,0.00617321,,5,,0.02,0.04,-0.01,,2.0,1.0,,2.0,0.5356,-0.61,3.0,,,,2.0,,,,,,,1.0,,1.0,2.0,,,1.0,2.0,,0.201,,,,,,
14573024,home,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173.0,1906,M,900003,EUR,849312000,F,19,19,True,2.0,1.0,1.0,,0.0,,,0.0,2.0,,,,,,,,,,10.0,5.0,7.5,3.0,0.00050979,,1,,0.15,0.08,0.0,,1.0,,,1.0,0.6345,0.54,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.9266,,,,,,
14573024,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,196,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573024,home,Rayo Vallecano,Adrián Molina,adrian-molina,A. Molina,G,40,,23,M,1893144,EUR,1121990400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573024,home,Rayo Vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,J. Vertrouwd,D,33,188.0,214,M,1120947,EUR,1093046400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jozhua Vertrouwd,,,,,,,,,,,,,,,,,,,
14573024,home,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,60,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573024,home,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169.0,510,M,588566,EUR,815011200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573024,home,Rayo Vallecano,Samu Becerra,samu-becerra,S. Becerra,M,28,,48,M,2198232,EUR,1136073600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573024,away,Lech Poznań,Bartosz Mrozek,bartosz-mrozek,B. Mrozek,G,41,191.0,721,M,886909,EUR,951264000,G,41,41,False,29.0,23.0,8.0,2.0,0.0,23.0,24.0,,5.0,1.0,1.0,11.0,,,3.0,1.0,,,90.0,45.0,7.2,6.0,0.00011796,0.569,0,0.9132,0.07,0.01,-0.18,0.46,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,3.0,,
14573024,away,Lech Poznań,Joel Pereira,joel-pereira,J. Pereira,D,2,178.0,348,M,809489,EUR,843868800,D,2,2,False,28.0,22.0,6.0,4.0,1.0,12.0,15.0,4.0,13.0,3.0,5.0,7.0,3.0,,,,,,90.0,71.0,7.1,17.0,0.0588672,,0,,0.26,0.09,-0.05,,9.0,,2.0,1.0,,,2.0,1.0,,,,3.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,
14573024,away,Lech Poznań,Mateusz Skrzypczak,skrzypczak-mateusz,M. Skrzypczak,D,72,191.0,671,M,981527,EUR,966902400,D,72,72,False,23.0,19.0,3.0,1.0,0.0,17.0,18.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,,,,,90.0,35.0,6.6,5.0,0.00077786,,0,,0.05,0.05,-0.23,,,,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,
14573024,away,Lech Poznań,Antonio Milić,antonio-milic,A. Milić,D,16,190.0,335,M,110942,EUR,763257600,D,16,16,False,41.0,32.0,7.0,2.0,0.0,25.0,30.0,7.0,11.0,4.0,8.0,3.0,,,,,,,90.0,60.0,6.6,13.0,0.00306239,,0,,-0.1,0.0,-0.34,,,,4.0,2.0,,,3.0,,1.0,,,,,,,,,,,,2.0,4.0,,,,,,,,,,1.0,
14573024,away,Lech Poznań,Michal Gurgul,gurgul-michal,M. Gurgul,D,15,181.0,698,M,1423459,EUR,1138579200,D,15,15,False,35.0,21.0,11.0,3.0,0.0,14.0,20.0,5.0,15.0,2.0,8.0,4.0,2.0,1.0,,,,,90.0,62.0,6.0,20.0,0.00266169,,0,,-0.09,0.13,-0.39,,2.0,,,2.0,,,3.0,,1.0,,,4.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
14573024,away,Lech Poznań,Timothy Ouma,ouma-timothy,T. Ouma,M,6,183.0,654,M,1159176,EUR,1086825600,M,6,6,False,33.0,26.0,4.0,3.0,0.0,18.0,22.0,8.0,11.0,1.0,6.0,3.0,,,,,,,90.0,48.0,6.8,10.0,0.00826541,,1,,0.31,0.08,0.13,,,1.0,,2.0,0.0136,0.01,3.0,1.0,,,,1.0,,Timothy,Ouma,1.0,,1.0,,,,,,,,,,,1.0,,,,
14573024,away,Lech Poznań,Antoni Kozubal,kozubal-antoni,A. Kozubal,M,43,177.0,1024,M,1101198,EUR,1092787200,M,43,43,False,45.0,36.0,2.0,,0.0,19.0,21.0,17.0,24.0,2.0,6.0,4.0,2.0,2.0,,,,,90.0,61.0,7.8,13.0,0.0194118,,2,,0.06,0.27,-0.01,,,1.0,1.0,4.0,0.2284,0.52,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,0.242,,,,,,
14573024,away,Lech Poznań,Pablo Rodríguez,pablo-rodriguez,P. Rodríguez,M,99,178.0,313,M,1014682,EUR,996883200,M,99,99,False,6.0,3.0,1.0,,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,,60.0,20.0,6.5,10.0,0.0192819,,0,,0.0,0.15,-0.04,,,,,1.0,,,6.0,4.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0
14573024,away,Lech Poznań,Luis Palma,luis-palma,L. Palma,M,77,179.0,4123,M,905421,EUR,948067200,M,77,77,False,17.0,11.0,1.0,,0.0,7.0,8.0,4.0,9.0,3.0,,6.0,1.0,1.0,,,,,71.0,30.0,7.8,9.0,0.177739,,4,,-0.09,0.12,-0.08,,,1.0,,2.0,0.1008,0.51,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,1.0,0.5276,,1.0,,,,
14573024,away,Lech Poznań,Leo Bengtsson,leo-bengtsson,L. Bengtsson,M,14,179.0,240,M,860157,EUR,887673600,M,14,14,False,12.0,8.0,,,0.0,3.0,4.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,,,,,60.0,21.0,6.7,4.0,0.0496035,,0,,0.03,0.05,-0.11,,,,1.0,,,,2.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0
14573024,away,Lech Poznań,Mikael Ishak,mikael-ishak,M. Ishak,F,9,183.0,1731,M,114062,EUR,733536000,F,9,9,False,14.0,11.0,,,0.0,9.0,10.0,2.0,4.0,4.0,,3.0,,,,,,,60.0,24.0,6.6,7.0,0.00162025,,0,,-0.28,0.0,0.0,,,,,2.0,,,2.0,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,True,,,,,,2.0,,,,
14573024,away,Lech Poznań,Kornel Lisman,kornel-lisman,K. Lisman,M,56,186.0,218,M,1513549,EUR,1140393600,M,56,56,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,22.0,10.0,6.6,5.0,0.00016553,,0,,-0.03,-0.03,0.19,,,,,2.0,,,4.0,,2.0,,,,,Kornel Lisman,,,,,,,2.0,,,,,,,,,,,,
14573024,away,Lech Poznań,Taofeek Ismaheel,ismaheel-taofeek,T. Ismaheel,M,88,175.0,237,M,985403,EUR,963619200,M,88,88,True,14.0,11.0,,,0.0,5.0,5.0,6.0,9.0,,,2.0,,,,,,,30.0,20.0,6.1,8.0,0.00587599,,1,,0.02,-0.52,-0.1,,,1.0,,3.0,0.0188,-0.02,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14573024,away,Lech Poznań,Yannick Agnero,yannick-agnero,Y. Agnero,F,7,184.0,352,M,1154114,EUR,1045699200,F,7,7,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,3.0,1.0,,2.0,2.0,,,,,30.0,12.0,6.7,3.0,0.0004487,,0,,-0.02,0.09,0.14,,,,,1.0,,,3.0,,2.0,,,,1.0,Yannick Agnero,,,,,,,1.0,,,,,,,,1.0,,,,
14573024,away,Lech Poznań,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182.0,484,M,335887,EUR,870998400,M,24,24,True,8.0,7.0,,,0.0,3.0,4.0,3.0,4.0,1.0,,1.0,,,,,,,19.0,14.0,6.4,3.0,0.0694029,,1,,0.09,0.0,-0.09,,2.0,,,,0.0202,-0.01,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,
14573024,away,Lech Poznań,Robert Gumny,robert-gumny,R. Gumny,D,20,182.0,1253,M,834986,EUR,896918400,D,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,8.0,3.0,6.1,,0.00162223,,0,,0.01,0.0,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14573024,away,Lech Poznań,Krzysztof Bąkowski,krzysztof-bakowski,K. Bąkowski,G,31,190.0,159,M,974612,EUR,1041638400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573024,away,Lech Poznań,Mateusz Pruchniewski,mateusz-pruchniewski,M. Pruchniewski,G,33,184.0,117,M,1513699,EUR,1171497600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mateusz Pruchniewski,,,,,,,,,,,,,,,,,,,
14573024,away,Lech Poznań,João Moutinho,joao-moutinho,J. Moutinho,D,4,183.0,347,M,928431,EUR,884563200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573024,away,Lech Poznań,Wojciech Mońka,monka-wojciech,W. Mońka,D,27,188.0,362,M,1562120,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Wojciech Monka,,,,,,,,,,,,,,,,,,,
14573024,away,Lech Poznań,Gisli Thordarson,gisli-gottskalk-thordarson,G. Thordarson,M,23,191.0,275,M,1388767,EUR,1094947200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Gisli Gottskalk,Thordarson,,,,,,,,,,,,,,,,,,
14573024,away,Lech Poznań,Bryan Fiabema,bryan-fiabema,B. Fiabema,F,9,183.0,498,M,988833,EUR,1045353600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
