match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,player_lastName,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,stat_lastManTackle,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_blockedScoringAttempt,stat_penaltyWon
14773717,home,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,F,11,11,True,15.0,12.0,,,0.0,1.0,1.0,14.0,1.0,,,,45.0,39.0,7.3,15.0,0.461595,153.02943880655,14.0,110.43435760447,6.0,,1,,0.35,0.31,-0.01,,,11.0,10.0,2.0,,,5.0,5.0,,1.0,2.0,,2.0,1.0,3.0,1.0,18.702342143807,98.071429590658,3.0,,,1.0,2.0,1.0,,,,,0.0385,,0.0,,,1.0,,,,,
14773717,home,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400.0,M,94,94,True,11.0,8.0,2.0,1.0,0.0,2.0,2.0,9.0,3.0,,,,31.0,20.0,6.6,7.0,0.0251719,44.036066096844,7.0,14.040969384382,0.0,,0,,0.02,0.03,-0.04,,Abdullah Al-Anazi,6.0,,,,,4.0,3.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
14773717,home,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000.0,F,29,29,True,6.0,6.0,,,0.0,,,6.0,2.0,,,,31.0,11.0,6.4,3.0,0.00481615,4.7644694353097,1.0,3.4194932335968,0.0,,0,,0.02,0.0,-0.1,,Ali Al Masoud,6.0,,,,,4.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
14773717,home,Al-Fateh,Faisal Al Abdulwahed,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400.0,M,80,80,True,9.0,8.0,1.0,,0.0,2.0,2.0,7.0,1.0,,,,14.0,12.0,6.6,2.0,0.00439556,7.754764938315,2.0,0.33509695319292,0.0,,0,,-0.15,0.02,0.16,,Faisal Al Abdulwahed,6.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,home,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600.0,M,6,6,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,13.0,8.0,6.5,2.0,0.0010756,40.777439263925,3.0,26.26435325046,0.0,,0,,0.03,0.04,-0.04,,Naif Masoud,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,
14773717,home,Al-Fateh,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200.0,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,home,Al-Fateh,Mohammed Al-Sarnoukh,mohammed-al-sarnoukh,M. Al-Sarnoukh,D,37,,5,M,2421993,EUR,1072915200.0,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al-Sarnoukh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,home,Al-Fateh,Mahdi Al Obod,mahdi-al-obod,M. A. Obod,M,24,,5,M,1917052,EUR,1132012800.0,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mahdi Al Obod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,home,Al-Fateh,Mohammed Al-Sahihi,mohammed-al-sahihi,M. Al-Sahihi,M,25,,2,M,2234796,EUR,,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al-Sahihi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,away,Al-Hazem,Bruno Varela,bruno-varela,B. Varela,G,14,191.0,625,M,138895,EUR,783907200.0,G,14,14,False,34.0,13.0,31.0,11.0,0.0,6.0,10.0,24.0,8.0,2.0,,2.0,90.0,40.0,6.7,21.0,0.00154354,20.709539915809,4.0,13.459933530987,0.0,0.1059,0,0.7878,0.1,-0.06,-0.05,0.12,,7.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
14773717,away,Al-Hazem,Abdulaziz Al-Harbi,abdulaziz-al-harbi,A. Al-Harbi,D,82,,15,M,1216091,EUR,1060732800.0,D,82,82,False,23.0,17.0,3.0,1.0,0.0,7.0,9.0,14.0,5.0,,,,90.0,61.0,6.7,13.0,0.0229919,24.146033932464,5.0,-15.831589528896,0.0,,0,,0.16,-0.18,-0.02,,Abdulaziz Al-Harbi,10.0,1.0,1.0,2.0,,6.0,5.0,,2.0,1.0,,5.0,2.0,,,,,,,8.0,,1.0,,,,,,,,,2.0,,,,,,,
14773717,away,Al-Hazem,Sultan Tanker,sultan-tanker,S. Tanker,D,4,184.0,36,M,1520833,EUR,904608000.0,D,4,4,False,10.0,8.0,1.0,,0.0,6.0,8.0,2.0,2.0,,,,90.0,20.0,6.1,5.0,0.00182088,38.663879149682,4.0,7.1674039138224,0.0,,0,,-0.24,-0.3,-0.11,,Sultan Tanker,2.0,,,1.0,1.0,3.0,2.0,,,1.0,,1.0,1.0,,,,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,
14773717,away,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800.0,D,34,34,False,25.0,20.0,5.0,1.0,0.0,19.0,19.0,6.0,2.0,,,,90.0,38.0,6.5,5.0,0.00042738,73.134704246198,6.0,27.483692262444,1.0,,0,,0.03,0.04,-0.15,,,1.0,,,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,2.0,2.0,,1.0,25.574484118387,25.607987523427,,,8.0,,1.0,,,,,,,,,,,,True,,,,
14773717,away,Al-Hazem,Ahmed Al-Nakhli,ahmed-al-nakhli,A. Al-Nakhli,D,27,173.0,26,M,1048834,EUR,1024704000.0,D,27,27,False,19.0,15.0,1.0,,0.0,5.0,6.0,13.0,5.0,,,,69.0,40.0,6.8,8.0,0.0649731,128.16128988337,16.0,74.398460665752,2.0,,0,,0.05,0.35,-0.07,,Ahmed Al-Nakhli,10.0,1.0,,,,5.0,5.0,,,3.0,1.0,,,4.0,,21.425142690702,37.688791876557,2.0,,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,,
14773717,away,Al-Hazem,Ahmed Al-Shamrani,ahmed-al-shamrani,A. Al-Shamrani,M,70,,8,M,1134206,EUR,1015977600.0,M,70,70,False,19.0,14.0,4.0,2.0,0.0,5.0,5.0,14.0,2.0,,,,77.0,35.0,6.5,11.0,0.0546839,43.646540921602,6.0,26.752337310371,0.0,,2,,0.18,0.05,-0.11,,Ahmed Al-Shamrani,9.0,2.0,1.0,1.0,,6.0,2.0,3.0,,3.0,1.0,,,1.0,,,,,,,2.0,,1.0,1.0,,,,0.0703,0.0159,-0.28,1.0,,,,,,,
14773717,away,Al-Hazem,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600.0,M,5,5,False,22.0,18.0,2.0,2.0,0.0,12.0,13.0,9.0,4.0,,,,83.0,35.0,6.9,7.0,0.0108338,75.164104253723,8.0,6.0990661869695,0.0,,1,,0.07,0.05,0.21,,Mohammed Issa,6.0,1.0,,1.0,3.0,4.0,5.0,1.0,,1.0,1.0,1.0,,,,,,,,5.0,1.0,3.0,,1.0,,,,0.0203,0.0399,-0.03,,,,,,,,
14773717,away,Al-Hazem,Aboubacar Bah,aboubacar-bah,A. Bah,M,24,170.0,462,M,2018134,EUR,1128038400.0,M,24,24,False,30.0,24.0,1.0,,0.0,8.0,10.0,20.0,10.0,,,,90.0,49.0,6.8,14.0,0.244633,149.61709888179,14.0,102.7621126063,2.0,,0,,0.36,0.31,-0.02,,Aboubacar Bah,16.0,3.0,1.0,1.0,,10.0,5.0,2.0,1.0,,,4.0,4.0,1.0,,35.520197808198,48.151510215669,1.0,,1.0,4.0,6.0,,,,,,,,,1.0,,1.0,,,,,
14773717,away,Al-Hazem,Abdulaziz Al-Dwehe,abdulaziz-al-duwaihi,A. Al-Dwehe,M,26,175.0,19,M,982352,EUR,957312000.0,M,26,26,False,20.0,16.0,2.0,1.0,0.0,8.0,9.0,11.0,3.0,,,,70.0,31.0,6.6,8.0,0.0101888,89.012240213359,10.0,1.5060720280696,0.0,,0,,0.02,-0.05,0.14,,,8.0,,,3.0,2.0,6.0,5.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,3.0,,,,,,,
14773717,away,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000.0,M,19,19,False,12.0,11.0,,,0.0,2.0,2.0,10.0,,,,,69.0,28.0,7.2,7.0,0.0150491,136.78214627059,11.0,94.080755368412,5.0,,2,,-0.2,0.3,0.18,,,9.0,1.0,1.0,1.0,1.0,5.0,6.0,,,6.0,2.0,2.0,,1.0,,18.085541037876,91.394914268466,,,1.0,1.0,,,2.0,,,,0.4241,0.4462,0.26,1.0,,,,1.0,,,
14773717,away,Al-Hazem,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192.0,6658,M,791575,EUR,606614400.0,F,9,9,False,24.0,18.0,2.0,1.0,0.0,8.0,9.0,15.0,3.0,,,,90.0,40.0,7.1,10.0,0.0539997,69.802947420804,11.0,11.121844439524,1.0,,4,,-0.32,0.26,-0.03,,,10.0,1.0,,5.0,3.0,10.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,11.397374423101,11.960563573678,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,,,1.1694,1.0065,0.26,,,,,1.0,,1.0,1.0
14773717,away,Al-Hazem,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190.0,105,M,954812,EUR,903052800.0,M,32,32,True,7.0,6.0,1.0,1.0,0.0,4.0,5.0,2.0,1.0,,,,21.0,13.0,6.6,3.0,0.00100452,4.41,1.0,4.4093295319287,0.0,,0,,0.01,0.02,0.17,,,2.0,,,,1.0,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,
14773717,away,Al-Hazem,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,M,11,11,True,15.0,9.0,1.0,1.0,0.0,4.0,5.0,10.0,2.0,,,,21.0,27.0,6.8,12.0,0.329302,115.50537546298,13.0,5.4569275328696,2.0,,0,,0.07,0.41,-0.07,,,5.0,,,,1.0,4.0,5.0,,,7.0,3.0,,,1.0,,15.415535593416,24.763567926409,1.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,
14773717,away,Al-Hazem,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000.0,F,10,10,True,10.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,,,,,20.0,21.0,6.6,5.0,0.0186655,27.704118630014,5.0,11.564932740066,1.0,,1,,0.08,0.01,0.17,,,7.0,,,,,8.0,4.0,,1.0,4.0,2.0,2.0,2.0,,,11.423015049764,11.441590973287,1.0,,,1.0,5.0,,,,,,0.1258,,0.02,,,,,,,1.0,
14773717,away,Al-Hazem,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800.0,D,13,13,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,13.0,3.0,6.3,,4.9e-07,,,,,,0,,0.0,,-0.16,,Abdullah Alshenqiti,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
14773717,away,Al-Hazem,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600.0,M,8,8,True,5.0,3.0,1.0,1.0,0.0,,,5.0,1.0,,,,16.0,11.0,6.5,4.0,0.00206875,17.63856506162,2.0,14.862503304931,0.0,,0,,0.0,0.01,-0.1,,,3.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14773717,away,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,away,Al-Hazem,Abdulrahman Al-Khaibary,abdulrahman-al-khaibary,A. Al-Khaibary,M,15,175.0,8,M,791411,EUR,570844800.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,away,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773717,away,Al-Hazem,Nawaf Al-Bishri,albishri-nawaf-nasser,N. Al-Bishri,F,20,178.0,11,M,1501456,EUR,1141257600.0,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
