match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_expectedGoals,captain,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_penaltyWon,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_totalOffside
12421047,home,FCV Dender,Jordy Soladio,,,jordy-soladio,J. Soladio,F,98,185,40,M,1384571,EUR,887241600,M,98,98,True,1.0,1.0,0.0,,,1.0,,,1.0,,,,17.0,1.0,6.5,0.0682098,0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12421047,home,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,home,FCV Dender,Karol Fila,,,karol-fila,K. Fila,D,4,183,357,M,871041,EUR,897696000,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,home,FCV Dender,Dembo Sylla,Dembo Sylla,,dembo-sylla,D. Sylla,M,22,175,1057,M,1397569,EUR,1036886400,D,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,home,FCV Dender,Ali Akman,Ali,Akman,akman-ali,A. Akman,F,9,174,408,M,958227,EUR,1019088000,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,away,Standard Liège,Matthieu Epolo,Matthieu Epolo,,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,False,29.0,12.0,0.0,6.0,10.0,,8.0,,,1.0,,3.0,90.0,39.0,7.4,0.00159906,0,0.5999,26.0,9.0,6.0,19.0,,,,,17.0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,
12421047,away,Standard Liège,Boško Šutalo,,,bosko-sutalo,B. Šutalo,D,21,188,725,M,942992,EUR,946684800,D,4,4,False,34.0,27.0,0.0,15.0,18.0,2.0,2.0,,1.0,,,,90.0,59.0,7.9,0.00651113,0,,6.0,2.0,12.0,16.0,,,,,7.0,,,1.0,5.0,9.0,1.0,4.0,,1.0,,,,,,,,4.0,3.0,,,,,,,,,
12421047,away,Standard Liège,David Bates,,,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,44,44,False,41.0,32.0,0.0,23.0,28.0,1.0,5.0,,,,,,90.0,62.0,7.7,0.00249433,0,,12.0,6.0,9.0,13.0,,,,2.0,11.0,,,2.0,6.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,3.0,2.0,,,,,,,,,
12421047,away,Standard Liège,Nathan Ngoy,,,ngoy-nathan,N. Ngoy,D,3,183,2002,M,1119487,EUR,1055203200,D,3,3,False,42.0,35.0,0.0,22.0,25.0,1.0,4.0,,,,,,90.0,55.0,7.5,0.0141924,0,,12.0,7.0,13.0,17.0,,,,,7.0,,,2.0,4.0,5.0,1.0,3.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
12421047,away,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,M,88,88,False,24.0,12.0,0.0,4.0,6.0,1.0,,,,,,,90.0,45.0,7.3,0.0391701,0,,4.0,1.0,8.0,19.0,1.0,,,,18.0,,,2.0,7.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,,,,,,,,
12421047,away,Standard Liège,Aiden O'Neill,,,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,35.0,29.0,0.0,12.0,13.0,2.0,5.0,,2.0,,,,90.0,48.0,6.7,0.0218959,1,,8.0,4.0,17.0,23.0,1.0,,1.0,1.0,8.0,0.074,True,,2.0,3.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
12421047,away,Standard Liège,Marko Bulat,,,marko-bulat,M. Bulat,M,5,178,837,M,905063,EUR,1001462400,M,7,7,False,21.0,16.0,0.0,10.0,11.0,2.0,3.0,,1.0,,,,87.0,37.0,7.1,0.00178178,1,,6.0,1.0,6.0,11.0,1.0,,,3.0,10.0,0.2828,,,3.0,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,0.1935,,,1.0,1.0,,,,,,,,,
12421047,away,Standard Liège,Léandre Kuavita,Léandre Kuavita,,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,False,18.0,13.0,0.0,6.0,7.0,3.0,3.0,,2.0,,,,79.0,33.0,7.0,0.0110983,0,,1.0,1.0,7.0,11.0,,,,2.0,8.0,,,1.0,2.0,2.0,,3.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,
12421047,away,Standard Liège,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,M,17,17,False,21.0,17.0,0.0,6.0,8.0,3.0,3.0,,1.0,,,,87.0,32.0,6.7,0.0892795,0,,6.0,5.0,11.0,13.0,,,,1.0,6.0,,,,1.0,3.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
12421047,away,Standard Liège,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,False,9.0,4.0,0.0,2.0,4.0,10.0,2.0,,2.0,,,,68.0,28.0,7.2,0.00080833,2,,,,2.0,5.0,,,1.0,4.0,12.0,0.6749,,1.0,4.0,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.7841,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,
12421047,away,Standard Liège,Soufiane Benjdida,Soufiane Benjdida,,soufiane-benjdida,S. Benjdida,F,9,178,988,M,1168800,EUR,999561600,F,21,21,False,22.0,18.0,1.0,11.0,13.0,16.0,6.0,,4.0,,,,90.0,41.0,8.0,0.047122,2,,1.0,1.0,7.0,10.0,1.0,,,2.0,12.0,0.797,,2.0,3.0,2.0,,,,8.0,,1.0,,2.0,0.8328,4.0,,1.0,,2.0,,,,,,1.0,1.0,1.0
12421047,away,Standard Liège,Muhammed Badamosi,,,muhammed-badammosi,M. Badamosi,F,15,198,404,M,919496,EUR,914716800,F,19,19,True,6.0,4.0,0.0,,,5.0,3.0,,1.0,,,,22.0,17.0,6.5,0.00847432,0,,1.0,,4.0,6.0,,,,5.0,10.0,,,2.0,4.0,,,,,1.0,,1.0,1.0,,,3.0,,1.0,,,,,,,,,,
12421047,away,Standard Liège,Isaac Price,,,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,True,5.0,3.0,0.0,2.0,3.0,,1.0,,,,,,11.0,9.0,6.6,0.00024944,0,,3.0,1.0,1.0,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12421047,away,Standard Liège,Alexandro Calut,,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,54,54,True,1.0,,0.0,,1.0,3.0,,,1.0,,,,9.0,3.0,6.1,,0,,,,,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12421047,away,Standard Liège,Sotiris Alexandropoulos,,,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,True,2.0,1.0,0.0,,1.0,3.0,1.0,,1.0,,,,10.0,4.0,6.5,0.00182256,0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,2.0,1.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,
12421047,away,Standard Liège,Tom Poitoux,Tom Poitoux,,tom-poitoux,T. Poitoux,G,99,185,74,M,1195762,EUR,1117843200,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,away,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,away,Standard Liège,Lucas Noubi,Lucas Noubi,,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,away,Standard Liège,Viktor Đukanović,,,viktor-dukanovic,V. Đukanović,M,7,184,528,M,1086448,EUR,1075334400,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421047,away,Standard Liège,Brahim Ghalidi,Brahim Ghalidi,,brahim-ghalidi,B. Ghalidi,F,55,174,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
