match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_unsuccessfulTouch,stat_goalAssist,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon
11352498,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,19.0,17.0,3.0,1.0,16.0,17.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,90.0,24.0,6.3,2.0,0.00034016,0,-0.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,114.0,107.0,5.0,1.0,25.0,25.0,87.0,96.0,3.0,3.0,,,,,90.0,141.0,7.5,11.0,0.233265,1,,,,True,7.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0268,1.0,,,,,,,,,,,,,,,
11352498,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,181.0,174.0,6.0,4.0,37.0,37.0,137.0,146.0,,4.0,,,,,90.0,190.0,8.3,9.0,0.314073,2,,,,,2.0,,5.0,,,,,1.0,,1.0,,1.0,2.0,,0.0992,1.0,3.0,2.0,1.0,,,,,,,,,,,,
11352498,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,116.0,112.0,,,38.0,38.0,74.0,78.0,1.0,5.0,1.0,,,,90.0,125.0,7.3,4.0,0.158927,3,,,,,,,4.0,,,,,,2.0,,,,1.0,2.0,0.066,1.0,1.0,1.0,,,,,,,,,,,,,
11352498,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,43.0,36.0,,,9.0,10.0,28.0,37.0,7.0,6.0,4.0,,,,90.0,67.0,7.0,11.0,0.0588032,3,,,,,4.0,1.0,3.0,2.0,,,,,,,,1.0,,1.0,0.2514,1.0,2.0,,,1.0,1.0,3.0,0.5856,,,,,,,,
11352498,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,42.0,39.0,,,15.0,15.0,24.0,27.0,5.0,6.0,1.0,,,,89.0,53.0,7.9,5.0,0.159387,2,,Rico Lewis,,,,,1.0,,2.0,,,1.0,,,1.0,,,1.0,0.3117,4.0,,,,2.0,,2.0,1.5248,1.0,,,,,,,
11352498,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,106.0,90.0,11.0,7.0,25.0,26.0,65.0,80.0,3.0,8.0,2.0,,,,90.0,118.0,7.4,17.0,0.258599,3,,,,,,,8.0,,1.0,1.0,1.0,,2.0,2.0,,,5.0,,0.2762,1.0,2.0,1.0,,,1.0,,,,1.0,,,,,,
11352498,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,70.0,62.0,,,4.0,4.0,59.0,72.0,3.0,1.0,,,,,90.0,93.0,7.4,20.0,0.130854,2,,,,,6.0,1.0,3.0,,2.0,2.0,1.0,,,1.0,,,2.0,,0.0471,1.0,,,,,,2.0,0.2975,,,3.0,,,,,
11352498,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,33.0,30.0,1.0,,9.0,10.0,21.0,23.0,5.0,2.0,1.0,,,,90.0,47.0,6.8,7.0,0.335053,1,,,,,,,5.0,1.0,2.0,2.0,1.0,1.0,,,,,1.0,3.0,0.0228,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,
11352498,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,False,65.0,57.0,1.0,1.0,11.0,12.0,46.0,53.0,5.0,2.0,,,,,90.0,79.0,7.7,12.0,0.0434389,1,,,,,,,4.0,2.0,3.0,2.0,2.0,,,,,,1.0,1.0,0.394,2.0,,,1.0,,,1.0,0.8899,1.0,1.0,1.0,,,,,
11352498,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,28.0,27.0,,,5.0,6.0,25.0,27.0,6.0,1.0,2.0,,,,90.0,41.0,6.5,7.0,0.118543,1,,,,,5.0,3.0,1.0,2.0,,,,,,1.0,,,,,0.1101,2.0,1.0,,,2.0,1.0,1.0,0.5107,,,3.0,,,,,
11352498,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,,,,,,,,,,,,,,,,,,,,0,,Oscar Bobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Mahamadou Susoho,susoho-mahamadou,M. Susoho,M,20,175,672,M,,1156644,EUR,1106179200,M,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,30,30,False,29.0,13.0,20.0,4.0,10.0,16.0,3.0,13.0,,6.0,,,1.0,1.0,90.0,41.0,7.9,16.0,0.0008129,0,1.8085,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,5.0,7.0,
11352498,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,False,29.0,19.0,,,12.0,18.0,7.0,11.0,,1.0,,,,,89.0,44.0,6.4,10.0,0.00105693,0,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,
11352498,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,False,8.0,4.0,4.0,1.0,4.0,7.0,,1.0,1.0,2.0,,,,,34.0,10.0,6.4,4.0,1.887e-05,0,,,,True,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
11352498,away,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,47.0,36.0,11.0,1.0,32.0,35.0,4.0,12.0,3.0,2.0,1.0,,,,90.0,60.0,6.0,14.0,0.00129307,0,,,,,,,2.0,,1.0,1.0,,,,3.0,,2.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,
11352498,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,44.0,37.0,11.0,4.0,32.0,33.0,5.0,11.0,3.0,5.0,2.0,,,,90.0,60.0,6.9,9.0,0.0103672,0,,,,,,,5.0,,,2.0,1.0,,,7.0,2.0,,1.0,3.0,,1.0,,,1.0,,,,,,,1.0,,,,,
11352498,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,D,3,3,False,13.0,8.0,2.0,,7.0,11.0,1.0,3.0,1.0,1.0,1.0,,,,90.0,33.0,6.5,8.0,0.0002177,0,,,,,1.0,,4.0,,,,,,,5.0,,,3.0,,,,1.0,,,,,,,,,,,,,,
11352498,away,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,MOlise,978838,EUR,1008115200,M,7,7,False,36.0,31.0,2.0,2.0,22.0,23.0,9.0,17.0,7.0,10.0,2.0,,,,90.0,66.0,7.8,14.0,0.0447508,2,,,,,4.0,,10.0,1.0,,4.0,3.0,,,,,1.0,2.0,5.0,0.8354,2.0,,1.0,,3.0,,1.0,0.9959,1.0,,2.0,,,,,
11352498,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,M,26,26,False,22.0,18.0,2.0,,17.0,19.0,1.0,3.0,3.0,2.0,,,,,90.0,32.0,6.4,5.0,0.0089546,0,,,,,,,2.0,2.0,1.0,,,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11352498,away,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,,285989,EUR,842227200,M,44,44,False,18.0,15.0,,,11.0,13.0,4.0,5.0,2.0,4.0,1.0,,,,80.0,24.0,6.3,6.0,0.00099258,0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
11352498,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,False,7.0,6.0,,,5.0,5.0,1.0,2.0,5.0,2.0,,,,,81.0,22.0,6.8,5.0,0.577564,1,,,,,,,2.0,2.0,2.0,,,1.0,1.0,3.0,1.0,1.0,2.0,,0.0402,1.0,,,,1.0,,,,,,2.0,1.0,,,,
11352498,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,15.0,13.0,,,7.0,8.0,6.0,7.0,6.0,3.0,1.0,,,,90.0,26.0,7.8,4.0,0.00366205,1,,,,,,,7.0,,1.0,3.0,2.0,,,,,,1.0,2.0,0.9063,,2.0,,1.0,3.0,,1.0,0.8666,1.0,1.0,,,,,,1.0
11352498,away,Crystal Palace,David Ozoh,david-ozoh,D. Ozoh,M,18,183,315,M,,1212155,EUR,1115337600,M,52,52,True,11.0,10.0,,,4.0,4.0,6.0,7.0,2.0,2.0,,,,,56.0,18.0,6.7,2.0,0.0089995,0,,,,,,,3.0,,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,
11352498,away,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,,997104,EUR,1017360000,M,29,29,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,10.0,5.0,6.5,,0.00060275,1,,,,,,,,,,,,,1.0,,,,,,0.0341,,,,,,,,,,,,,,,,
11352498,away,Crystal Palace,Matheus França,matheus-franca,Matheus França,F,9,184,3714,M,,1116593,EUR,1080777600,F,11,11,True,1.0,1.0,1.0,1.0,,,2.0,3.0,3.0,,1.0,,,,9.0,7.0,6.6,3.0,0.00911113,0,,Matheus França,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
11352498,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,M,10,10,True,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,4.0,,1.0,0.00022981,0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352498,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352498,away,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
