match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_blockedScoringAttempt,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded
12451060,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,False,29.0,12.0,26.0,9.0,0.0,7.0,8.0,5.0,21.0,1.0,1.0,1.0,12.0,1.0,3.0,4.0,90.0,45.0,7.7,17.0,0.00325177,0,1.2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451060,home,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,20,20,False,27.0,22.0,5.0,2.0,0.0,17.0,18.0,5.0,9.0,3.0,4.0,1.0,4.0,,,,90.0,33.0,6.8,6.0,0.00196231,0,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12451060,home,Auxerre,Jubal,,,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,19.0,16.0,3.0,2.0,0.0,13.0,14.0,3.0,5.0,1.0,2.0,4.0,1.0,,,,90.0,31.0,7.6,3.0,0.00065807,1,,6.0,,,1.0,1.0,1.0,True,5.0,1.0,2.0,1.0,0.0408,0.0257,,,,,,,,,,,,,,,,,,
12451060,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183,819,M,1387156,EUR,1006560000,D,92,92,False,37.0,29.0,9.0,4.0,0.0,24.0,25.0,5.0,12.0,1.0,1.0,6.0,4.0,,,,90.0,55.0,7.3,8.0,0.00159617,0,,5.0,1.0,2.0,1.0,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
12451060,home,Auxerre,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180,945,M,954044,EUR,1011312000,M,23,23,False,21.0,15.0,3.0,3.0,0.0,6.0,8.0,10.0,16.0,2.0,5.0,1.0,2.0,,,,85.0,42.0,7.0,14.0,0.0411923,1,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.0242,0.2744,,3.0,1.0,1.0,3.0,,,,,,,,,,,,,
12451060,home,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179,1294,M,904424,EUR,878860800,M,42,42,False,23.0,16.0,6.0,1.0,0.0,8.0,9.0,8.0,14.0,1.0,8.0,2.0,8.0,,,,85.0,37.0,6.4,12.0,0.0086707,0,,2.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,1.0,,3.0,1.0,,,,,,,,,,,
12451060,home,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,27,27,False,40.0,35.0,5.0,3.0,0.0,20.0,20.0,15.0,21.0,1.0,11.0,,4.0,,,,90.0,63.0,7.1,12.0,0.0651853,4,,7.0,6.0,2.0,3.0,1.0,2.0,,,,,1.0,0.1453,,3.0,1.0,,4.0,1.0,2.0,3.0,4.0,,,,,,,,,,
12451060,home,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,M,14,14,False,42.0,36.0,7.0,5.0,0.0,22.0,25.0,16.0,23.0,3.0,7.0,2.0,8.0,,,,90.0,75.0,7.5,14.0,0.0894877,0,,13.0,3.0,1.0,7.0,4.0,1.0,,2.0,,,2.0,,,2.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,
12451060,home,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,F,10,10,False,22.0,16.0,2.0,1.0,0.0,11.0,12.0,7.0,12.0,1.0,6.0,,,,,,85.0,38.0,9.1,11.0,0.12392,3,,6.0,3.0,,2.0,1.0,,,2.0,2.0,,,0.7975,0.7197,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,
12451060,home,Auxerre,Hamed Junior Traorè,,,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,F,25,25,False,15.0,14.0,3.0,3.0,1.0,4.0,4.0,10.0,11.0,,4.0,,4.0,,,,78.0,33.0,7.6,7.0,0.139411,1,,7.0,3.0,,2.0,,,,1.0,,,4.0,0.0186,,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,
12451060,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191,426,M,936848,EUR,935712000,F,9,9,False,14.0,9.0,1.0,1.0,0.0,4.0,6.0,5.0,8.0,5.0,5.0,1.0,,,,,56.0,20.0,6.7,5.0,0.00272066,1,,7.0,,,1.0,1.0,1.0,,6.0,1.0,,,0.0936,0.2533,,,,,,,,,,,,1.0,1.0,,,,,
12451060,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,True,11.0,10.0,,,1.0,5.0,5.0,5.0,6.0,2.0,5.0,,2.0,,,,34.0,22.0,8.8,2.0,0.258739,3,,2.0,1.0,2.0,,,1.0,,,2.0,,1.0,0.8767,0.8829,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,
12451060,home,Auxerre,Ado Onaiwu,,,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,45,45,True,8.0,8.0,,,0.0,5.0,5.0,3.0,4.0,,,,2.0,,,,12.0,11.0,7.1,1.0,0.0010319,2,,1.0,,,,,,,1.0,1.0,,,0.7917,0.8878,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,
12451060,home,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175,297,M,782240,EUR,874713600,M,18,18,True,9.0,9.0,4.0,4.0,0.0,5.0,5.0,4.0,4.0,,1.0,1.0,1.0,,,,12.0,11.0,6.8,,0.00196988,0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12451060,home,Auxerre,Rayan Raveloson,,,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,M,97,97,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,,12.0,9.0,6.8,1.0,0.0001315,0,,3.0,2.0,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,
12451060,home,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184,302,M,801280,EUR,853632000,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,12.0,4.0,6.6,,0.00274623,0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12451060,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
