match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_bigChanceMissed,stat_wasFouled,stat_totalContest,stat_wonContest,stat_goals,stat_keyPass,stat_bigChanceCreated,player_firstName,stat_accurateCross,stat_blockedScoringAttempt,player_lastName,stat_penaltyConceded,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12450987,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,28.0,27.0,5.0,4.0,0.0,24.0,24.0,3.0,4.0,1.0,7.0,4.0,1.0,1.0,2.0,90.0,37.0,7.2,2.0,0.00179299,0,0.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450987,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,40.0,33.0,3.0,1.0,0.0,10.0,12.0,23.0,29.0,2.0,4.0,,,,,90.0,61.0,7.0,9.0,0.0211763,2,,1.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.3225,0.3158,,,,,,,,,,,,,,,,,,,
12450987,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,121.0,114.0,2.0,2.0,0.0,69.0,71.0,45.0,50.0,4.0,6.0,,,,,90.0,134.0,6.9,9.0,0.0236965,1,,,,6.0,3.0,7.0,1.0,,1.0,2.0,1.0,,1.0,,0.0472,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,
12450987,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,False,56.0,52.0,4.0,1.0,0.0,31.0,31.0,21.0,25.0,2.0,3.0,,,,,90.0,71.0,6.7,7.0,0.0167918,1,,,,2.0,4.0,8.0,,1.0,,1.0,4.0,2.0,3.0,4.0,0.4078,0.3615,,,,,1.0,2.0,,,,,,,,,,,,,
12450987,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,44,44,False,45.0,42.0,,,0.0,15.0,16.0,27.0,34.0,1.0,6.0,,,,,90.0,60.0,7.6,11.0,0.148677,1,,5.0,1.0,,5.0,4.0,,1.0,,,2.0,1.0,,1.0,0.3137,0.7103,,,1.0,,,1.0,3.0,1.0,1.0,3.0,,,,,,,,,
12450987,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,,581314,EUR,786758400,M,21,21,False,82.0,73.0,2.0,,0.0,32.0,34.0,41.0,48.0,4.0,5.0,,,,,90.0,97.0,7.3,10.0,0.044027,1,,,2.0,2.0,3.0,4.0,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,0.0139,,,,,,,,,,,,,,,,,,,,
12450987,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,86.0,76.0,7.0,4.0,1.0,30.0,31.0,46.0,56.0,,4.0,,,,,90.0,102.0,7.6,14.0,0.385887,1,,1.0,2.0,,5.0,3.0,,1.0,,,1.0,1.0,1.0,,0.0861,0.2002,,1.0,,,,2.0,2.0,,,2.0,1.0,,,,,,,,
12450987,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,,1102502,EUR,1021507200,M,3,3,False,34.0,29.0,1.0,1.0,0.0,8.0,9.0,22.0,36.0,,4.0,,,,,80.0,54.0,6.9,16.0,0.114693,2,,11.0,,,1.0,1.0,1.0,,,,,,,,0.0519,,,,1.0,,,1.0,,,,1.0,,Quentin Merlin,1.0,1.0,,,,,
12450987,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,F,26,26,False,19.0,16.0,,,0.0,4.0,5.0,12.0,14.0,,3.0,,,,,58.0,27.0,7.1,5.0,0.066578,2,,,1.0,,2.0,3.0,,2.0,,,1.0,,1.0,,0.212,0.4835,,,1.0,,,1.0,1.0,1.0,,1.0,,Bilal,,,Nadir,,,,
12450987,home,Olympique de Marseille,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,F,25,25,False,26.0,22.0,2.0,2.0,0.0,4.0,6.0,19.0,23.0,2.0,3.0,,,,,90.0,42.0,8.1,7.0,0.133247,2,,3.0,,,3.0,6.0,1.0,1.0,,,4.0,1.0,1.0,4.0,0.536,0.9374,,,,,,2.0,,,1.0,4.0,1.0,,1.0,,,1.0,,,
12450987,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,F,10,10,False,19.0,17.0,1.0,,0.0,3.0,3.0,14.0,17.0,,1.0,,,,,89.0,28.0,8.1,5.0,0.82863,4,,1.0,1.0,,4.0,2.0,2.0,2.0,,,1.0,,,1.0,1.0045,1.0691,,,1.0,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,
