match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyWon
11047943,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1467,M,361352,EUR,855532800,F,9,9,False,20.0,16.0,1.0,1.0,7.0,8.0,2.0,,1.0,,,67.0,31.0,6.3,11.0,2,,9.0,13.0,1.0,,7.0,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11047943,home,Southampton,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,773,M,1065214,EUR,1043712000,F,23,23,True,26.0,20.0,1.0,,4.0,8.0,7.0,1.0,2.0,,,31.0,40.0,6.8,9.0,0,,16.0,18.0,,,1.0,,4.0,3.0,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,
11047943,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4247,M,161717,EUR,783648000,M,8,8,True,35.0,30.0,5.0,2.0,12.0,13.0,,3.0,,,,31.0,45.0,7.3,11.0,0,,20.0,29.0,7.0,2.0,1.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,,prowsey16,,1.0,1.0,,
11047943,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1399,M,818073,EUR,837907200,M,7,7,True,13.0,13.0,,,5.0,5.0,1.0,3.0,1.0,,,23.0,19.0,6.5,3.0,1,,8.0,9.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11047943,home,Southampton,Theo Walcott,,,theo-walcott,T. Walcott,M,,176,708,,10501,EUR,606009600,F,32,32,True,3.0,2.0,,,,,1.0,2.0,,,,23.0,12.0,6.6,4.0,2,,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,2.0,,1.0,,,,,,1.0,,,,,,
11047943,home,Southampton,Dominic Ballard,,,dominic-ballard,D. Ballard,F,32,178,455,M,1398557,EUR,1112313600,F,53,53,True,4.0,,,,,1.0,1.0,,,,,11.0,4.0,6.5,4.0,0,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11047943,home,Southampton,Willy Caballero,,,willy-caballero,W. Caballero,G,,186,552,,52741,EUR,370483200,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,home,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1115,M,976025,EUR,1008028800,D,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1581,M,352768,EUR,872812800,M,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,home,Southampton,Kami Doyle,,,doyle-kami,K. Doyle,M,29,177,126,M,1104981,EUR,1122854400,M,65,65,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,away,Grimsby Town,Max Crocombe,,,max-crocombe,M. Crocombe,G,15,193,85,M,197904,EUR,745113600,G,1,1,False,29.0,11.0,27.0,9.0,2.0,3.0,,9.0,,,2.0,90.0,33.0,6.7,18.0,0,,9.0,26.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
11047943,away,Grimsby Town,Michee Efete,,,michee-efete,M. Efete,M,20,180,69,M,880662,EUR,858038400,D,2,2,False,17.0,11.0,4.0,1.0,6.0,8.0,3.0,3.0,,,,90.0,30.0,6.7,9.0,0,,5.0,10.0,1.0,,4.0,,2.0,2.0,,1.0,1.0,,2.0,,1.0,,,3.0,1.0,1.0,,,,,,,,,,
11047943,away,Grimsby Town,Luke Waterfall,,,luke-waterfall,L. Waterfall,D,25,188,9,M,39162,EUR,649296000,D,6,6,False,12.0,7.0,3.0,,6.0,7.0,3.0,2.0,2.0,,,90.0,28.0,7.4,5.0,0,True,1.0,5.0,,,,,,,,,,,,,,,6.0,4.0,1.0,,,,,,,3.0,,,,
11047943,away,Grimsby Town,Niall Maher,,,niall-maher,N. Maher,D,31,178,3,M,581342,EUR,807148800,D,31,31,False,16.0,12.0,4.0,,6.0,8.0,3.0,5.0,,,,90.0,32.0,7.0,5.0,0,,6.0,8.0,,,,,,,,,,,,,,,1.0,,3.0,2.0,,,,,,2.0,,,,
11047943,away,Grimsby Town,Josh Emmanuel,,,josh-emmanuel,J. Emmanuel,D,,180,19,M,802826,EUR,871862400,M,7,7,False,13.0,5.0,,,2.0,3.0,10.0,3.0,,,,90.0,39.0,6.7,16.0,0,,4.0,12.0,2.0,1.0,7.0,1.0,5.0,2.0,,3.0,2.0,,,4.0,1.0,,3.0,1.0,4.0,2.0,,,,,,1.0,,,,
11047943,away,Grimsby Town,Gavan Holohan,,,gavan-holohan,G. Holohan,F,7,180,25,M,144678,EUR,692755200,M,8,8,False,22.0,17.0,3.0,2.0,11.0,11.0,4.0,10.0,1.0,,,90.0,38.0,8.0,8.0,2,,6.0,11.0,,,5.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,3.0,3.0,1.0,,2.0,2.0,,,,,,,
11047943,away,Grimsby Town,Alex Hunt,,,alex-hunt,A. Hunt,M,8,170,35,M,943644,EUR,959558400,M,16,16,False,16.0,14.0,5.0,3.0,6.0,7.0,1.0,2.0,,,,73.0,26.0,6.8,4.0,0,,8.0,9.0,,,2.0,,,,,2.0,2.0,,,,,,1.0,2.0,1.0,,,,,,,2.0,,,,
11047943,away,Grimsby Town,Anthony Driscoll-Glennon,,,anthony-driscoll-glennon,A. Driscoll-Glennon,D,3,181,23,M,982139,EUR,943574400,M,3,3,False,16.0,13.0,4.0,3.0,6.0,8.0,3.0,5.0,,,,90.0,34.0,6.7,7.0,0,,8.0,11.0,3.0,1.0,4.0,,,,,2.0,,,,,4.0,,4.0,1.0,3.0,2.0,,,,,,1.0,,,,
11047943,away,Grimsby Town,John McAtee,,,john-mcatee,J. McAtee,F,45,180,138,M,879366,EUR,932688000,F,10,10,False,12.0,5.0,1.0,,1.0,3.0,6.0,5.0,1.0,,,82.0,27.0,6.7,13.0,1,,4.0,10.0,1.0,,5.0,,3.0,1.0,,3.0,1.0,,1.0,1.0,1.0,,2.0,,3.0,2.0,,1.0,,,,,,,,
11047943,away,Grimsby Town,Danilo Orsi-Dadomo,,,danilo-orsi-dadomo,D. Orsi-Dadomo,F,99,188,62,M,1082492,EUR,829872000,F,20,20,False,9.0,6.0,2.0,,1.0,3.0,4.0,3.0,2.0,,,66.0,24.0,6.7,10.0,0,,5.0,6.0,,,6.0,2.0,2.0,1.0,,3.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,1.0
11047943,away,Grimsby Town,Harry Clifton,,,harry-clifton,H. Clifton,M,15,180,41,M,825822,EUR,897609600,F,15,15,False,13.0,8.0,1.0,1.0,6.0,7.0,5.0,3.0,1.0,,,73.0,29.0,6.8,9.0,1,,3.0,8.0,2.0,1.0,7.0,3.0,,,,,1.0,,1.0,,2.0,1.0,,1.0,4.0,1.0,,,,1.0,,1.0,,,,
11047943,away,Grimsby Town,Ryan Taylor,,,ryan-taylor,R. Taylor,F,,188,11,M,20447,EUR,578707200,F,29,29,True,5.0,,,,,,4.0,,,,,24.0,9.0,6.7,5.0,0,,,5.0,,,5.0,,,,,,1.0,,4.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,
11047943,away,Grimsby Town,Otis Khan,,,otis-khan,O. Khan,M,10,175,292,M,824936,EUR,810259200,M,11,11,True,2.0,1.0,,,,,1.0,1.0,,,,17.0,6.0,6.1,3.0,0,,1.0,2.0,,,4.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
11047943,away,Grimsby Town,Bryn Morris,,,bryn-morris,B. Morris,M,8,182,15,M,284443,EUR,830390400,M,17,17,True,10.0,1.0,7.0,,1.0,2.0,,5.0,,,,17.0,14.0,6.1,10.0,0,,,8.0,,,3.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,
11047943,away,Grimsby Town,Evan Khouri,,,evan-khouri,E. Khouri,M,8,179,70,M,994540,EUR,1043107200,M,30,30,True,3.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,8.0,8.0,6.1,3.0,0,,1.0,1.0,,,5.0,1.0,,,,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,
11047943,away,Grimsby Town,Ollie Battersby,,,ollie-battersby,O. Battersby,G,1,188,4,M,959207,EUR,995846400,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,away,Grimsby Town,Andy Smith,,,andy-smith,A. Smith,D,5,186,32,M,1019090,EUR,1000166400,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,away,Grimsby Town,Daniel Amos,,,daniel-amos,D. Amos,D,22,180,26,M,883996,EUR,945820800,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,away,Grimsby Town,Shaun Pearson,,,shaun-pearson,S. Pearson,D,30,183,3,,177713,EUR,609724800,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047943,away,Grimsby Town,Thomas Dickson-Peters,Thomas,Dickson-Peters,thomas-dickson-peters,T. Dickson-Peters,F,,188,21,M,994572,EUR,1032134400,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
