match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,confirmed,player_id,player_name,from,playerName,reason,rescinded
11047943,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11047943,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,
11047943,,,,,86,,,5,,,substitution,,121595421.0,False,True,regular,,,,,,,
11047943,,,,,82,,,9,,,substitution,,121595401.0,False,False,regular,,,,,,,
11047943,,,,,82,,,9,,,varDecision,,15694.0,,True,goalAwarded,False,10501.0,Theo Walcott,,,,
11047943,,,,,73,,,18,,,substitution,,121595337.0,False,False,regular,,,,,,,
11047943,,,,,73,,,18,,,substitution,,121595336.0,False,False,regular,,,,,,,
11047943,,,,,67,,,24,,,substitution,,121595297.0,False,True,regular,,,,,,,
11047943,,,,,67,,,24,,,substitution,,121595298.0,False,True,regular,,,,,,,
11047943,,,,,66,,,25,,,substitution,,121595280.0,False,False,regular,,,,,,,
11047943,,1.0,2.0,,65,,,26,,,goal,,168200386.0,,True,regular,,257091.0,Duje Ćaleta-Car,,,,
11047943,,,,,59,,,32,,,substitution,,121595275.0,False,True,regular,,,,,,,
11047943,,,,,59,,,32,,,substitution,,121595274.0,False,True,regular,,,,,,,
11047943,,0.0,2.0,,50,,,41,,,goal,,168200277.0,,False,penalty,,144678.0,Gavan Holohan,penalty,,,
11047943,,,,,49,,,42,,,card,,120643517.0,,True,yellow,,257091.0,Duje Ćaleta-Car,,Duje Ćaleta-Car,Off the ball foul,False
11047943,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11047943,,0.0,1.0,,45,1.0,,1,,,goal,,168200080.0,,False,penalty,,144678.0,Gavan Holohan,penalty,,,
11047943,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
11047943,,,,,45,,,1,,,varDecision,,15688.0,,False,penaltyNotAwarded,False,802826.0,Josh Emmanuel,,,,
11047943,,,,,32,,,14,,,card,,120643445.0,,False,yellow,,943644.0,Alex Hunt,,Alex Hunt,Foul,False
