match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated
11352673,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,1,1,False,23.0,10.0,22.0,9.0,2.0,5.0,8.0,18.0,8.0,2.0,90.0,28.0,6.3,14.0,0.00159307,0,-1.2218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352673,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,19.0,14.0,,,7.0,8.0,7.0,13.0,2.0,,90.0,45.0,6.2,9.0,0.0133657,2,,,,True,2.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,0.0562,,,,,,,,,,,,,,,,,,,,,,
11352673,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,33.0,22.0,14.0,9.0,9.0,12.0,13.0,22.0,2.0,,90.0,49.0,7.1,12.0,0.0201086,2,,,,,1.0,1.0,3.0,2.0,,1.0,1.0,8.0,1.0,,,1.0,0.064,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352673,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,27.0,19.0,6.0,,10.0,14.0,9.0,13.0,7.0,,90.0,40.0,6.9,8.0,0.00451585,1,,,,,,,1.0,3.0,,1.0,,2.0,1.0,1.0,,,0.1576,,,1.0,3.0,,,MarcGuehi13,1.0,2.0,,,,,,,,,,,,,
11352673,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,13.0,9.0,1.0,,6.0,8.0,3.0,6.0,5.0,,70.0,27.0,6.5,6.0,0.00502257,0,,,,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
11352673,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,22.0,18.0,3.0,2.0,7.0,9.0,11.0,13.0,5.0,,90.0,36.0,7.3,5.0,0.020724,1,,,,,,,,7.0,,,1.0,,7.0,4.0,,,0.0515,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,
11352673,home,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,16.0,12.0,1.0,,9.0,11.0,3.0,5.0,7.0,,79.0,23.0,6.3,5.0,0.00320373,0,,,,,,,3.0,2.0,1.0,,,1.0,,,,2.0,,,,,,,,jeffersonlerma,1.0,2.0,,,,,,,,,,,,,
11352673,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,9,9,False,13.0,11.0,,,4.0,4.0,8.0,13.0,2.0,,90.0,44.0,7.0,18.0,0.0257685,2,,,,,4.0,1.0,13.0,9.0,4.0,,,,3.0,1.0,,5.0,0.0987,,1.0,1.0,1.0,,,jordanayew9,1.0,3.0,2.0,5.0,1.0,5.0,2.0,1.0,0.2018,,,,,,
11352673,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,20.0,15.0,2.0,1.0,8.0,11.0,10.0,16.0,4.0,,70.0,39.0,6.8,12.0,0.165814,1,,,,,7.0,,5.0,4.0,,,1.0,,2.0,,,2.0,0.0298,,1.0,,,,4.0,,1.0,1.0,,,3.0,3.0,,,,,,,,,
11352673,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,6.0,2.0,1.0,,2.0,3.0,,3.0,2.0,,60.0,21.0,6.3,11.0,3.808e-05,0,,,,,,,3.0,2.0,4.0,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,
