match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_dispossessed,stat_bigChanceMissed,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_savedShotsFromInsideTheBox
14062160,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,39.0,28.0,19.0,9.0,0.0,23.0,26.0,5.0,13.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,90.0,46.0,7.4,11.0,0.00184333,55.837184995559,10.0,38.43,7.14,0.2884,0,0.156,0.05,0.0,0.24,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062160,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,37.0,28.0,4.0,1.0,0.0,19.0,25.0,9.0,12.0,4.0,4.0,,,,,,90.0,67.0,6.6,14.0,0.025703,62.25203522973,7.0,-1.365,8.4,,0,,0.07,0.04,0.17,,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14062160,home,VfB Stuttgart,Finn Jeltsch,Finn Jeltsch,,jeltsch-finn,F. Jeltsch,D,29,188,1205,M,1418649,EUR,1153094400,D,29,29,False,20.0,20.0,2.0,2.0,0.0,15.0,15.0,5.0,5.0,4.0,4.0,,,,,,45.0,31.0,7.3,,0.00187856,139.318002664,11.0,69.09,25.515,,0,,0.05,0.07,0.49,,,,3.0,1.0,3.0,5.0,,2.0,1.0,,1.0,1.0,1.0,3.0,43.564484735483,2.0,,,,,,,,,,,,,,,,
14062160,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,31.0,24.0,6.0,3.0,0.0,19.0,22.0,5.0,9.0,10.0,2.0,,,,,,90.0,50.0,7.1,8.0,0.0024985,18.113561788266,3.0,13.335,6.51,,1,,0.04,-0.18,0.3,,,,3.0,4.0,4.0,6.0,1.0,3.0,1.0,,,,1.0,1.0,,,1.0,0.0541,-0.17,,,,,,,,,,,,,
14062160,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,41.0,31.0,6.0,3.0,0.0,14.0,19.0,17.0,22.0,2.0,4.0,,,,,,90.0,74.0,7.1,17.0,0.260681,86.688954654778,11.0,41.58,18.165,,1,,0.38,0.05,0.15,,5.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.0,3.0,1.0,,,,19.723363835817,1.0,,0.0267,-0.09,1.0,1.0,1.0,0.0331,2.0,,,,,,,,
14062160,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,20.0,14.0,3.0,1.0,0.0,6.0,9.0,8.0,11.0,3.0,1.0,,,,,,90.0,40.0,7.1,9.0,0.00423085,6.2206111636561,2.0,5.67,3.045,,1,,0.02,0.04,0.24,,1.0,,3.0,5.0,6.0,11.0,1.0,1.0,2.0,,1.0,,1.0,4.0,,,1.0,0.2193,-0.42,,,,,,True,1.0,1.0,,,,,
14062160,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,55.0,38.0,10.0,2.0,0.0,20.0,27.0,18.0,28.0,3.0,4.0,,,,,,90.0,71.0,7.0,22.0,0.111923,61.096578420331,9.0,4.83,7.77,,0,,0.24,0.06,0.19,,5.0,1.0,2.0,1.0,3.0,6.0,1.0,,1.0,1.0,1.0,,1.0,3.0,,,,,,,,,,1.0,,,,1.0,,,,
14062160,home,VfB Stuttgart,Tiago Tomás,,,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,M,8,8,False,9.0,5.0,1.0,,0.0,,1.0,5.0,8.0,,1.0,,,,,,70.0,28.0,6.4,12.0,0.0251129,8.7614095287874,2.0,1.995,4.41,,2,,0.07,-0.02,0.16,,4.0,2.0,2.0,,7.0,2.0,1.0,,,2.0,1.0,1.0,,2.0,,,1.0,0.7201,0.17,,,1.0,0.3273,,,3.0,1.0,,,,,
14062160,home,VfB Stuttgart,Nikolas Nartey,,,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,False,27.0,20.0,,,0.0,8.0,10.0,12.0,17.0,2.0,1.0,,,,,,90.0,49.0,6.7,13.0,0.00832827,69.763393010442,10.0,-9.87,5.565,,3,,-0.14,0.05,0.14,,,,4.0,7.0,8.0,10.0,1.0,1.0,1.0,4.0,2.0,,1.0,2.0,,,1.0,0.094,-0.4,,,1.0,0.075,,,1.0,,,1.0,,,
14062160,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,24.0,13.0,2.0,1.0,0.0,5.0,6.0,8.0,18.0,,5.0,,,,,,90.0,44.0,6.5,21.0,0.10984,89.453619570501,11.0,33.01,12.6,,1,,0.1,0.18,0.14,,5.0,2.0,,,5.0,2.0,2.0,,1.0,2.0,,,,1.0,,,1.0,0.0421,-0.18,,1.0,,,3.0,,3.0,,,,,,
14062160,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,19.0,13.0,1.0,1.0,0.0,5.0,7.0,8.0,12.0,,,,,,,,90.0,31.0,6.6,12.0,0.00840797,33.510307439146,5.0,16.485,10.815,,1,,0.12,0.08,0.0,,,,3.0,1.0,7.0,4.0,1.0,,1.0,2.0,2.0,,1.0,1.0,,,1.0,0.1091,-0.22,,,,,1.0,,2.0,1.0,1.0,,denizundav,1.0,
