match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_errorLeadToAShot,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,captain,stat_challengeLost,stat_totalContest,stat_wonContest,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed
11391288,home,Metz,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,10,10,False,15.0,9.0,1.0,,3.0,3.0,6.0,14.0,5.0,4.0,,,1.0,,,,90.0,29.0,8.5,13.0,0.00910036,4,,2.0,1.0,2.0,,,,,2.0,,,3.0,,0.5112,0.7841,,,,3.0,1.0,,2.0,,,2.0,,,1.0,georgesmkd,2.0,,,,,,
11391288,home,Metz,Aboubacar Lô,aboubacar-lo,A. Lô,D,28,187,198,M,991692,EUR,946771200,D,15,15,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,14.0,5.0,6.6,1.0,0.00077982,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11391288,home,Metz,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,10.0,3.0,6.6,,4.69e-06,0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,home,Metz,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,True,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,0,,,,,1.0,,,,1.0,,,,,,,Lamine Camara,,,,,,,,,,,,,lamine_camara_5,,,,,,,
11391288,home,Metz,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,home,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,home,Metz,Ablie Jallow,ablie-jallow,A. Jallow,M,30,160,681,M,886534,EUR,911001600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,home,Metz,Didier Lamkel Zé,didier-lamkel-ze,D. L. Zé,F,60,193,627,M,845272,EUR,842918400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,home,Metz,Cheick Tidiane Sabaly,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180,636,M,1470032,EUR,1111968000,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ibou,,,,,Sane,,,,,,,,,,,,,,,
11391288,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,32.0,27.0,11.0,6.0,23.0,25.0,4.0,7.0,,5.0,,,,1.0,,3.0,90.0,39.0,6.8,5.0,0.016923,0,-0.9872,,,,,,,,,,,,,,,,True,,,,,,,,1.0,,,,,,2.0,1.0,,,,
11391288,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,49.0,45.0,1.0,1.0,19.0,22.0,26.0,29.0,9.0,4.0,,,,,,,60.0,55.0,6.6,6.0,0.115607,0,,8.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
11391288,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,91.0,84.0,3.0,1.0,32.0,35.0,52.0,56.0,2.0,9.0,,,,,,,90.0,102.0,7.0,8.0,0.0459628,2,,1.0,1.0,2.0,4.0,,,,1.0,1.0,2.0,,1.0,0.0326,,,,1.0,,,,,,,1.0,,,,,,,,,,,
11391288,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,87.0,78.0,6.0,3.0,36.0,40.0,42.0,48.0,3.0,8.0,,,1.0,,,,90.0,94.0,6.8,10.0,0.0432534,0,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
11391288,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,60.0,52.0,4.0,3.0,17.0,17.0,35.0,51.0,9.0,4.0,,,4.0,,,,90.0,82.0,6.7,18.0,0.0482954,0,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,,,8.0,,1.0,2.0,,,,przemek.franek_,,,,,,,
11391288,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,26.0,25.0,,,6.0,6.0,19.0,22.0,7.0,4.0,,,1.0,,,,60.0,41.0,6.3,9.0,0.0176361,3,,2.0,,1.0,,,,,3.0,,1.0,1.0,,0.0992,0.5084,,,1.0,2.0,1.0,,2.0,,2.0,,,,1.0,,,,,,,,
11391288,away,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,False,56.0,50.0,3.0,1.0,22.0,22.0,29.0,35.0,3.0,3.0,,,1.0,,,,71.0,68.0,7.0,7.0,0.036019,1,,1.0,1.0,6.0,1.0,2.0,2.0,2.0,,3.0,,,,0.0342,,Neil,,,,,El Aynaoui,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,
11391288,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,30.0,26.0,,,13.0,13.0,14.0,19.0,2.0,4.0,,,1.0,,,,59.0,42.0,6.7,8.0,0.0156327,0,,,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,
11391288,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,75.0,65.0,9.0,4.0,18.0,18.0,50.0,65.0,4.0,2.0,,,1.0,,,,90.0,97.0,8.4,19.0,0.360472,2,,1.0,,5.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,0.9075,0.9874,,,1.0,2.0,2.0,,8.0,3.0,1.0,1.0,,1.0,,,1.0,,,,,,
11391288,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,F,10,10,False,40.0,34.0,1.0,,9.0,11.0,27.0,32.0,7.0,4.0,,,2.0,,,,90.0,57.0,6.5,13.0,0.0742269,2,,2.0,,3.0,,1.0,1.0,,3.0,2.0,1.0,,1.0,0.0495,,,,2.0,1.0,,,3.0,2.0,,1.0,,,1.0,,,,,1.0,,,
11391288,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,21.0,17.0,2.0,1.0,10.0,11.0,7.0,10.0,5.0,3.0,,,3.0,,,,60.0,30.0,7.0,8.0,0.00832951,2,,1.0,,2.0,,,,,2.0,2.0,2.0,,,0.0759,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,
11391288,away,RC Lens,Jhoanner Chávez,jhoanner-chavez,Jhoanner Chávez,M,13,182,1070,M,1002458,EUR,1019606400,D,13,13,True,21.0,18.0,1.0,,10.0,11.0,9.0,14.0,2.0,4.0,,,1.0,,,,31.0,33.0,6.9,7.0,0.0206845,0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,
11391288,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,True,26.0,20.0,2.0,,10.0,12.0,11.0,19.0,,2.0,,,,,,,30.0,35.0,6.7,10.0,0.23906,1,,,3.0,3.0,,,,,,,1.0,,,0.1073,,,,,,,,5.0,1.0,,1.0,,,,,,,,,,,1.0
11391288,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,True,21.0,17.0,,,5.0,7.0,12.0,14.0,,3.0,,,1.0,,,,30.0,26.0,6.5,5.0,0.0183308,2,,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,0.1487,,,,,,,,,,,,,,1.0,,,,,,,,1.0
11391288,away,RC Lens,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,9,9,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,,,30.0,7.0,6.4,5.0,0.00142648,0,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,e.wahi7,,,,,,1.0,
11391288,away,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188,3076,M,990743,EUR,889488000,F,27,27,True,10.0,10.0,2.0,2.0,4.0,4.0,6.0,6.0,1.0,,,,1.0,,,,19.0,15.0,7.0,1.0,0.0105228,2,,,1.0,1.0,,,,,1.0,,2.0,,,0.0822,,,,,,,,,,,1.0,,,,MorganGuila,,,,,,,
11391288,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,away,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391288,away,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,,,,,
