match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches
12421009,home,Sint-Truidense VV,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173,746,M,867250,EUR,966124800,F,91,91,False,8.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,4.0,2.0,2.0,,,,,,,,81.0,26.0,7.4,7.0,0.00645819,5,,1.0,7.0,2.0,2.0,3.0,2.0,,1.0,1.0,3.0,2.0,,1.0,2.0,1.0801,,,2.0,,,,1.0,1.0,1.0,0.9928,2.0,
12421009,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,9.0,9.0,2.0,2.0,0.0,4.0,4.0,5.0,6.0,4.0,2.0,1.0,,,,,,,,21.0,25.0,6.7,6.0,0.0165877,0,,,1.0,,,3.0,2.0,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174,94,M,1510029,EUR,1123545600,F,53,53,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,9.0,11.0,6.1,4.0,0.00324907,0,,,3.0,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Hugo Lambotte,Hugo Lambotte,,hugo-lambotte,H. Lambotte,D,34,180,27,M,1888649,EUR,1150675200,D,34,34,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,1.0,,,,,,,,11.0,7.0,6.3,2.0,0.00040012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,2.0,,,,,,,,,,11.0,3.0,6.5,2.0,0.00021134,0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Zineddine Belaid,,,zineddine-belaid,Z. Belaid,D,5,187,3379,M,1018822,EUR,921888000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Isaías Delpupo,Isaias Del Pupo,,delpupo-isaias,I. Delpupo,M,11,176,147,M,1046241,EUR,1049068800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Alouis Diriken,,,alouis-diriken,A. Diriken,M,33,187,37,M,1481773,EUR,1080777600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,away,FCV Dender,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,34,34,False,18.0,15.0,6.0,3.0,0.0,13.0,13.0,2.0,5.0,,1.0,5.0,,,1.0,1.0,1.0,,,90.0,25.0,6.4,3.0,0.00029379,0,-1.1374,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
12421009,away,FCV Dender,Gilles Ruyssen,,,gilles-ruyssen,G. Ruyssen,D,22,186,38,M,329415,EUR,771897600,D,22,22,False,52.0,42.0,11.0,8.0,0.0,23.0,24.0,19.0,29.0,5.0,3.0,1.0,,2.0,,,,,,76.0,68.0,6.7,12.0,0.0226537,1,,2.0,4.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,True,1.0,1.0,0.0851,1.0,,,,,,,,,,,
12421009,away,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,62.0,49.0,6.0,3.0,0.0,32.0,36.0,17.0,27.0,8.0,4.0,1.0,,,,,,,,90.0,79.0,7.5,15.0,0.0232703,0,,1.0,2.0,,,,,3.0,2.0,2.0,1.0,1.0,,6.0,,,1.0,,,1.0,1.0,,,,3.0,,,
12421009,away,FCV Dender,Joedrick Pupe,,,pupe-joedrick,J. Pupe,D,23,189,67,M,891609,EUR,865382400,D,3,3,False,71.0,54.0,17.0,6.0,1.0,24.0,25.0,31.0,53.0,13.0,3.0,8.0,,3.0,,,,,,90.0,117.0,8.0,33.0,0.143837,2,,2.0,4.0,,,4.0,2.0,2.0,4.0,3.0,4.0,,,4.0,,0.0704,7.0,1.0,2.0,2.0,,,,,,,,
12421009,away,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,M,20,20,False,26.0,23.0,3.0,2.0,0.0,8.0,9.0,16.0,21.0,5.0,2.0,1.0,,,,,,,,76.0,42.0,7.2,7.0,0.201351,2,,,1.0,1.0,,1.0,1.0,,3.0,2.0,,,,1.0,,0.2718,4.0,1.0,1.0,2.0,,,1.0,,,0.1848,,
12421009,away,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,41.0,32.0,6.0,4.0,0.0,11.0,11.0,21.0,31.0,3.0,3.0,6.0,,,,,,,,90.0,52.0,7.0,10.0,0.0655513,1,,,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,,,,0.026,1.0,,,,,,1.0,,,0.2848,,
12421009,away,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,35.0,30.0,2.0,1.0,0.0,14.0,16.0,16.0,19.0,2.0,1.0,4.0,,,,,,,,66.0,43.0,6.3,6.0,0.00919457,0,,,4.0,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12421009,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,37.0,29.0,4.0,2.0,0.0,12.0,14.0,17.0,34.0,8.0,1.0,4.0,,,,,,,,90.0,66.0,6.7,24.0,0.0423442,1,,3.0,9.0,2.0,2.0,7.0,5.0,1.0,1.0,,,,,2.0,,0.0038,11.0,,,,,,1.0,,,0.0422,,
12421009,away,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,False,12.0,9.0,,,0.0,,,9.0,12.0,1.0,,1.0,,,,,,,,67.0,19.0,6.4,7.0,0.141644,1,,2.0,3.0,,,1.0,,,1.0,1.0,2.0,,,,,0.1355,,,1.0,1.0,,1.0,,,,,1.0,
12421009,away,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,19.0,12.0,,,0.0,4.0,4.0,8.0,15.0,2.0,,4.0,,,,,,,,90.0,26.0,7.1,11.0,0.018934,1,,1.0,3.0,,1.0,,,,,,3.0,1.0,,2.0,,0.0469,,,,,,,1.0,1.0,,0.7888,3.0,
12421009,away,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,F,16,16,False,33.0,27.0,3.0,2.0,0.0,6.0,6.0,21.0,28.0,2.0,1.0,3.0,,1.0,,,,,,67.0,44.0,7.5,10.0,0.252697,2,,,2.0,,,1.0,,,1.0,1.0,2.0,1.0,,,1.0,0.1682,1.0,,,,,,1.0,1.0,,0.7625,,
12421009,away,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,True,14.0,8.0,3.0,,1.0,3.0,4.0,6.0,12.0,2.0,,1.0,,,,,,,,24.0,21.0,7.1,7.0,0.388432,0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,
12421009,away,FCV Dender,Desmond Acquah,Desmond Acquah,,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,1.0,,1.0,,,,,,,,23.0,13.0,5.6,6.0,0.00362067,0,,,10.0,7.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,
12421009,away,FCV Dender,Jordy Soladio,,,jordy-soladio,J. Soladio,F,98,185,40,M,1384571,EUR,887241600,M,98,98,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,,23.0,8.0,6.7,3.0,0.00389408,1,,,2.0,,,2.0,,,,,,,,1.0,,0.019,1.0,,,,,,1.0,,,0.0857,,
12421009,away,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173,39,M,842287,EUR,773107200,F,7,7,True,5.0,3.0,,,0.0,2.0,2.0,1.0,4.0,3.0,,5.0,,2.0,,,,,,14.0,13.0,6.8,5.0,0.00122166,0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
12421009,away,FCV Dender,Ali Akman,Ali,Akman,akman-ali,A. Akman,F,9,174,408,M,958227,EUR,1019088000,F,19,19,True,10.0,7.0,,,0.0,3.0,3.0,4.0,7.0,7.0,,,,1.0,,,,,,14.0,20.0,7.9,5.0,0.00452271,1,,,1.0,1.0,,2.0,2.0,,3.0,2.0,1.0,,,1.0,,0.085,,,,,,,1.0,1.0,,0.7548,,
12421009,away,FCV Dender,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,away,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,away,FCV Dender,Kéres Masangu,,,keres-masangu,K. Masangu,M,6,185,37,M,867253,EUR,952387200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421009,away,FCV Dender,Antoine De Bodt,,,antoine-de-bodt,A. Bodt,M,12,182,19,M,1137083,EUR,940118400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
