match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_wasFouled,stat_keyPass,stat_aerialWon,captain,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
11402003,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,38.0,28.0,18.0,8.0,23.0,25.0,5.0,13.0,10.0,2.0,3.0,3.0,90.0,49.0,7.6,10.0,0.00090126,0,2.1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402003,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,42.0,35.0,7.0,3.0,21.0,21.0,14.0,26.0,2.0,,,,90.0,64.0,7.0,13.0,0.0189593,0,,,,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11402003,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,41.0,33.0,4.0,,26.0,29.0,7.0,12.0,5.0,,,,89.0,54.0,7.0,10.0,0.00438053,0,,,,,6.0,3.0,,,,6.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
11402003,home,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,47.0,45.0,4.0,3.0,39.0,39.0,7.0,9.0,2.0,,,,84.0,51.0,6.9,2.0,0.0559584,0,,,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11402003,home,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,39.0,28.0,9.0,1.0,17.0,21.0,11.0,20.0,7.0,,,,90.0,64.0,6.7,19.0,0.0148709,0,,,,2.0,5.0,4.0,1.0,3.0,,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,
11402003,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,45.0,42.0,2.0,1.0,23.0,25.0,19.0,20.0,9.0,,,,90.0,61.0,7.6,4.0,0.0208036,0,,,,,4.0,7.0,,,,3.0,,3.0,,,4.0,6.0,5.0,,,1.0,1.0,True,1.0,,,,,,,,,,,,,
11402003,home,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,37.0,30.0,2.0,,12.0,15.0,18.0,22.0,6.0,,,,90.0,46.0,6.5,10.0,0.0103115,0,,,,,8.0,6.0,1.0,,,2.0,2.0,4.0,2.0,,,1.0,,,,,5.0,,1.0,,,,,,,,,,,,,
11402003,home,AZ Alkmaar,Kristijan Belić,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,False,37.0,35.0,1.0,1.0,19.0,19.0,16.0,18.0,9.0,,,,67.0,53.0,7.4,6.0,0.0196479,2,,,,,5.0,4.0,2.0,,,1.0,2.0,,2.0,,3.0,3.0,3.0,,1.0,1.0,,,1.0,2.0,0.0703,,,,,,,,,,,
11402003,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,F,16,16,False,47.0,39.0,3.0,2.0,23.0,26.0,16.0,22.0,6.0,,,,83.0,57.0,6.9,11.0,0.0315977,1,,,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,0.0149,1.0,,,,,,,,,,
11402003,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,30.0,17.0,3.0,1.0,6.0,8.0,11.0,23.0,2.0,,,,90.0,49.0,7.2,21.0,0.0312,1,,,,1.0,10.0,8.0,,3.0,2.0,,5.0,1.0,7.0,,,1.0,,,2.0,2.0,4.0,,1.0,1.0,0.0871,,vangelis_pavlidis,1.0,1.0,,,,,,,
