match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_totalCross,stat_challengeLost,stat_wasFouled,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_totalOffside
14572997,home,SK Rapid Wien,Janis Antiste,,,janis-antiste,J. Antiste,F,90,180.0,355,M,963398,EUR,1029628800,F,90,90,False,34.0,26.0,1.0,1.0,0.0,14.0,14.0,14.0,23.0,3.0,,,,,,90.0,51.0,6.6,16.0,0.229801,,2,,0.27,0.07,-0.03,,1.0,1.0,7.0,4.0,,,,2.0,2.0,2.0,,,,2.0,1.0,0.085,,2.0,-0.36,3.0,,3.0,,1.0,,2.0,,2.0,,,,,,
14572997,home,SK Rapid Wien,Jonas Antonius Auer,,,jonas-antonius-auer,J. A. Auer,D,23,182.0,189,M,978405,EUR,965433600,D,23,23,True,15.0,13.0,3.0,2.0,0.0,3.0,3.0,10.0,16.0,2.0,,,,,,28.0,24.0,6.5,6.0,0.00564894,,0,,0.02,-0.23,-0.19,,,,,2.0,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Tobias Fjeld Gulliksen,,,gulliksen-tobias-fjeld,T. F. Gulliksen,M,17,177.0,672,M,996734,EUR,1057708800,M,17,17,True,16.0,11.0,2.0,1.0,0.0,2.0,2.0,9.0,16.0,1.0,,,,,,28.0,21.0,6.4,8.0,0.00510034,,0,,-0.08,0.11,-0.08,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Martin Ndzie,,,martin-ndzie,M. Ndzie,M,14,188.0,408,M,1517711,EUR,1042675200,M,14,14,True,14.0,12.0,,,0.0,2.0,3.0,10.0,11.0,1.0,,,,,,15.0,16.0,6.5,3.0,0.00536548,,0,,0.06,0.01,-0.05,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Louis Schaub,,,louis-schaub,L. Schaub,M,21,177.0,185,M,138146,EUR,788659200,M,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,9.0,1.0,6.4,,4.6e-05,,0,,-0.01,0.01,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Dominik Weixelbraun,Dominik Weixelbraun,,dominik-weixelbraun,D. Weixelbraun,F,41,180.0,55,M,1129537,EUR,1071619200,F,41,41,True,,,,,0.0,,,,,,,,,,,9.0,,6.4,,,,0,,,,0.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Paul Gartler,,,paul-gartler,P. Gartler,G,25,185.0,68,M,355478,EUR,857952000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Benjamin Göschl,,,goschl-benjamin,B. Göschl,G,51,188.0,45,M,1120312,EUR,1132099200,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Amin Gröller,,,amin-groller,A. Gröller,D,47,190.0,357,M,1906267,EUR,1106611200,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Jakob Brunnhofer,,,jakob-brunnhofer,J. Brunnhofer,D,36,184.0,13,M,1423469,EUR,1145923200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Marco Tilio,,,marco-tilio,M. Tilio,M,7,170.0,356,M,927279,EUR,998524800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Andrija Radulović,,,andrija-radulovic,A. Radulović,M,49,177.0,334,M,997198,EUR,1025654400,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,home,SK Rapid Wien,Moulaye Haïdara,Moulaye Haïdara,,moulaye-haidara,M. Haïdara,F,43,,83,M,2223536,EUR,1154390400,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,away,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192.0,23571,M,69378,EUR,657936000,G,43,43,False,36.0,24.0,17.0,6.0,0.0,21.0,24.0,3.0,12.0,9.0,,2.0,3.0,,,90.0,45.0,7.8,12.0,0.00053874,0.4687,0,0.9667,0.16,-0.02,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,d_degea,,
14572997,away,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185.0,1337,M,1210848,EUR,1108857600,D,15,15,False,67.0,62.0,3.0,1.0,0.0,49.0,51.0,13.0,16.0,2.0,,,,,,90.0,81.0,7.1,5.0,0.00444385,,0,,0.0,0.09,0.28,,1.0,1.0,1.0,4.0,6.0,,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14572997,away,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191.0,1742,M,208988,EUR,746755200,D,18,18,False,94.0,92.0,6.0,6.0,0.0,75.0,76.0,17.0,18.0,6.0,1.0,,,,,90.0,109.0,7.5,3.0,0.00713563,,2,,0.31,0.27,0.17,,2.0,1.0,4.0,4.0,7.0,1.0,,2.0,1.0,,,,,1.0,2.0,0.174,,,-0.42,,,,,1.0,,,,2.0,,,,,,
14572997,away,Fiorentina,Mattia Viti,,,mattia-viti,M. Viti,D,2,190.0,527,M,1009268,EUR,1011830400,D,26,26,False,49.0,45.0,3.0,2.0,0.0,33.0,36.0,12.0,13.0,3.0,,,,,,90.0,59.0,7.2,6.0,0.01503,,1,,0.12,0.08,-0.01,,,1.0,1.0,3.0,4.0,,1.0,,,,1.0,,,1.0,,0.204,,,0.0,,,,1.0,2.0,,,1.0,,,,,,,
14572997,away,Fiorentina,Niccolò Fortini,Niccolò Fortini,,niccolo-fortini,N. Fortini,M,29,185.0,620,M,1526934,EUR,1139788800,M,29,29,False,47.0,39.0,2.0,,0.0,21.0,24.0,18.0,25.0,7.0,,,,,,77.0,67.0,7.4,14.0,0.160231,,0,,0.02,0.16,0.25,,1.0,1.0,3.0,8.0,,,1.0,4.0,3.0,1.0,,,,1.0,,,,,,2.0,1.0,2.0,,2.0,,,,,,,,,,
14572997,away,Fiorentina,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190.0,2165,M,1114422,EUR,1090886400,M,27,27,False,30.0,19.0,2.0,,0.0,7.0,11.0,12.0,20.0,3.0,,,,,,90.0,45.0,7.0,14.0,0.00640875,,2,,-0.36,0.37,-0.02,,1.0,,6.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,3.0,0.3905,0.8502,,0.3,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,
14572997,away,Fiorentina,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1625,M,876259,EUR,961286400,M,14,14,False,53.0,47.0,4.0,2.0,0.0,29.0,31.0,20.0,29.0,5.0,,,,,,57.0,70.0,7.2,13.0,0.168799,,1,,0.34,0.08,0.17,,,,3.0,4.0,1.0,1.0,1.0,2.0,2.0,,,,,,1.0,0.0275,,2.0,0.01,2.0,,7.0,,2.0,,2.0,,,1.0,,,,,
14572997,away,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178.0,4329,M,901850,EUR,981936000,M,44,44,False,38.0,35.0,4.0,3.0,0.0,22.0,22.0,13.0,16.0,2.0,,,,,,57.0,44.0,7.2,5.0,0.294657,,1,,0.3,0.24,0.14,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,,0.0169,,1.0,-0.12,,,,,,,,,,1.0,,1.0,nicolofagioli,,
14572997,away,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178.0,811,M,972886,EUR,973728000,M,65,65,False,25.0,19.0,1.0,1.0,0.0,6.0,7.0,14.0,21.0,3.0,,,,,,87.0,55.0,6.4,17.0,0.0604813,,1,,-0.09,-0.52,0.15,,,,9.0,5.0,2.0,,2.0,1.0,,,,,,3.0,6.0,0.0311,,2.0,0.0,5.0,2.0,3.0,,2.0,,1.0,,,1.0,,,,,1.0
14572997,away,Fiorentina,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193.0,23278,M,14990,EUR,511401600,F,9,9,False,27.0,23.0,1.0,1.0,0.0,14.0,15.0,9.0,13.0,1.0,1.0,,,,,77.0,42.0,7.4,9.0,0.0405283,,4,,-0.08,0.05,-0.13,,4.0,2.0,6.0,3.0,,,,,,1.0,3.0,,,2.0,,0.3775,0.5602,1.0,0.51,1.0,,1.0,,1.0,,,1.0,1.0,,,,EDzeko,1.0,
14572997,away,Fiorentina,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190.0,1583,M,958982,EUR,980553600,F,91,91,False,17.0,15.0,1.0,,0.0,8.0,9.0,7.0,8.0,4.0,,,,,,90.0,35.0,5.9,10.0,0.0227292,,3,,-0.34,0.29,0.15,,3.0,2.0,7.0,2.0,,,1.0,,,3.0,1.0,,,4.0,,0.351,0.2352,2.0,-0.58,1.0,,,,,,,1.0,1.0,1.0,,,,,
14572997,away,Fiorentina,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188.0,933,M,909991,EUR,986947200,M,7,7,True,11.0,7.0,,,0.0,6.0,7.0,1.0,4.0,1.0,,,,,,33.0,16.0,6.7,4.0,0.00036932,,1,,-0.13,0.16,0.13,,,,,2.0,1.0,,,,,,,,,,,0.0212,,,-0.21,,,,,2.0,,,,1.0,,,,,,
14572997,away,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183.0,2131,M,548178,EUR,867542400,M,8,8,True,31.0,29.0,1.0,,0.0,25.0,26.0,4.0,5.0,3.0,,,,,,33.0,36.0,6.5,3.0,0.00178862,,0,,-0.06,0.09,0.13,,,,2.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14572997,away,Fiorentina,Dodô,,,dodo,Dodô,D,2,166.0,3362,M,822518,EUR,911260800,D,2,2,True,8.0,6.0,2.0,1.0,0.0,6.0,7.0,,1.0,3.0,,,,,,13.0,15.0,6.6,4.0,0.00014291,,0,,-0.03,0.0,0.13,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
14572997,away,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178.0,3692,M,804909,EUR,866332800,F,10,10,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,,,,,,13.0,7.0,7.7,1.0,0.199056,,1,,0.07,0.17,0.13,,,1.0,,1.0,,,,,,,1.0,,,1.0,,0.0552,0.6371,,0.51,,,,,,,,,,,,,,1.0,
14572997,away,Fiorentina,Eddy Kouadio,Eddy Kouadio,,eddy-kouadio,E. Kouadio,D,60,191.0,232,M,1526933,EUR,1146960000,D,60,60,True,4.0,4.0,,,1.0,3.0,3.0,1.0,1.0,,,,,,,3.0,4.0,,,0.0259349,,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
14572997,away,Fiorentina,Luca Lezzerini,,,luca-lezzerini,L. Lezzerini,G,1,195.0,137,M,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,away,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194.0,716,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,away,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193.0,2512,M,847467,EUR,873936000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,away,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187.0,1093,M,893998,EUR,924825600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572997,away,Fiorentina,Abdelhamid Sabiri,,,abdelhamid-sabiri,A. Sabiri,M,11,186.0,4174,M,807400,EUR,849139200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdelhamidsabiri,,
14572997,away,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195.0,11561,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ami2r,,
14572997,away,Fiorentina,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178.0,829,M,1012179,EUR,1047772800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
