match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_lastManTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt
11369913,home,KV Mechelen,Norman Bassette,bassette-norman,N. Bassette,F,17,186,557,M,1137328,EUR,1099958400,F,70,70,False,21.0,19.0,,,7.0,7.0,12.0,15.0,3.0,,,73.0,33.0,6.7,6.0,0.00635732,2,,,,,1.0,5.0,2.0,2.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,0.2183,0.0156,1.0,,1.0,,,,,,,,
11369913,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,True,20.0,17.0,,,5.0,5.0,12.0,16.0,2.0,,,45.0,29.0,6.8,6.0,0.0456626,1,,Yonas,Malede,,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,0.0183,0.0537,,,,,,,,,,,
11369913,home,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,True,17.0,7.0,,,1.0,3.0,6.0,14.0,1.0,,,45.0,28.0,6.3,18.0,0.0229982,0,,,,,,6.0,4.0,3.0,,,,4.0,,1.0,4.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,
11369913,home,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,9.0,8.0,,,3.0,3.0,5.0,8.0,1.0,,,18.0,11.0,6.6,3.0,0.00349129,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369913,home,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,1.0,1.0,,,,,1.0,1.0,,,,17.0,2.0,6.5,1.0,0.00870547,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369913,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,True,6.0,6.0,1.0,1.0,5.0,5.0,1.0,1.0,,,,10.0,7.0,6.6,,0.00077078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369913,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369913,home,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,True,,,,,,,,,,,,,,,,,0,,Ngal'ayel Mukau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Zion Suzuki,zion-suzuki,Z. Suzuki,G,31,189,4910,M,905351,EUR,1029888000,G,1,1,False,44.0,23.0,27.0,7.0,19.0,24.0,4.0,20.0,18.0,1.0,5.0,90.0,61.0,8.0,21.0,0.00105707,0,0.4348,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,
11369913,away,Sint-Truidense VV,Rein Van Helden,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,64.0,56.0,9.0,5.0,41.0,44.0,15.0,20.0,6.0,,,90.0,84.0,7.8,9.0,0.0115933,0,,,,,,,10.0,1.0,4.0,6.0,3.0,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,16,16,False,63.0,57.0,10.0,6.0,52.0,54.0,5.0,9.0,6.0,,,90.0,72.0,7.2,8.0,0.00297687,0,,,,,,1.0,3.0,1.0,4.0,2.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Bruno Godeau,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,False,58.0,51.0,8.0,3.0,43.0,46.0,8.0,12.0,8.0,,,90.0,71.0,7.3,8.0,0.00522831,0,,,,,,1.0,4.0,,3.0,4.0,3.0,,,1.0,,,,4.0,,,1.0,,,,,,True,,,,,,,,,
11369913,away,Sint-Truidense VV,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1039,M,897334,EUR,926899200,M,4,4,False,40.0,34.0,6.0,2.0,19.0,23.0,15.0,20.0,9.0,,,89.0,72.0,7.3,17.0,0.0188883,1,,,,,3.0,7.0,4.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,,3.0,,,,2.0,,0.0386,,,,1.0,,,,1.0,,,,
11369913,away,Sint-Truidense VV,Mathias Delorge,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,46.0,37.0,10.0,7.0,26.0,30.0,11.0,18.0,10.0,,,90.0,62.0,7.3,14.0,0.0599358,0,,Mathias Delorge-Knieper,,,2.0,6.0,3.0,,2.0,2.0,2.0,2.0,1.0,4.0,,,,4.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,
11369913,away,Sint-Truidense VV,Ryotaro Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,31.0,25.0,2.0,2.0,15.0,18.0,10.0,15.0,2.0,,,77.0,40.0,7.8,9.0,0.0760156,4,,Ryotaro,Ito,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,3.0,0.7162,1.4657,1.0,,1.0,,,,,,1.0,1.0,
11369913,away,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,M,77,77,False,33.0,29.0,1.0,,20.0,21.0,9.0,14.0,6.0,,,90.0,54.0,6.6,9.0,0.0360033,0,,,,,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,
11369913,away,Sint-Truidense VV,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,F,18,18,False,45.0,34.0,6.0,6.0,18.0,20.0,16.0,28.0,7.0,,,86.0,63.0,7.2,19.0,0.298931,1,,,,,3.0,6.0,2.0,2.0,,,,2.0,,2.0,,1.0,,2.0,1.0,1.0,,2.0,,0.0425,,2.0,,,,,,,,,,1.0
11369913,away,Sint-Truidense VV,Kahveh Zahiroleslam,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193,237,M,1519355,EUR,1023926400,F,15,15,False,15.0,12.0,,,3.0,4.0,9.0,13.0,2.0,,,76.0,32.0,6.8,14.0,0.0162766,1,,Kahveh Zahiroleslam,,,2.0,10.0,6.0,2.0,,,,5.0,3.0,4.0,4.0,,,,1.0,1.0,,3.0,,0.0188,,3.0,,1.0,1.0,,,,1.0,,,
11369913,away,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1938,M,890110,EUR,906249600,F,7,7,False,23.0,21.0,1.0,1.0,12.0,14.0,9.0,12.0,6.0,,,86.0,54.0,8.4,8.0,0.0255511,6,,,,,3.0,2.0,11.0,8.0,1.0,2.0,2.0,,,,,,,,2.0,7.0,,1.0,2.0,0.9975,0.5312,1.0,,3.0,,,,1.0,,1.0,1.0,1.0
11369913,away,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,14.0,10.0,6.3,4.0,0.00151066,0,,,,,,3.0,3.0,2.0,,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,
11369913,away,Sint-Truidense VV,Joel Chima Fujita,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,8,8,True,16.0,11.0,1.0,,5.0,7.0,6.0,9.0,5.0,,,13.0,23.0,6.6,8.0,0.00384747,0,,,,,,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,2.0,,,,,,,2.0,,,,11.0,7.0,6.2,6.0,,0,,Olivier Dumont,,,,2.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Rihito Yamamoto,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,True,,,,,,,,,,,,11.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,1.0,2.0,,,,0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369913,away,Sint-Truidense VV,Joselpho Barnes,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
