match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_challengeLost,stat_lastManTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_clearanceOffLine,stat_hitWoodwork,player_sofascoreId
14572795,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190.0,2369,M,905381,EUR,965260800,F,24,24,False,23.0,19.0,1.0,1.0,0.0,4.0,5.0,15.0,18.0,4.0,,,81.0,44.0,7.1,13.0,0.0833027,211.8165838376,24.0,-57.33,14.28,,5,,-0.33,0.26,-0.03,,2.0,,,7.0,2.0,4.0,2.0,1.0,,2.0,,,,2.0,,0.5931,1.0,0.46,1.0,3.0,1.0,,1.0,,,1.0,0.9547,,1.0,1.0,1.0,,,,,,,,,
14572795,home,Bologna,Martin Vitík,martin-vitik,M. Vitík,D,41,192.0,1085,M,1085913,EUR,1043107200,D,41,41,True,8.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,3.0,1.0,,,21.0,11.0,6.7,,0.00496167,53.479155793588,5.0,2.52,22.995,,0,,-0.01,0.11,-0.03,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,Martin Vitík,,,,,,,
14572795,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172.0,3287,M,1162611,EUR,1063929600,F,30,30,True,12.0,10.0,1.0,1.0,0.0,2.0,4.0,8.0,8.0,2.0,,,21.0,20.0,6.7,5.0,0.0200535,117.93264222328,14.0,60.9,17.85,,1,,0.04,0.22,0.13,,,,,3.0,3.0,1.0,3.0,2.0,,,,,,1.0,,0.023,,-0.23,1.0,,,,,,,1.0,,,,,,1.0,Benjamín Domínguez,,,,,,,
14572795,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1393,M,1067204,EUR,1042502400,M,80,80,True,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,2.0,,,21.0,17.0,6.5,4.0,0.202001,51.35222087611,7.0,-18.9,7.35,,3,,0.31,-0.6,0.0,,,,,3.0,1.0,1.0,2.0,1.0,,1.0,,,,,,0.5566,2.0,-0.07,1.0,1.0,,,,,,,0.8265,,,,,1.0,,,,,,,,
14572795,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2512,M,814882,EUR,889660800,M,6,6,True,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,2.0,,,15.0,16.0,6.8,4.0,0.00581045,40.718389552112,7.0,4.83,3.675,,1,,0.07,0.04,0.19,,1.0,,,1.0,3.0,1.0,1.0,1.0,,,,2.0,,,,0.0308,,-0.05,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572795,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178.0,6549,M,1116577,EUR,1095465600,F,9,9,True,3.0,2.0,1.0,,0.0,,1.0,2.0,2.0,,,,9.0,7.0,6.4,2.0,0.00208401,23.857265933978,3.0,-17.115,-1.68,,2,,0.0,-0.38,0.0,,,,,2.0,,1.0,,,,2.0,,,,,,0.279,,0.18,1.0,,,,,,,,0.5213,,1.0,,,,Santiago Castro,,,,,,,
14572795,home,Bologna,Massimo Pessina,massimo-pessina,M. Pessina,G,25,186.0,397,M,1530540,EUR,1198540800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572795,home,Bologna,Matteo Franceschelli,matteo-franceschelli,M. Franceschelli,G,82,,37,M,2223023,EUR,1218153600,G,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572795,home,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191.0,1731,M,965264,EUR,958176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572795,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191.0,431,M,862697,EUR,887414400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Alexander Schlager,alexander-schlager,A. Schlager,G,1,184.0,344,M,282073,EUR,823132800,G,1,1,False,48.0,36.0,26.0,14.0,0.0,22.0,25.0,14.0,23.0,8.0,9.0,9.0,90.0,62.0,9.1,12.0,0.00315795,63.572679396451,11.0,-16.59,2.94,2.0508,0,1.5763,0.17,-0.04,-0.28,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,
14572795,away,Red Bull Salzburg,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176.0,446,M,113920,EUR,714873600,D,22,22,False,34.0,26.0,3.0,1.0,0.0,17.0,20.0,9.0,14.0,8.0,,,90.0,56.0,6.2,11.0,0.070623,126.53591122184,19.0,7.14,14.28,,0,,0.22,0.2,-0.56,,1.0,1.0,2.0,1.0,5.0,,,,,,1.0,2.0,1.0,2.0,,,1.0,,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Joane Gadou,joane-gadou,J. Gadou,D,23,195.0,1098,M,1471049,EUR,1168992000,D,23,23,False,52.0,43.0,5.0,4.0,0.0,29.0,34.0,14.0,18.0,6.0,,,90.0,68.0,6.6,9.0,0.230791,199.51112958478,26.0,-68.985,7.56,,0,,0.27,0.09,-0.28,,,,,1.0,3.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,8.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,
14572795,away,Red Bull Salzburg,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190.0,358,M,842176,EUR,864777600,D,2,2,False,61.0,59.0,4.0,4.0,0.0,40.0,41.0,19.0,20.0,1.0,,,90.0,80.0,7.0,3.0,0.00892433,161.6210005264,28.0,-45.045,5.355,,0,,0.26,0.06,-0.52,,,,4.0,4.0,6.0,1.0,,,,,1.0,1.0,1.0,,,,,,2.0,,9.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,
14572795,away,Red Bull Salzburg,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184.0,775,M,876860,EUR,934848000,D,3,3,False,28.0,24.0,5.0,4.0,0.0,11.0,13.0,13.0,15.0,2.0,,,90.0,66.0,6.6,14.0,0.0362586,164.53411417944,21.0,-45.99,8.295,,0,,0.05,0.29,-0.56,,6.0,1.0,1.0,2.0,7.0,1.0,3.0,2.0,1.0,,,3.0,2.0,1.0,,,1.0,,,,4.0,,,,,1.0,,,,,1.0,,,,,,,,,
14572795,away,Red Bull Salzburg,Moussa Kounfolo Yeo,moussa-kounfolo-yeo,M. K. Yeo,M,49,173.0,776,M,1397180,EUR,1086048000,M,49,49,False,15.0,11.0,,,0.0,4.0,6.0,7.0,9.0,,,,59.0,27.0,6.2,9.0,0.00614756,80.141925138092,11.0,6.51,11.235,,1,,-0.11,0.15,-0.18,,,,,5.0,4.0,1.0,2.0,,,,1.0,3.0,2.0,2.0,1.0,0.0476,,-0.17,1.0,,,,,,,1.0,,,,,1.0,1.0,Moussa Kounfolo Yeo,,,,,,,
14572795,away,Red Bull Salzburg,Mads Bidstrup,mads-bidstrup,M. Bidstrup,M,18,175.0,636,M,918429,EUR,983059200,M,18,18,False,54.0,46.0,5.0,3.0,0.0,32.0,33.0,14.0,21.0,8.0,,,90.0,71.0,7.0,9.0,0.00804249,162.67979464658,24.0,-36.75,13.335,,0,,0.1,0.11,-0.06,,,,,3.0,6.0,,,,,,3.0,5.0,4.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,True,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Soumaïla Diabaté,diabate-soumaila,S. Diabate,M,5,168.0,600,M,1468564,EUR,1101081600,M,5,5,False,28.0,23.0,2.0,,0.0,11.0,14.0,12.0,14.0,3.0,,,59.0,39.0,6.3,7.0,0.00967319,124.29562652802,17.0,-51.135,7.35,,0,,0.01,0.11,-0.23,,,,,5.0,4.0,1.0,,,,,3.0,4.0,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Clement Bischoff,clement-bischoff,C. Bischoff,M,7,180.0,922,M,1481672,EUR,1134691200,M,7,7,False,27.0,18.0,2.0,2.0,0.0,11.0,13.0,7.0,14.0,2.0,,,74.0,47.0,6.0,19.0,0.00333335,109.94202286401,20.0,-24.045,5.67,,0,,-0.35,0.21,-0.28,,,,,10.0,5.0,3.0,4.0,,,,,2.0,,3.0,,,,,1.0,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Edmund Baidoo,baidoo-edmund,E. Baidoo,F,20,174.0,1101,M,1805062,EUR,1138579200,F,20,20,False,15.0,8.0,,,0.0,2.0,2.0,6.0,13.0,2.0,,,81.0,28.0,6.1,17.0,0.0414649,105.04387332997,12.0,-54.18,5.46,,1,,-0.58,0.23,-0.12,,,,1.0,7.0,3.0,2.0,2.0,1.0,,1.0,,1.0,1.0,4.0,,0.3015,,-0.34,2.0,,,,2.0,,,,0.2377,,1.0,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176.0,942,M,909958,EUR,978912000,F,11,11,False,27.0,18.0,1.0,1.0,0.0,10.0,12.0,8.0,15.0,2.0,,,74.0,41.0,7.2,16.0,0.281816,124.35032850745,17.0,21.945,11.445,,2,,0.08,0.39,-0.02,,,,,7.0,2.0,1.0,,,2.0,2.0,,1.0,1.0,6.0,3.0,1.2254,2.0,0.41,2.0,,1.0,,1.0,,,1.0,1.4379,,1.0,1.0,,,,,,,,,,
14572795,away,Red Bull Salzburg,Petar Ratkov,petar-ratkov,P. Ratkov,F,20,193.0,1814,M,1101942,EUR,1061164800,F,21,21,True,9.0,6.0,,,0.0,1.0,1.0,5.0,8.0,2.0,,,31.0,17.0,6.7,6.0,0.0069259,86.212822094176,12.0,-40.53,4.2,,4,,-0.01,0.42,-0.02,,,,1.0,2.0,2.0,,3.0,1.0,,1.0,,,,1.0,,0.7269,,-0.6,,3.0,,,,,,,0.4566,,2.0,,1.0,,Petar,Ratkov,,,,,1.0,
14572795,away,Red Bull Salzburg,Kerim Alajbegović,kerim-alajbegovic,K. Alajbegović,F,27,185.0,4467,M,1425366,EUR,1190332800,F,27,27,True,15.0,13.0,1.0,,0.0,7.0,7.0,6.0,8.0,1.0,,,31.0,21.0,6.4,7.0,0.00964324,112.76052637021,11.0,-48.72,5.985,,1,,0.04,0.34,0.0,,1.0,,,4.0,,2.0,,,,,,,,2.0,1.0,0.0308,,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Oliver Lukić,oliver-lukic,O. Lukić,M,25,188.0,414,M,1423477,EUR,1158883200,M,25,25,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,,,16.0,7.0,6.4,1.0,0.00458455,17.554122641449,3.0,-0.83999999999997,7.665,,0,,0.02,0.01,-0.14,,,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Enrique Aguilar,enrique-aguilar,E. Aguilar,F,43,183.0,218,M,1566219,EUR,1169856000,F,43,43,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,16.0,9.0,6.2,4.0,0.00016749,37.831523658595,4.0,-28.56,0.42000000000001,,0,,0.01,0.11,-0.09,,,,,6.0,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Karim Konaté,karim-konate,K. Konaté,F,19,178.0,7156,M,1139103,EUR,1079827200,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,9.0,2.0,6.5,,0.00065458,,,,,,0,,0.01,,-0.01,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,konatekarim9
14572795,away,Red Bull Salzburg,Salko Hamzić,hamzic-salko,S. Hamzić,G,92,190.0,177,M,1493202,EUR,1158451200,G,92,92,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salko Hamzic,,,,,,,
14572795,away,Red Bull Salzburg,Jannik Schuster,schuster-jannik,J. Schuster,D,44,190.0,229,M,1474198,EUR,1147737600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jannik Schuster,,,,,,,
14572795,away,Red Bull Salzburg,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177.0,2029,M,1142249,EUR,1042502400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Mamady Diambou,diambou-mamady,M. Diambou,M,15,176.0,740,M,1135854,EUR,1036972800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572795,away,Red Bull Salzburg,Tim Trummer,tim-trummer,T. Trummer,M,37,189.0,219,M,1385795,EUR,1131580800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Trummer,,,,,,,
