match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_challengeLost,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalContest,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_bigChanceMissed
11406800,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,8.0,6.0,1.0,,4.0,5.0,2.0,6.0,3.0,,,28.0,14.0,6.5,5.0,0.00357353,0,,1.0,,3.0,1.0,,,,,,,,,,,,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,
11406800,home,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,True,17.0,14.0,4.0,3.0,7.0,7.0,7.0,10.0,4.0,,,45.0,25.0,6.7,5.0,0.00426294,0,,2.0,1.0,3.0,,1.0,,,1.0,,,1.0,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,
11406800,home,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,6.0,6.0,,,2.0,2.0,4.0,5.0,,,,31.0,13.0,6.5,3.0,0.00305935,0,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11406800,home,Udinese,Festy Ebosele,,,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,6.0,3.0,,,1.0,2.0,2.0,7.0,3.0,,,31.0,20.0,6.7,9.0,0.00135527,2,,,1.0,3.0,,1.0,,,,,,,0.0274,,,1.0,1.0,3.0,,2.0,,1.0,2.0,,,,,,,,,,,
11406800,home,Udinese,Isaac Success,Isaac,Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,3.0,2.0,,,,,2.0,3.0,,,,14.0,8.0,7.0,2.0,0.00249868,1,,,1.0,3.0,,,,,1.0,,,,0.0249,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11406800,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,home,Udinese,Marco Silvestri,,,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,home,Udinese,Antonio Tikvić,,,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,home,Udinese,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,lakisamar10,,,,,,
11406800,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,home,Udinese,Brenner,,,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Vanja Milinković-Savić,,,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,45.0,23.0,31.0,10.0,16.0,18.0,7.0,27.0,6.0,,1.0,90.0,50.0,6.9,22.0,0.00264028,0,0.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11406800,away,Torino,Mërgim Vojvoda,,,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,False,67.0,61.0,7.0,3.0,39.0,40.0,23.0,29.0,2.0,,,65.0,79.0,7.8,9.0,0.150437,0,,,,5.0,2.0,3.0,1.0,,,,,,,,,1.0,,2.0,1.0,2.0,3.0,2.0,,,,,,,,1.0,1.0,,,
11406800,away,Torino,Alessandro Buongiorno,,,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,61.0,56.0,2.0,,50.0,52.0,6.0,9.0,2.0,,,83.0,73.0,6.7,7.0,0.00255944,0,,1.0,6.0,3.0,3.0,1.0,,3.0,3.0,,,4.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11406800,away,Torino,Adam Masina,,,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,53.0,46.0,6.0,2.0,33.0,35.0,13.0,18.0,7.0,,,90.0,59.0,6.8,8.0,0.0366237,0,,2.0,9.0,4.0,2.0,1.0,1.0,2.0,3.0,,1.0,,,3.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
11406800,away,Torino,Raoul Bellanova,,,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,18.0,15.0,,,7.0,8.0,9.0,12.0,3.0,,,83.0,34.0,6.9,8.0,0.179104,0,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,2.0,,,,,,,1.0,,,
11406800,away,Torino,Samuele Ricci,,,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,53.0,46.0,4.0,1.0,20.0,20.0,26.0,33.0,7.0,,,90.0,69.0,7.0,10.0,0.231465,0,,1.0,5.0,5.0,2.0,1.0,1.0,2.0,,,,2.0,,,,,3.0,,,3.0,1.0,,,,,,,,,,,,,
11406800,away,Torino,Gvidas Gineitis,,,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,False,40.0,33.0,4.0,3.0,15.0,16.0,19.0,29.0,6.0,,,90.0,57.0,7.2,12.0,0.126555,1,,1.0,1.0,4.0,,2.0,1.0,1.0,,1.0,,1.0,0.1187,,,1.0,2.0,5.0,1.0,,1.0,,,,,,,,,,,,,
11406800,away,Torino,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,M,13,13,False,27.0,25.0,,,7.0,9.0,19.0,20.0,1.0,,,90.0,49.0,7.0,7.0,0.114146,1,,1.0,5.0,3.0,1.0,2.0,,3.0,,,,,0.0074,1.0,True,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11406800,away,Torino,Nikola Vlašić,,,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,35.0,30.0,,,6.0,7.0,24.0,30.0,3.0,,,90.0,60.0,8.2,16.0,0.234129,2,,1.0,4.0,5.0,,,,,1.0,,1.0,1.0,0.1169,1.0,,7.0,2.0,2.0,,3.0,1.0,2.0,1.0,1.0,1.0,,0.2571,niksivlasic_,,,,1.0,1.0,
11406800,away,Torino,David Okereke,,,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,False,17.0,15.0,,,5.0,6.0,10.0,12.0,2.0,,,67.0,26.0,6.9,5.0,0.00515642,3,,1.0,4.0,3.0,,,,,3.0,1.0,,,0.1084,1.0,,1.0,2.0,1.0,,,,,,,2.0,1.0,0.3258,,,,,,,
11406800,away,Torino,Duván Zapata,,,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,20.0,14.0,1.0,,2.0,3.0,12.0,18.0,1.0,,,90.0,47.0,8.1,16.0,0.0481581,5,,5.0,13.0,7.0,4.0,1.0,1.0,4.0,8.0,2.0,2.0,1.0,0.6253,,,5.0,1.0,1.0,,1.0,2.0,,1.0,3.0,2.0,,1.1645,duvanzapata91,,1.0,,,1.0,1.0
11406800,away,Torino,Matteo Lovato,,,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,6,6,True,11.0,10.0,,,8.0,9.0,2.0,2.0,,,,25.0,14.0,6.6,2.0,0.00039507,0,,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Antonio Sanabria,,,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,,,,23.0,7.0,6.6,,0.00975761,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Saba Sazonov,Saba,Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,3.0,1.0,1.0,,,,1.0,3.0,1.0,,,13.0,8.0,6.8,2.0,0.00020696,0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Valentino Lazaro,,,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,1.0,1.0,,,,,1.0,2.0,,,,13.0,2.0,6.5,1.0,0.00036288,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11406800,away,Torino,Luca Gemello,,,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Mihai Popa,,,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Côme Bianay Balcot,,,come-bianay-balcot,C. B. Balcot,D,80,188,58,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Zanos Savva,Zannetos Savva,,zanos-savva,Z. Savva,M,79,188,241,M,1154617,EUR,1132963200,F,79,79,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Pietro Pellegri,,,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406800,away,Torino,Uroš Kabić,,,uros-kabic,U. Kabić,F,17,183,252,M,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
