match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,player_sofascoreId,stat_totalCross,stat_totalContest,stat_unsuccessfulTouch,stat_accurateCross,stat_wonContest,stat_keyPass,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_ownGoals,stat_shotOffTarget,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
10407178,home,RC Sporting Charleroi,Matteo Chiacig,matteo-chiacig,M. Chiacig,G,,192,10,M,1131097,EUR,1061510400,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407178,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,51622,EUR,597542400,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407178,home,RC Sporting Charleroi,Martin Wasinski,martin-wasinski,M. Wasinski,D,2,185,167,M,1131054,EUR,1081296000,D,31,31,True,,,,,,,,,,,,,,,,,,0,Martin Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407178,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,410,M,878898,EUR,889574400,G,16,16,False,25.0,21.0,7.0,3.0,21.0,21.0,,4.0,6.0,2.0,3.0,,,90.0,34.0,7.3,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407178,away,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,80.0,66.0,18.0,9.0,52.0,56.0,14.0,24.0,5.0,,,,,90.0,94.0,7.5,15.0,1,,,4.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,True,1.0,,,1.0,,,,,
10407178,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,73.0,69.0,8.0,8.0,50.0,52.0,19.0,21.0,6.0,,,,,90.0,85.0,7.5,5.0,0,,,5.0,4.0,,7.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,3.0,,,,,,,,
10407178,away,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,254,M,116604,EUR,724723200,D,8,8,False,68.0,66.0,5.0,5.0,51.0,52.0,15.0,16.0,4.0,,,,,90.0,77.0,7.4,4.0,0,,,1.0,2.0,,5.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,
10407178,away,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,M,2,2,False,31.0,25.0,3.0,1.0,15.0,17.0,10.0,15.0,1.0,,,,,64.0,47.0,6.5,12.0,0,,,3.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0
10407178,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,False,43.0,38.0,1.0,1.0,22.0,22.0,16.0,23.0,7.0,,,,,80.0,61.0,6.4,15.0,0,,,5.0,4.0,,,,1.0,3.0,2.0,,,,4.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,,
10407178,away,Standard Liège,Nicolas Raskin,nicolas-raskin,N. Raskin,M,43,179,1733,M,889378,EUR,982886400,M,26,26,False,68.0,62.0,4.0,3.0,34.0,35.0,28.0,34.0,8.0,,,,,88.0,80.0,6.8,9.0,0,,,3.0,5.0,,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
10407178,away,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,14,14,False,37.0,34.0,1.0,1.0,17.0,18.0,17.0,19.0,3.0,,,,,90.0,54.0,7.0,6.0,0,,,3.0,10.0,1.0,,,,6.0,3.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,1.0
10407178,away,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,11,11,False,31.0,27.0,,,11.0,12.0,17.0,21.0,6.0,,,,,64.0,60.0,7.1,13.0,1,,,6.0,9.0,1.0,,,,,,6.0,,,2.0,,2.0,6.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,
10407178,away,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192,352,M,284845,EUR,805075200,F,28,28,False,14.0,7.0,,,3.0,3.0,4.0,11.0,,,,,,80.0,20.0,6.4,13.0,0,,,7.0,,,,,,,,,2.0,,4.0,,,,2.0,,,1.0,,1.0,,,,,,,,2.0
10407178,away,Standard Liège,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1057,M,328247,EUR,787536000,F,77,77,False,22.0,16.0,2.0,,5.0,6.0,11.0,18.0,6.0,,,,,90.0,44.0,7.1,15.0,1,,,9.0,9.0,1.0,,,,4.0,2.0,3.0,3.0,,3.0,,2.0,3.0,1.0,,2.0,1.0,,1.0,,,1.0,,,1.0,,
10407178,away,Standard Liège,Jacob Barrett Laursen,jacob-barrett-laursen,J. B. Laursen,D,7,179,64,M,149592,EUR,785030400,D,38,38,True,9.0,8.0,,,7.0,7.0,1.0,2.0,1.0,,,,,26.0,11.0,6.4,1.0,0,,,1.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10407178,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,288,M,880762,EUR,905299200,D,13,13,True,9.0,7.0,1.0,,6.0,6.0,1.0,4.0,,,,,,26.0,18.0,6.5,4.0,0,,,4.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,
10407178,away,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,195,M,1004222,EUR,982454400,F,17,17,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,10.0,3.0,6.5,1.0,0,Osher,Davida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407178,away,Standard Liège,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2446,M,841199,EUR,931219200,F,7,7,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,10.0,9.0,6.1,3.0,1,,,2.0,2.0,,,,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,
10407178,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,336,M,97061,EUR,737769600,D,34,34,True,,,,,,,,,,,,,,2.0,1.0,,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407178,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407178,away,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,100,M,795056,EUR,919296000,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
