match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,stat_aerialLost,stat_totalTackle,stat_wonTackle,player_lastName,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
14035935,home,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,9.0,6.0,6.0,3.0,0.0,5.0,5.0,1.0,4.0,8.0,2.0,90.0,20.0,6.7,4.0,0.00015784,0.4977,0,-0.9729,0.02,-0.03,-0.15,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035935,home,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,D,15,15,False,64.0,48.0,18.0,8.0,0.0,15.0,21.0,33.0,43.0,8.0,,90.0,96.0,7.5,26.0,0.316131,,3,,0.7,0.11,-0.36,,11.0,4.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0971,0.0383,3.0,-0.34,,,,,,,,,,,,,,,,,,
14035935,home,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,5,5,False,57.0,50.0,5.0,2.0,0.0,27.0,30.0,23.0,27.0,4.0,,90.0,73.0,6.5,7.0,0.00635753,,0,,0.1,0.06,-0.12,,,,3.0,6.0,6.0,,,,,,8.0,1.0,1.0,,,,,Emmanuel Kakou,6.0,2.0,2.0,,,,,,,,,,,,,,
14035935,home,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,62.0,55.0,8.0,5.0,0.0,23.0,25.0,32.0,37.0,5.0,,82.0,82.0,7.6,7.0,0.0127963,,0,,0.3,0.07,-0.24,,,,9.0,4.0,14.0,1.0,,,,,11.0,3.0,2.0,,,,,,2.0,3.0,2.0,,1.0,,,,,,,,,,,,
14035935,home,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,44.0,29.0,6.0,1.0,0.0,9.0,11.0,20.0,33.0,7.0,,90.0,94.0,7.1,33.0,0.182403,,1,,0.55,0.04,-0.28,,13.0,3.0,,3.0,7.0,,3.0,1.0,1.0,,2.0,1.0,2.0,0.0701,,2.0,-0.07,,,4.0,2.0,,,1.0,,,,,,,,,,,
14035935,home,Cercle Brugge,Makaya Ibrahima Diaby,makaya-ibrahima-diaby,M. I. Diaby,M,19,,227,M,1473492,EUR,1174089600,M,19,19,False,31.0,25.0,2.0,2.0,0.0,15.0,18.0,10.0,13.0,3.0,,67.0,49.0,7.0,12.0,0.00966346,,0,,-0.06,0.02,-0.01,,,,2.0,8.0,7.0,,2.0,,,,,,2.0,,,,,,1.0,3.0,3.0,,3.0,2.0,1.0,2.0,,,,,,,,,
14035935,home,Cercle Brugge,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,False,33.0,25.0,2.0,1.0,0.0,8.0,12.0,17.0,21.0,6.0,,90.0,50.0,6.7,12.0,0.0283949,,0,,-0.01,0.13,-0.07,,2.0,,1.0,4.0,6.0,,2.0,1.0,,,1.0,,1.0,,,,,,3.0,3.0,2.0,,,,,,True,,,,,,,,
14035935,home,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,13.0,10.0,3.0,1.0,0.0,5.0,6.0,5.0,7.0,1.0,,67.0,26.0,6.7,7.0,0.175012,,2,,0.27,0.07,-0.1,,,,1.0,5.0,5.0,,1.0,,,2.0,,1.0,3.0,0.0937,0.2963,1.0,0.16,Lawrence Agyekum,3.0,1.0,1.0,,,1.0,,,,,,,,,,,
14035935,home,Cercle Brugge,Edan Diop,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200,M,37,37,False,51.0,40.0,9.0,8.0,0.0,15.0,16.0,25.0,35.0,8.0,,90.0,74.0,8.1,21.0,0.178809,,1,,0.43,-0.51,-0.11,,4.0,1.0,1.0,9.0,6.0,1.0,1.0,,,1.0,,2.0,2.0,0.0946,0.1015,3.0,0.55,Edan Diop,1.0,3.0,1.0,,2.0,4.0,,1.0,,1.0,1.0,,,,,,
14035935,home,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,20.0,16.0,2.0,1.0,0.0,1.0,2.0,15.0,18.0,1.0,,82.0,35.0,6.8,11.0,0.0901327,,2,,0.29,0.05,0.14,,1.0,,,5.0,4.0,,7.0,3.0,2.0,,,,1.0,0.0606,,,-0.45,,,,,,1.0,,,2.0,,,,2.0,,,,,
14035935,home,Cercle Brugge,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8359,M,1188191,EUR,1071878400,F,10,10,False,14.0,13.0,1.0,,0.0,2.0,2.0,11.0,12.0,2.0,,90.0,39.0,6.2,10.0,0.0488982,,5,,-0.26,0.36,0.16,,1.0,,3.0,4.0,6.0,,3.0,2.0,2.0,1.0,1.0,,1.0,0.595,0.1821,2.0,-0.64,,1.0,,,,1.0,1.0,,5.0,,,,3.0,cheick_diakite,1.0,2.0,,
14035935,home,Cercle Brugge,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,23.0,13.0,6.2,6.0,8.374e-05,,1,,0.0,-0.26,0.15,,,,,7.0,3.0,,6.0,2.0,1.0,,1.0,,1.0,0.0347,,,-0.2,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,
14035935,home,Cercle Brugge,Oluwaseun Adewumi,adewumi-oluwaseun,O. Adewumi,F,17,182.0,221,M,1201883,EUR,1109116800,F,17,17,True,11.0,7.0,1.0,1.0,0.0,,,7.0,11.0,2.0,,23.0,16.0,6.3,5.0,0.00729781,,2,,0.06,0.19,-0.01,,1.0,,,4.0,1.0,,,,1.0,,,,1.0,0.069,,,-0.52,,3.0,,,,1.0,,,,,,,,,,1.0,,
14035935,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,True,7.0,6.0,2.0,1.0,0.0,2.0,3.0,4.0,4.0,,,8.0,7.0,6.7,1.0,0.00378609,,0,,0.09,0.02,0.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14035935,home,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,True,1.0,1.0,,,0.0,,,1.0,1.0,,,8.0,5.0,6.7,2.0,0.00252087,,0,,0.01,-0.09,0.14,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14035935,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035935,home,Cercle Brugge,Beni Mpanzu,beni-mpanzu,B. Mpanzu,D,14,185.0,59,M,1899804,EUR,1084579200,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Beni Mpanzu,,,,,,,,,,,,,,,,,
