match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_fouls,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_bigChanceMissed,stat_penaltyConceded
11392858,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,False,18.0,9.0,14.0,5.0,0.0,6.0,10.0,3.0,8.0,1.0,9.0,2.0,4.0,90.0,29.0,6.9,9.0,0.000389481,0,0.16903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392858,home,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,38.0,32.0,7.0,5.0,0.0,12.0,15.0,22.0,26.0,,3.0,,,80.0,58.0,6.8,11.0,0.0874615,0,,3.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11392858,home,Nantes,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,False,47.0,41.0,9.0,6.0,0.0,26.0,29.0,15.0,18.0,2.0,9.0,,,90.0,56.0,7.6,6.0,0.0132994,2,,,,,1.0,3.0,,,,,1.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,0.1608,0.633556,,,,,,,,,,,
11392858,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,47.0,41.0,4.0,2.0,0.0,27.0,30.0,14.0,17.0,4.0,10.0,,,90.0,54.0,6.4,6.0,0.00743554,0,,,,4.0,3.0,6.0,2.0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11392858,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,29,29,False,71.0,60.0,14.0,7.0,0.0,19.0,19.0,42.0,55.0,1.0,8.0,,,90.0,88.0,7.2,16.0,0.261693,0,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,,3.0,,,,,,,,Quentin Merlin,,2.0,,,,,,,,
11392858,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,False,34.0,28.0,,,1.0,10.0,11.0,19.0,26.0,,5.0,,,89.0,49.0,8.1,9.0,0.19666,3,,3.0,1.0,,4.0,5.0,4.0,,,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.3252,0.397555,,,,1.0,,,,,,,
11392858,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,83.0,77.0,10.0,5.0,0.0,30.0,31.0,48.0,53.0,2.0,4.0,,,90.0,92.0,6.5,7.0,0.180655,0,,1.0,1.0,,7.0,2.0,5.0,,,,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,True,,,,,,
11392858,home,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,62.0,56.0,6.0,2.0,0.0,25.0,26.0,31.0,37.0,1.0,5.0,,,90.0,77.0,7.0,8.0,0.0255501,3,,1.0,,1.0,4.0,5.0,2.0,,1.0,,2.0,3.0,3.0,,2.0,,,1.0,1.0,,,0.1553,0.0509037,,,1.0,1.0,,,,,,,
11392858,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,30.0,26.0,,,2.0,8.0,8.0,19.0,28.0,,4.0,,,90.0,45.0,8.5,12.0,1.16024,3,,6.0,1.0,1.0,5.0,3.0,,2.0,2.0,1.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,0.8853,0.967895,,,1.0,1.0,,1.0,,,,,
11392858,home,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,7.0,7.0,1.0,1.0,0.0,2.0,2.0,6.0,7.0,,1.0,,,60.0,23.0,7.7,7.0,0.0391852,3,,2.0,1.0,1.0,3.0,3.0,,2.0,3.0,2.0,,,,3.0,,2.0,,,3.0,1.0,,0.2299,0.739724,,,,,,,,,,,
11392858,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,10.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,7.0,,1.0,,,80.0,32.0,8.0,9.0,0.0398296,4,,,,2.0,6.0,9.0,1.0,1.0,1.0,1.0,,1.0,1.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,,0.3525,0.395408,,,2.0,1.0,,,mostafamohamed11,,,,
11392858,home,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,12,12,True,16.0,13.0,1.0,,0.0,3.0,4.0,10.0,12.0,1.0,3.0,,,30.0,29.0,6.6,8.0,0.0431351,0,,,,1.0,5.0,5.0,,2.0,2.0,1.0,,2.0,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
11392858,home,Nantes,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,10.0,9.0,6.3,1.0,0.013277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392858,home,Nantes,Marquinhos,marquinhos,Marquinhos,M,7,175,4095,M,1116954,EUR,1049673600,F,10,10,True,5.0,3.0,2.0,,0.0,,1.0,3.0,4.0,,3.0,,,10.0,10.0,7.3,3.0,0.0039312,1,,,,1.0,2.0,3.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,0.0274,0.0577372,Marquinhos,,,,,,_marquinhos011,1.0,,,
