match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_lastManTackle,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
14109716,home,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,False,23.0,19.0,11.0,8.0,0.0,13.0,15.0,6.0,8.0,1.0,1.0,8.0,1.0,4.0,5.0,1.0,90.0,34.0,8.0,4.0,0.00323208,28.228819134261,6.0,23.31,6.51,0.7934,0,0.7578,0.1,-0.02,-0.01,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109716,home,Beşiktaş JK,Gökhan Sazdağı,,,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,25,25,False,36.0,28.0,6.0,1.0,0.0,15.0,16.0,13.0,20.0,,2.0,7.0,1.0,,,,90.0,56.0,6.2,11.0,0.0192814,94.724821064453,12.0,29.4,25.41,,0,,-0.01,0.13,-0.19,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14109716,home,Beşiktaş JK,Gabriel Paulista,,,gabriel-paulista,G. Paulista,D,3,187,5352,M,124737,EUR,659577600,D,3,3,False,63.0,55.0,7.0,3.0,0.0,32.0,36.0,23.0,27.0,2.0,4.0,7.0,1.0,,,,90.0,76.0,6.8,12.0,0.0242259,136.42578283845,18.0,93.975,15.54,,0,,0.29,0.11,-0.25,,,,3.0,1.0,,,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14109716,home,Beşiktaş JK,Emirhan Topçu,,,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,90.0,79.0,9.0,4.0,0.0,41.0,42.0,38.0,48.0,1.0,7.0,8.0,2.0,,,,90.0,111.0,7.4,14.0,0.0480007,430.12117335426,44.0,306.6,25.83,,1,,0.42,0.35,0.65,,5.0,1.0,4.0,,2.0,2.0,2.0,,,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,0.0204,1.0,-0.08,,,,,,,,,,,,,,,
14109716,home,Beşiktaş JK,Rıdvan Yılmaz,,,ridvan-yilmaz,R. Yılmaz,D,33,174,1724,M,910086,EUR,990403200,D,33,33,False,48.0,40.0,6.0,4.0,0.0,18.0,18.0,22.0,30.0,2.0,5.0,3.0,1.0,,,,90.0,72.0,7.1,13.0,0.0202601,162.27104777899,16.0,125.265,24.57,,0,,-0.01,0.2,0.5,,3.0,1.0,3.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
14109716,home,Beşiktaş JK,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9682,M,787885,EUR,850694400,M,4,4,False,70.0,57.0,4.0,2.0,0.0,27.0,31.0,30.0,39.0,2.0,6.0,10.0,,,,,90.0,88.0,7.0,17.0,0.0693562,170.81306426593,22.0,34.23,10.29,,1,,0.21,0.14,0.15,,,1.0,4.0,1.0,1.0,1.0,2.0,,3.0,2.0,3.0,2.0,,1.0,,1.0,,0.1031,1.0,-0.17,1.0,True,,,,,,,,,,,,,
14109716,home,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,49.0,41.0,4.0,2.0,0.0,19.0,19.0,22.0,30.0,2.0,6.0,6.0,2.0,,,,89.0,61.0,7.1,9.0,0.0363448,79.987637527835,13.0,5.985,5.88,,1,,0.11,0.09,0.15,,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,0.0454,,-0.23,,,,,,,,,,,,,,,
14109716,home,Beşiktaş JK,Cengiz Ünder,,,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,M,11,11,False,24.0,20.0,2.0,,0.0,8.0,9.0,12.0,15.0,,2.0,6.0,1.0,,,,70.0,46.0,7.0,14.0,0.181999,174.09195095972,17.0,96.075,42.21,,4,,0.32,0.3,-0.4,,7.0,,5.0,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,0.9774,2.0,0.31,3.0,,cengizunder,1.0,2.0,1.0,1.0,0.7173,,,,,,,
14109716,home,Beşiktaş JK,Václav Černý,,,vaclav-cerny,V. Černý,M,18,182,3503,M,280631,EUR,877046400,M,18,18,False,36.0,32.0,1.0,1.0,0.0,11.0,12.0,21.0,24.0,,2.0,2.0,,,,,83.0,51.0,6.8,8.0,0.175381,117.01008634344,15.0,29.4,15.645,,4,,0.31,0.17,-0.06,,5.0,1.0,1.0,,2.0,2.0,,,2.0,,,,,,3.0,2.0,,0.2481,2.0,-0.51,,,,1.0,1.0,,,0.2853,,,,,,,
14109716,home,Beşiktaş JK,El Bilal Touré,,,el-bilal-toure,E. B. Touré,F,19,185,9475,M,982615,EUR,1002067200,M,19,19,False,38.0,26.0,,,0.0,5.0,7.0,21.0,31.0,5.0,11.0,3.0,5.0,,,,90.0,64.0,6.4,27.0,0.0993799,316.43143825733,27.0,83.895,15.435,,1,,-0.36,0.44,-0.15,,1.0,3.0,16.0,1.0,6.0,1.0,,,4.0,,,,,4.0,1.0,1.0,,0.0882,4.0,-0.56,5.0,,el_bilal_9,,,,,,1.0,1.0,1.0,,,,
