match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_errorLeadToAShot,stat_clearanceOffLine
10408599,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,32.0,14.0,27.0,9.0,6.0,8.0,8.0,24.0,7.0,2.0,2.0,90.0,38.0,6.5,19.0,0.0,0.0,0.00402122,0,-0.8344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408599,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,False,33.0,26.0,4.0,1.0,10.0,14.0,16.0,21.0,9.0,,,90.0,64.0,6.9,14.0,0.0,0.0,0.0321151,0,,2.0,1.0,5.0,4.0,9.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10408599,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,42.0,25.0,13.0,1.0,18.0,23.0,7.0,19.0,6.0,,,90.0,47.0,6.2,17.0,0.0,0.0,0.00127994,0,,,,5.0,2.0,6.0,,,,1.0,1.0,,,,1.0,1.0,Unai,García,True,1.0,1.0,,,,,,,,,,,,,
10408599,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,32.0,24.0,7.0,3.0,16.0,19.0,8.0,13.0,6.0,,,90.0,47.0,6.9,8.0,0.0,0.0,0.00261544,0,,,1.0,2.0,3.0,4.0,,,,7.0,4.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10408599,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,25.0,17.0,2.0,,5.0,10.0,13.0,17.0,6.0,,,90.0,45.0,6.6,15.0,0.0,0.0,0.118182,0,,2.0,,,3.0,2.0,,,,,,2.0,,1.0,,2.0,,,,1.0,,1.0,2.0,,,,,,,,,,,
10408599,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,M,9,9,False,26.0,17.0,6.0,3.0,6.0,9.0,12.0,21.0,5.0,,,72.0,46.0,6.9,18.0,0.1697,0.059,0.431942,2,,4.0,,2.0,4.0,9.0,1.0,4.0,2.0,,,2.0,1.0,3.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,
10408599,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,27.0,23.0,3.0,1.0,10.0,10.0,13.0,17.0,5.0,,,81.0,34.0,6.4,5.0,0.0233,0.0,0.0259051,1,,,,,3.0,1.0,,,,,,,,1.0,1.0,2.0,,,,2.0,,,1.0,,,,1.0,,,,,,,
10408599,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,20.0,17.0,1.0,1.0,9.0,9.0,8.0,11.0,6.0,,,52.0,27.0,6.6,4.0,0.0332,0.0,0.0226814,2,,,2.0,1.0,4.0,4.0,,,,,,2.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,2.0,,,,,,
10408599,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,28.0,22.0,6.0,5.0,7.0,7.0,18.0,28.0,6.0,,,81.0,42.0,7.6,11.0,0.264,0.4352,0.354621,1,,7.0,1.0,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,3.0,3.0,1.0,1.0,1.0,,,,,,,,
10408599,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,F,22,22,False,34.0,26.0,,,9.0,11.0,17.0,24.0,5.0,,,90.0,54.0,7.1,16.0,0.8751,1.9532,0.0300205,4,,1.0,1.0,,8.0,6.0,1.0,5.0,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,,,,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,
