match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_totalOffside,stat_aerialLost,stat_goals,stat_goalAssist
10408265,home,Elche,Édgar Badía,,,edgar-badia,É. Badía,G,13,181,194,M,811557,EUR,697852800,G,13,13,False,24.0,20.0,9.0,6.0,18.0,21.0,2.0,3.0,1.0,9.0,2.0,3.0,90.0,34.0,6.2,4.0,0.0,0.0,0.0005288,0,-0.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408265,home,Elche,Helibelton Palacios,,,helibelton-palacios,H. Palacios,D,13,181,376,M,329597,EUR,739584000,D,14,14,False,36.0,35.0,,,23.0,24.0,13.0,13.0,,3.0,,,90.0,44.0,6.2,1.0,0.0,0.0,0.294503,0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408265,home,Elche,Gonzalo Verdú,,,gonzalo-verdu,G. Verdú,D,,190,44,M,150910,EUR,593395200,D,5,5,False,41.0,34.0,7.0,3.0,25.0,29.0,9.0,12.0,2.0,3.0,,,90.0,48.0,6.3,7.0,0.0229,0.0,0.0307096,1,,,,2.0,3.0,1.0,,,1.0,,True,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10408265,home,Elche,Pedro Bigas,,,pedro-bigas,P. Bigas,D,6,180,322,M,141832,EUR,635040000,D,6,6,False,51.0,48.0,3.0,1.0,31.0,32.0,17.0,19.0,3.0,2.0,,,90.0,62.0,6.8,3.0,0.0,0.0,0.0068474,0,,,,,3.0,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10408265,home,Elche,Carlos Clerc,,,carlos-clerc,C. Clerc,D,18,182,71,M,192430,EUR,698630400,D,23,23,False,48.0,40.0,5.0,2.0,22.0,25.0,19.0,26.0,,3.0,,,90.0,64.0,6.6,14.0,0.2105,0.5309,0.0241817,1,,3.0,1.0,4.0,2.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,
10408265,home,Elche,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,21,21,False,66.0,63.0,6.0,4.0,39.0,39.0,24.0,27.0,,3.0,,,90.0,79.0,7.0,4.0,0.0,0.0,0.0152144,0,,,,4.0,8.0,3.0,,,,1.0,,2.0,,1.0,4.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
10408265,home,Elche,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,11,11,False,18.0,14.0,,,5.0,6.0,10.0,16.0,,3.0,,,80.0,30.0,6.6,9.0,0.1763,0.0,0.0638413,3,,4.0,1.0,3.0,1.0,,,,3.0,,,,1.0,,,,1.0,1.0,,,,,,2.0,2.0,,,,,,
10408265,home,Elche,Raúl Guti,,,raul-guti,R. Guti,M,10,180,150,M,591740,EUR,851904000,M,8,8,False,34.0,29.0,3.0,2.0,15.0,16.0,14.0,18.0,1.0,2.0,,,62.0,41.0,6.7,5.0,0.0,0.0,0.0101063,0,,,,1.0,3.0,1.0,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10408265,home,Elche,Pere Milla,,,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,10,10,False,36.0,28.0,2.0,1.0,10.0,13.0,18.0,23.0,1.0,5.0,,,90.0,47.0,6.5,12.0,0.0,0.0,0.0232642,0,,,,2.0,3.0,,,2.0,,2.0,,,,,1.0,,,,,2.0,,,,2.0,,,,,,,
10408265,home,Elche,Nicolás Fernández,,,nicolas-fernandez,N. Fernández,M,7,172,663,M,962411,EUR,947548800,M,22,22,False,26.0,21.0,3.0,1.0,7.0,9.0,14.0,22.0,,5.0,,,62.0,37.0,6.7,10.0,0.0393,0.4174,0.220614,1,,5.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
