match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,stat_expectedGoals,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim
11396191,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,20.0,15.0,,,2.0,3.0,13.0,18.0,6.0,5.0,,1.0,,,85.0,34.0,7.9,11.0,0.0450803,3,,,,,1.0,,1.0,5.0,7.0,1.0,2.0,,,2.0,,3.0,,2.0,,,2.0,,,0.2215,3.0,,1.0,,1.0,,0.3981,,1.0,
11396191,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,6.0,3.0,1.0,,,1.0,3.0,7.0,5.0,,,1.0,,,22.0,16.0,6.6,7.0,0.00277963,1,,,,,2.0,,2.0,2.0,3.0,,,,,1.0,2.0,,,1.0,,,,,,0.0134,,,,,,,,1.0,,
11396191,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,1.0,1.0,,,,,2.0,2.0,,,,,,,10.0,3.0,6.6,1.0,0.0744729,0,,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396191,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,9.0,1.0,6.8,,,1,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,0.08,,,,,,,,,,
11396191,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,home,1. FC Heidenheim,Luka Janeš,luka-janes,L. Janeš,M,28,184,39,M,1481943,EUR,1074470400,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,home,1. FC Heidenheim,Christian Kühlwetter,christian-kuhlwetter,C. Kühlwetter,M,30,182,58,M,326695,EUR,830044800,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,Christian,Kühlwetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,37.0,24.0,23.0,10.0,16.0,19.0,8.0,18.0,,8.0,,,1.0,4.0,90.0,51.0,7.4,13.0,0.004644,0,-0.1556,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0
11396191,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,53.0,38.0,8.0,3.0,16.0,21.0,22.0,34.0,1.0,2.0,,,,,75.0,64.0,6.5,19.0,0.0880395,0,,,,,2.0,,2.0,1.0,4.0,,4.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,
11396191,away,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,48.0,41.0,5.0,3.0,30.0,33.0,11.0,15.0,8.0,3.0,,,,,90.0,64.0,7.3,7.0,0.00268941,1,,,,,,,2.0,5.0,2.0,,6.0,2.0,2.0,,3.0,,,,,1.0,,,,0.0982,,,,,1.0,,0.1685,,,
11396191,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,48.0,38.0,5.0,1.0,26.0,32.0,12.0,16.0,6.0,9.0,,4.0,,,90.0,64.0,7.0,11.0,0.078534,0,,,,,,,1.0,2.0,2.0,,6.0,,,,,,,,,,,,3.0,,,,1.0,,,,,,,
11396191,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,30.0,24.0,3.0,2.0,12.0,15.0,13.0,18.0,3.0,5.0,,1.0,,,72.0,49.0,7.2,13.0,0.157637,0,,,,,3.0,1.0,2.0,2.0,4.0,2.0,2.0,,2.0,1.0,,2.0,True,2.0,,,,,,,,,,1.0,,,,,,
11396191,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,60.0,46.0,4.0,3.0,25.0,30.0,21.0,30.0,4.0,3.0,,2.0,,,90.0,72.0,6.6,17.0,0.0189634,0,,,,,,,1.0,2.0,4.0,,2.0,,,1.0,,,,,,,,,1.0,,1.0,,2.0,,,,,,,
11396191,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,58.0,49.0,6.0,1.0,23.0,26.0,26.0,32.0,3.0,6.0,,2.0,,,90.0,67.0,6.7,13.0,0.113996,0,,,,,,,,,2.0,,,,,3.0,1.0,,,,,,,,2.0,,2.0,,,,,,,,,
11396191,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,52.0,43.0,9.0,7.0,16.0,20.0,28.0,38.0,,5.0,,,,,90.0,86.0,7.7,18.0,0.203793,2,,,,1.0,6.0,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,0.1077,2.0,,,,,,,2.0,,
11396191,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,25.0,21.0,1.0,1.0,12.0,12.0,11.0,16.0,4.0,7.0,,1.0,,,90.0,47.0,7.4,14.0,0.146479,3,,,,,3.0,2.0,7.0,,13.0,1.0,,,,4.0,3.0,1.0,,2.0,,,,,,0.3058,1.0,,3.0,,2.0,,0.8794,1.0,1.0,
11396191,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,53.0,44.0,3.0,1.0,18.0,21.0,26.0,34.0,5.0,8.0,,2.0,,,88.0,70.0,6.9,15.0,0.0833106,2,,,,,2.0,,2.0,2.0,6.0,,,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,0.1866,1.0,3.0,,,,,,,,
11396191,away,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,False,34.0,24.0,,,10.0,13.0,14.0,21.0,5.0,4.0,,,,,71.0,42.0,6.7,15.0,0.102896,1,,,,,,,2.0,5.0,3.0,,,,,3.0,,1.0,,,,1.0,,,,0.2632,,,1.0,1.0,1.0,,,,,
11396191,away,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,True,10.0,8.0,1.0,,3.0,4.0,5.0,6.0,2.0,1.0,,1.0,,,19.0,20.0,6.8,4.0,0.0933518,0,,,,,,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
11396191,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,10.0,7.0,2.0,1.0,6.0,7.0,2.0,4.0,5.0,3.0,,2.0,,,18.0,22.0,7.3,5.0,0.20883,0,,,,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,2.0,,,,1.0,,,,,,,
11396191,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,5.0,2.0,,,1.0,1.0,1.0,4.0,1.0,2.0,,,,,15.0,15.0,5.9,8.0,0.00027561,1,,Nelson Weiper,,,,,3.0,1.0,5.0,,,,,2.0,,,,1.0,,1.0,1.0,,,0.4397,,,1.0,,,,,,,
11396191,away,1. FSV Mainz 05,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,11,11,True,1.0,,,,,,,1.0,,1.0,,,,,2.0,2.0,,1.0,,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11396191,away,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,away,1. FSV Mainz 05,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,away,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396191,away,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
