match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_clearanceOffLine,stat_dispossessed,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_accurateCross,stat_bigChanceMissed,stat_goalAssist
10583823,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,29.0,12.0,23.0,6.0,7.0,9.0,5.0,20.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,90.0,34.0,6.5,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583823,home,Al-Fayha,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600,D,26,26,False,24.0,19.0,3.0,1.0,7.0,8.0,12.0,21.0,1.0,7.0,3.0,4.0,,,,90.0,46.0,7.2,10.0,0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,
10583823,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,3.0,3.0,,,3.0,3.0,,,,1.0,1.0,,,,,15.0,5.0,6.6,,0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10583823,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,33.0,26.0,7.0,2.0,21.0,25.0,5.0,8.0,,,6.0,4.0,,,,90.0,45.0,6.8,9.0,0,,2.0,3.0,1.0,,,,,True,1.0,3.0,1.0,,,,,,,,,,,,,,,,
10583823,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,29.0,22.0,6.0,1.0,14.0,15.0,8.0,14.0,,1.0,4.0,2.0,,,,90.0,42.0,7.0,9.0,0,,2.0,3.0,,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10583823,home,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,3,3,False,9.0,8.0,1.0,1.0,4.0,5.0,4.0,7.0,,2.0,,1.0,,,,45.0,19.0,6.9,5.0,0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10583823,home,Al-Fayha,Paulinho Paula,paulinho-paula,Paulinho,M,18,173.0,1795,M,879902,EUR,852681600,M,18,18,False,15.0,11.0,2.0,2.0,3.0,5.0,8.0,11.0,,5.0,,4.0,,,,90.0,31.0,6.7,9.0,0,1.0,,6.0,3.0,2.0,1.0,,2.0,,1.0,1.0,,,,2.0,,2.0,1.0,,,,,,,,,,
10583823,home,Al-Fayha,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,66,66,False,23.0,20.0,1.0,1.0,9.0,10.0,11.0,13.0,1.0,2.0,1.0,5.0,,,,72.0,28.0,6.8,3.0,1,,,2.0,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,
10583823,home,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200,M,37,37,False,36.0,32.0,8.0,5.0,18.0,19.0,14.0,17.0,1.0,5.0,,10.0,,,,90.0,43.0,7.0,4.0,2,,,3.0,2.0,2.0,2.0,2.0,,,,1.0,,,,2.0,,,1.0,,2.0,,,,,,,,
10583823,home,Al-Fayha,Victor Ruiz,victor-ruiz,V. Ruiz,M,77,172.0,64,M,975496,EUR,752198400,M,10,10,False,14.0,11.0,,,5.0,5.0,6.0,14.0,,7.0,,5.0,,,,72.0,36.0,7.1,12.0,0,5.0,1.0,5.0,5.0,2.0,2.0,,3.0,,,,1.0,,,,,,1.0,,,1.0,3.0,,,,,,
