match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_punches,stat_goals,stat_totalOffside
12764931,home,Molde FK,Albert Posiadała,Albert Posiadala,,albert-posiadala,A. Posiadała,G,22,191,262,M,1164914,EUR,1046131200,G,22,22,False,33.0,30.0,5.0,2.0,0.0,28.0,28.0,2.0,5.0,7.0,2.0,2.0,2.0,90.0,42.0,7.0,3.0,0.0024992,0,0.7658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764931,home,Molde FK,Isak Helstad Amundsen,,,isak-helstad-amundsen,I. H. Amundsen,D,6,190,36,M,1019012,EUR,939859200,D,26,26,False,52.0,45.0,5.0,,0.0,29.0,29.0,16.0,23.0,1.0,,,,74.0,59.0,6.4,8.0,0.00955843,0,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12764931,home,Molde FK,Anders Hagelskjær,,,anders-hagelskjaer,A. Hagelskjær,D,45,187,62,M,842358,EUR,856051200,D,25,25,False,104.0,91.0,10.0,5.0,0.0,60.0,61.0,31.0,44.0,11.0,,,,90.0,122.0,7.7,16.0,0.186886,0,,,2.0,12.0,2.0,5.0,5.0,,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12764931,home,Molde FK,Valdemar Lund,,,valdemar-lund,V. Lund,D,5,193,143,M,1100830,EUR,1054080000,D,4,4,False,74.0,60.0,8.0,2.0,0.0,25.0,28.0,35.0,47.0,4.0,,,,90.0,88.0,7.1,15.0,0.0204783,2,,3.0,4.0,6.0,3.0,3.0,2.0,,,,1.0,3.0,1.0,,,,,2.0,1.0,0.1109,1.0,,,,,,,,,,
12764931,home,Molde FK,Halldor Stenevik,,,halldor-stenevik,H. Stenevik,M,18,183,38,M,823994,EUR,949449600,M,18,18,False,18.0,15.0,2.0,2.0,0.0,9.0,9.0,6.0,10.0,2.0,,,,60.0,28.0,6.7,7.0,0.0096275,0,,,2.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,
12764931,home,Molde FK,Kristian Eriksen,,,kristian-eriksen,K. Eriksen,M,20,177,254,M,551358,EUR,806025600,M,20,20,False,28.0,21.0,,,0.0,4.0,4.0,17.0,26.0,2.0,,,,90.0,39.0,7.0,12.0,0.324544,0,,4.0,7.0,8.0,,5.0,3.0,2.0,,2.0,2.0,3.0,,1.0,,,,,,,1.0,True,,,,,,,,,
12764931,home,Molde FK,Mats Møller Dæhli,,,mats-moller-daehli,M. M. Dæhli,M,17,177,133,M,181889,EUR,794102400,M,17,17,False,43.0,39.0,1.0,,0.0,17.0,17.0,22.0,26.0,4.0,,,,60.0,46.0,6.7,5.0,0.0238333,0,,,2.0,2.0,,2.0,2.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,
12764931,home,Molde FK,Emil Breivik,,,breivik-emil,E. Breivik,M,16,186,286,M,953952,EUR,960681600,M,16,16,False,31.0,24.0,2.0,,0.0,9.0,10.0,15.0,21.0,3.0,,,,74.0,42.0,7.2,9.0,0.0858036,2,,,3.0,3.0,,2.0,1.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,0.0836,1.0,,1.0,1.0,0.0221,,,,,,
12764931,home,Molde FK,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,462,M,1133715,EUR,1070668800,M,31,31,False,12.0,11.0,3.0,3.0,0.0,3.0,3.0,8.0,9.0,1.0,,,,60.0,30.0,6.5,5.0,0.0172278,1,,2.0,5.0,2.0,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,0.0356,1.0,,1.0,1.0,0.2774,1.0,,,,,
12764931,home,Molde FK,Ola Brynhildsen,,,ola-brynhildsen,O. Brynhildsen,F,9,175,512,M,877364,EUR,925171200,F,27,27,False,15.0,10.0,,,0.0,1.0,2.0,9.0,13.0,3.0,,,,90.0,28.0,6.9,12.0,0.0108248,2,,3.0,8.0,6.0,,,,3.0,2.0,1.0,,3.0,,2.0,3.0,1.0,,1.0,,0.3732,,,,1.0,0.2105,1.0,,,,,
12764931,home,Molde FK,Mads Enggård,Mads Enggaard,,mads-enggard,M. Enggård,M,30,180,176,M,1083383,EUR,1074556800,F,10,10,False,58.0,48.0,3.0,,0.0,20.0,20.0,29.0,43.0,6.0,,,,90.0,78.0,7.6,19.0,0.0964187,3,,1.0,8.0,7.0,,2.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,,1.0,,0.205,2.0,,,1.0,0.0833,,1.0,1.0,,,
12764931,home,Molde FK,Martin Linnes,,,martin-linnes,M. Linnes,D,,177,75,M,109569,EUR,685324800,D,21,21,True,15.0,14.0,,,0.0,5.0,5.0,10.0,13.0,1.0,,,,30.0,27.0,6.9,3.0,0.0968181,0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,
12764931,home,Molde FK,Kristoffer Haugen,,,kristoffer-haugen,K. Haugen,D,23,185,44,M,149740,EUR,761702400,D,28,28,True,17.0,13.0,1.0,,0.0,3.0,3.0,11.0,17.0,1.0,,,,30.0,24.0,6.6,8.0,0.0292161,0,,,2.0,2.0,,,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,1.0,,,,
12764931,home,Molde FK,Marcus Kaasa,,,marcus-andre-kaasa,M. A. Kaasa,M,23,175,38,M,823706,EUR,868924800,M,15,15,True,22.0,19.0,1.0,,0.0,5.0,5.0,14.0,17.0,5.0,,,,30.0,34.0,7.0,7.0,0.0229835,0,,,1.0,6.0,,,,3.0,4.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12764931,home,Molde FK,Sondre Milian Granaas,,,sondre-milian-granaas,S. M. Granaas,M,23,176,129,M,1387004,EUR,1156896000,M,23,23,True,12.0,12.0,,,0.0,3.0,3.0,9.0,9.0,1.0,,,,16.0,16.0,6.7,1.0,0.00832293,1,,1.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,0.035,,,,1.0,0.024,,,,,,
