match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_totalTackle,captain,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_penaltyWon,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot
11067607,home,Athletico,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,1,1,False,29.0,20.0,15.0,7.0,17.0,21.0,3.0,8.0,5.0,1.0,2.0,90.0,37.0,6.0,10.0,0.0,0.0,0.00083732,1.0,0,-0.8493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067607,home,Athletico,Madson,,,madson,Madson,D,22,182,227,M,,243439,EUR,695260800,D,22,22,False,29.0,24.0,2.0,1.0,14.0,17.0,10.0,12.0,4.0,,,90.0,41.0,8.2,10.0,0.0565,0.272,0.927072,2.0,1,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067607,home,Athletico,Matheus Felipe,,,matheus-felipe,M. Felipe,D,4,186,105,M,,1110173,EUR,910569600,D,42,42,False,35.0,30.0,4.0,2.0,26.0,28.0,4.0,7.0,3.0,,,89.0,50.0,6.4,5.0,0.0,0.0,0.00153295,,0,,,,3.0,1.0,,,,6.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067607,home,Athletico,Thiago Heleno,,,thiago-heleno,T. Heleno,D,44,185,283,M,,33106,EUR,590457600,D,44,44,False,70.0,65.0,7.0,4.0,55.0,56.0,10.0,14.0,1.0,,,90.0,77.0,6.2,6.0,0.0,0.0,0.00541438,,0,,,3.0,4.0,4.0,,,,3.0,,,2.0,,True,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067607,home,Athletico,Lucas Esquivel,Lucas Esquivel,,lucas-esquivel,L. Esquivel,D,37,183,1067,M,,1087079,EUR,1003017600,D,37,37,False,54.0,43.0,8.0,3.0,33.0,41.0,10.0,17.0,4.0,,,90.0,74.0,5.6,19.0,0.0,0.0,0.00297503,,0,,,1.0,9.0,1.0,,,,3.0,,4.0,2.0,,,1.0,1.0,1.0,,4.0,2.0,,,,,,,,,,,,,,,
11067607,home,Athletico,Arturo Vidal,,,arturo-vidal,Arturo Vidal,M,23,180,11964,M,kingarturo23,18342,EUR,548640000,M,23,23,False,26.0,20.0,2.0,,17.0,20.0,3.0,8.0,4.0,,,45.0,40.0,6.4,9.0,0.0,0.0,0.0030913,,0,,,2.0,5.0,7.0,,,,,,2.0,2.0,2.0,,1.0,2.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,
11067607,home,Athletico,Vitor Bueno,,,vitor-bueno,Vitor Bueno,M,15,183,625,M,,808785,EUR,778723200,M,8,8,False,20.0,16.0,1.0,,5.0,5.0,12.0,21.0,1.0,,,73.0,37.0,6.6,13.0,0.0367,0.0,0.0927585,1.0,1,,,1.0,5.0,3.0,,,,,1.0,,,,,4.0,,3.0,2.0,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11067607,home,Athletico,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,17,17,False,19.0,15.0,1.0,,12.0,12.0,3.0,7.0,,,,45.0,26.0,6.6,4.0,0.0,0.0,0.00159842,,0,,,1.0,3.0,4.0,,,,2.0,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11067607,home,Athletico,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,,846413,EUR,907200000,F,14,14,False,34.0,27.0,,,15.0,15.0,13.0,23.0,10.0,,,90.0,65.0,9.0,14.0,0.2493,0.1884,0.66348,6.0,3,,,,5.0,16.0,,2.0,,,,2.0,1.0,5.0,,1.0,1.0,2.0,7.0,4.0,,4.0,1.0,5.0,4.0,1.0,,1.0,,,,,,,,
11067607,home,Athletico,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,72751,M,VRoque,1150391,EUR,1109548800,F,9,9,False,12.0,10.0,,,4.0,5.0,6.0,7.0,5.0,,,90.0,28.0,6.5,9.0,0.279,0.0,0.0127066,,4,,,2.0,6.0,4.0,,,,,,2.0,,1.0,,2.0,,4.0,1.0,,3.0,,,,,1.0,,,3.0,,,,,,,
