match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_errorLeadToAGoal,stat_expectedGoals,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_goals
12437742,home,Leganés,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,False,33.0,15.0,25.0,7.0,0.0,10.0,10.0,5.0,23.0,13.0,1.0,2.0,2.0,1.0,1.0,90.0,43.0,6.4,18.0,0.0104631,0,-0.8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437742,home,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,False,46.0,35.0,3.0,,0.0,20.0,26.0,16.0,21.0,3.0,,,,,,90.0,70.0,6.4,15.0,0.0741889,0,,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437742,home,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,False,61.0,49.0,9.0,1.0,0.0,40.0,45.0,9.0,16.0,4.0,,,,,,90.0,77.0,6.7,12.0,0.00327009,0,,,,2.0,1.0,2.0,3.0,,,,8.0,1.0,,,,,,,True,2.0,2.0,1.0,1.0,,,,,,,,,,,,
12437742,home,Leganés,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,22,22,False,45.0,36.0,9.0,2.0,0.0,27.0,30.0,9.0,15.0,4.0,,,,,,90.0,54.0,6.3,9.0,0.00456395,0,,,,,1.0,1.0,1.0,,,,6.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12437742,home,Leganés,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,False,32.0,26.0,4.0,3.0,0.0,13.0,16.0,14.0,18.0,6.0,,,,,,90.0,57.0,6.7,11.0,0.0618009,0,,2.0,1.0,,2.0,5.0,3.0,2.0,,,3.0,1.0,1.0,,4.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,
12437742,home,Leganés,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,37.0,29.0,3.0,2.0,0.0,16.0,20.0,13.0,17.0,7.0,,,,,,79.0,52.0,6.2,13.0,0.0191567,0,,,,,,8.0,6.0,2.0,3.0,,1.0,1.0,,5.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,
12437742,home,Leganés,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180,972,M,869931,EUR,852249600,M,17,17,False,45.0,37.0,2.0,1.0,0.0,24.0,28.0,15.0,19.0,4.0,,,,,,90.0,66.0,6.6,14.0,0.0648266,2,,2.0,2.0,3.0,1.0,6.0,5.0,2.0,,,1.0,3.0,2.0,2.0,1.0,1.0,,,,,2.0,2.0,,,2.0,1.0,0.2218,,,,,,,,
12437742,home,Leganés,Diego García,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,M,19,19,False,11.0,7.0,2.0,1.0,0.0,3.0,3.0,5.0,9.0,2.0,,,,,,90.0,34.0,6.5,13.0,0.139774,1,,1.0,1.0,7.0,2.0,8.0,7.0,1.0,1.0,1.0,,,6.0,4.0,1.0,2.0,Diego Garcia,,,1.0,,,1.0,,1.0,,0.101,1.0,,,,,,,
12437742,home,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,False,45.0,35.0,6.0,4.0,0.0,19.0,23.0,18.0,29.0,5.0,,,,,,90.0,76.0,6.9,23.0,0.174423,5,,7.0,2.0,,1.0,9.0,6.0,2.0,8.0,3.0,,1.0,,,2.0,1.0,,,,1.0,2.0,1.0,1.0,,2.0,,0.1503,,1.0,1.0,2.0,0.4027,,,
12437742,home,Leganés,Seydouba Cisse,seydouba-cisse,S. Cisse,M,8,172,3843,M,906065,EUR,981763200,M,8,8,False,33.0,26.0,2.0,2.0,0.0,15.0,20.0,11.0,13.0,5.0,,,,,,56.0,40.0,6.6,9.0,0.0351784,1,,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.0206,,,,1.0,,seydoubacisse32,,
