match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,captain,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,player_sofascoreId,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
11369799,home,RSC Anderlecht,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,False,36.0,25.0,19.0,9.0,19.0,23.0,6.0,13.0,10.0,5.0,2.0,2.0,90.0,48.0,7.7,11.0,0.0,0.0,0.00133808,0,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,30.0,23.0,1.0,,15.0,18.0,8.0,15.0,5.0,,,,83.0,54.0,7.1,17.0,0.0,0.0,0.00462311,0,,,,3.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,70.0,56.0,11.0,3.0,45.0,50.0,11.0,20.0,4.0,,,,90.0,85.0,7.2,15.0,0.1029,0.0,0.00921919,1,,,,,1.0,2.0,6.0,1.0,,6.0,,,4.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,57.0,46.0,13.0,6.0,35.0,38.0,11.0,19.0,8.0,,,,90.0,73.0,7.5,12.0,0.0,0.0,0.00420889,0,,,,,2.0,4.0,6.0,,3.0,9.0,,1.0,,,1.0,,3.0,,,True,1.0,2.0,1.0,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,False,44.0,34.0,6.0,3.0,22.0,26.0,12.0,18.0,5.0,,,,84.0,62.0,7.1,15.0,0.0679,0.2274,0.00861891,1,,,,,1.0,6.0,7.0,,2.0,,,,2.0,2.0,2.0,1.0,3.0,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
11369799,home,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,59.0,51.0,5.0,2.0,30.0,32.0,21.0,29.0,8.0,,,,90.0,83.0,7.4,15.0,0.0034,0.0,0.0233261,1,,,,2.0,1.0,6.0,7.0,2.0,3.0,1.0,,,3.0,2.0,2.0,,,1.0,3.0,,2.0,2.0,2.0,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,False,53.0,46.0,6.0,2.0,20.0,23.0,26.0,30.0,9.0,,,,90.0,62.0,6.5,10.0,0.0201,0.0,0.0525802,1,,,,,,5.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,False,34.0,28.0,1.0,1.0,13.0,16.0,15.0,18.0,9.0,,,,61.0,49.0,6.7,10.0,0.0,0.0,0.0250995,0,,Mathieu,Stroeykens,,1.0,4.0,6.0,2.0,2.0,,,,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,18.0,11.0,2.0,,3.0,6.0,11.0,17.0,2.0,,,,90.0,34.0,7.1,14.0,0.0737,0.0,0.123509,1,,,,5.0,1.0,7.0,5.0,1.0,1.0,,,,2.0,3.0,2.0,2.0,1.0,1.0,,,2.0,,,,,,3.0,1.0,1.0,2.0,,,,,,
11369799,home,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,15.0,9.0,,,4.0,7.0,5.0,8.0,2.0,,,,83.0,34.0,6.9,13.0,0.7884,0.9866,0.00336389,1,,,,,3.0,7.0,7.0,,4.0,,,,3.0,3.0,3.0,,1.0,,1.0,,,,,,1.0,,,,,,KDolberg,1.0,,,,
11369799,home,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,F,7,7,False,21.0,18.0,1.0,,2.0,3.0,16.0,20.0,2.0,,,,69.0,34.0,7.3,9.0,0.0418,0.0,0.0388318,2,,,,2.0,,1.0,5.0,1.0,2.0,,,,,3.0,3.0,,,,,,,2.0,,,,,,1.0,,2.0,,,2.0,1.0,,
11369799,home,RSC Anderlecht,Justin Lonwijk,justin-lonwijk,J. Lonwijk,M,17,189,264,M,875673,EUR,945734400,M,19,19,True,11.0,8.0,1.0,,4.0,6.0,4.0,5.0,4.0,,,,29.0,21.0,6.5,4.0,0.3293,0.0,0.00110837,2,,,,,,4.0,4.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,9,9,True,9.0,5.0,2.0,1.0,2.0,2.0,3.0,8.0,3.0,,,,21.0,13.0,6.3,6.0,0.0,0.0,0.00072075,0,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,
11369799,home,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,True,1.0,,,,,1.0,,,,,,,14.0,8.0,6.6,2.0,0.0,0.0,4.552e-05,0,,,,,1.0,4.0,1.0,,,1.0,,1.0,,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,1.0,,,,,,,1.0,1.0,,,,15.0,9.0,6.2,6.0,0.0,0.0,0.0,0,,,,,,3.0,1.0,,2.0,2.0,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5276,M,826169,EUR,920160000,D,3,3,True,1.0,1.0,,,,,1.0,1.0,,,,,14.0,5.0,6.8,,0.0,0.0,9.55e-05,0,,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Colin Coosemans,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369799,home,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,574,M,984989,EUR,1062892800,M,61,61,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
