match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_fouls,stat_outfielderBlock,stat_penaltyConceded,stat_keyPass,stat_totalContest,stat_wonContest,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
11352439,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,40.0,32.0,11.0,5.0,32.0,35.0,5.0,3.0,2.0,1.0,2.0,90.0,44.0,7.1,8.0,8.514e-05,0,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352439,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,37.0,27.0,2.0,1.0,11.0,15.0,30.0,9.0,,,,90.0,67.0,7.0,21.0,0.0142644,0,,16.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352439,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,60.0,56.0,1.0,1.0,28.0,29.0,31.0,5.0,,,,90.0,77.0,6.8,7.0,0.0203213,0,,28.0,,1.0,3.0,2.0,,2.0,7.0,2.0,1.0,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,
11352439,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,77.0,76.0,1.0,1.0,48.0,49.0,28.0,10.0,,,,90.0,86.0,6.9,3.0,0.0120883,0,,28.0,,3.0,3.0,4.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352439,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,38,38,False,43.0,37.0,,,11.0,12.0,32.0,3.0,,,,80.0,63.0,6.8,9.0,0.114928,0,,26.0,1.0,,4.0,5.0,,1.0,1.0,1.0,3.0,,1.0,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11352439,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,48.0,40.0,2.0,2.0,16.0,17.0,31.0,7.0,,,,80.0,57.0,7.3,9.0,0.0880123,3,,24.0,,,4.0,1.0,1.0,,,1.0,,,1.0,,,,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,0.2412,0.2748,,,,,,,,,
11352439,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,28.0,23.0,,,15.0,17.0,11.0,4.0,,,,62.0,39.0,6.7,6.0,0.00458611,1,,8.0,,1.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,0.0342,,,,,,,,,,
11352439,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,25.0,18.0,,,7.0,8.0,22.0,2.0,,,,63.0,41.0,7.0,13.0,0.149967,1,,12.0,5.0,,2.0,4.0,,,,,,,1.0,,,,1.0,,,1.0,4.0,3.0,1.0,,1.0,,,0.224,0.1946,1.0,1.0,1.0,,,,,,
11352439,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,61.0,52.0,5.0,3.0,19.0,19.0,42.0,3.0,,,,90.0,77.0,7.8,16.0,0.164045,2,,33.0,,,5.0,4.0,,4.0,,1.0,,,1.0,,,,1.0,,,3.0,,,4.0,,1.0,,,0.1496,0.2872,,,1.0,1.0,1.0,,,,
11352439,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,timowerner,232306,EUR,826070400,M,16,16,False,23.0,19.0,,,5.0,5.0,21.0,2.0,,,,62.0,41.0,6.9,10.0,0.138445,2,,15.0,3.0,,4.0,4.0,,,,2.0,,,,,,,1.0,,,1.0,6.0,3.0,1.0,,,1.0,,0.0669,,1.0,,2.0,,1.0,,,,
