match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_wasFouled,player_sofascoreId,stat_punches,stat_totalOffside
11401934,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,28.0,21.0,4.0,3.0,10.0,14.0,12.0,18.0,3.0,11.0,,4.0,,,,,,90.0,59.0,8.1,22.0,0.0708933,3,,,,4.0,1.0,3.0,13.0,2.0,8.0,3.0,,,,,6.0,,,,2.0,0.2336,,,1.0,,2.0,2.0,0.737,,1.0,5.0,vangelis_pavlidis,,
11401934,home,AZ Alkmaar,Jayden Addai,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,True,9.0,7.0,1.0,1.0,3.0,3.0,4.0,7.0,,10.0,1.0,3.0,,,,,,45.0,30.0,7.1,9.0,0.0328444,0,,,,1.0,,1.0,6.0,1.0,5.0,3.0,,4.0,3.0,,1.0,,,,,,,,,,,,,,2.0,3.0,,,
11401934,home,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,9.0,7.0,,,1.0,1.0,6.0,9.0,,7.0,,1.0,,,,,,45.0,23.0,6.8,7.0,0.0123511,0,,,,1.0,,,2.0,,3.0,1.0,,3.0,1.0,,2.0,,,,,,,,,,,,,,,3.0,,,
11401934,home,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,True,6.0,5.0,,,1.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,,,,,,26.0,15.0,7.4,2.0,0.00500305,1,,,,,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,0.2696,,,,,1.0,1.0,0.9524,,,1.0,,,
11401934,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,True,9.0,6.0,,,,,8.0,13.0,3.0,6.0,,2.0,,,,,,26.0,24.0,8.2,10.0,0.675148,0,,,,4.0,2.0,,3.0,,3.0,1.0,,,,,2.0,5.0,,,,,2.0,1.0,,,,,,,1.0,2.0,,,
11401934,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,home,AZ Alkmaar,Lewis Schouten,lewis-schouten,L. Schouten,D,14,191,149,M,1145987,EUR,1075852800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,home,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,home,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,Maxim Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,home,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,home,AZ Alkmaar,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,home,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,39.0,14.0,37.0,12.0,3.0,4.0,11.0,35.0,1.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,90.0,47.0,6.1,25.0,0.0100088,0,-0.9194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11401934,away,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,False,10.0,2.0,3.0,,1.0,3.0,1.0,7.0,1.0,6.0,3.0,3.0,,,,,,90.0,34.0,6.3,18.0,0.0231316,0,,,,,,1.0,5.0,,1.0,,1.0,5.0,4.0,,2.0,1.0,,,3.0,0.0289,,,,,,,,,,,,,
11401934,away,Almere City FC,Damian van Bruggen,damian-van-bruggen,D. v. Bruggen,D,14,184,62,M,285991,EUR,827107200,D,4,4,False,26.0,16.0,7.0,1.0,14.0,15.0,2.0,11.0,,2.0,,3.0,,,,,,67.0,32.0,6.1,10.0,0.00519961,0,,,,,,2.0,4.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,True,,1.0,,,
11401934,away,Almere City FC,Loïc Mbe Soh,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,5,5,False,26.0,21.0,2.0,,15.0,20.0,6.0,6.0,3.0,4.0,1.0,6.0,,,,,,90.0,33.0,6.6,6.0,0.0014593,1,,,,,,2.0,5.0,,,,,,,,,,,1.0,2.0,0.0576,,,,,1.0,1.0,0.1159,,1.0,1.0,,,
11401934,away,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,35.0,26.0,7.0,3.0,18.0,23.0,9.0,14.0,1.0,2.0,2.0,7.0,,,,,,90.0,57.0,6.0,15.0,0.0205251,0,,Sherel,Floranus,2.0,1.0,,4.0,1.0,1.0,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,
11401934,away,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,39,39,False,17.0,6.0,1.0,,,2.0,6.0,15.0,2.0,4.0,3.0,2.0,,,,,,90.0,31.0,6.9,12.0,0.0697867,2,,Jochem van de Kamp,,,,2.0,5.0,2.0,,,3.0,2.0,1.0,,1.0,3.0,,,1.0,0.0839,,,1.0,,1.0,,0.144,,,,,,
11401934,away,Almere City FC,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,15,15,False,33.0,24.0,1.0,,6.0,9.0,20.0,28.0,2.0,8.0,,9.0,,,,,,86.0,52.0,7.3,14.0,0.256904,1,,,,4.0,2.0,,9.0,3.0,4.0,3.0,2.0,3.0,1.0,,1.0,2.0,,,4.0,0.037,1.0,1.0,,,1.0,,0.0309,,1.0,,,,
11401934,away,Almere City FC,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,28,28,False,25.0,21.0,1.0,1.0,12.0,14.0,9.0,11.0,1.0,4.0,1.0,6.0,,,,,,77.0,43.0,6.7,7.0,0.00326233,1,,Stije Resink,,,,,4.0,,1.0,,2.0,3.0,1.0,,1.0,,,,2.0,0.0442,,,,,1.0,,0.03,,1.0,,,,
11401934,away,Almere City FC,Rajiv Van La Parra,rajiv-van-la-parra,R. V. L. Parra,M,7,181,101,M,38096,EUR,675993600,M,27,27,False,14.0,13.0,,,4.0,4.0,9.0,12.0,,10.0,,1.0,,,,,,67.0,41.0,6.6,11.0,0.00361206,2,,,,2.0,,2.0,11.0,2.0,8.0,5.0,,1.0,1.0,,2.0,,1.0,,1.0,0.065,,,,,1.0,,0.18,,3.0,4.0,,,
11401934,away,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,F,9,9,False,19.0,6.0,,,4.0,4.0,3.0,16.0,7.0,11.0,,3.0,,,,,,90.0,34.0,7.0,16.0,0.00384143,2,,,,1.0,1.0,3.0,7.0,1.0,4.0,2.0,,2.0,1.0,,,,1.0,,,0.1787,,,1.0,,,,,,1.0,1.0,,,1.0
11401934,away,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,False,13.0,9.0,,,1.0,1.0,8.0,12.0,1.0,3.0,1.0,2.0,,,,,,77.0,28.0,7.1,8.0,0.125989,3,,,,,,1.0,3.0,,3.0,2.0,,,,,2.0,2.0,1.0,,,0.1731,,,1.0,,1.0,,0.0324,,1.0,,,,
11401934,away,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,True,6.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,,1.0,2.0,1.0,,,,,,23.0,12.0,6.0,5.0,0.00052396,0,,,,,,3.0,5.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,
11401934,away,Almere City FC,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,F,19,19,True,3.0,,,,,,,5.0,,1.0,1.0,1.0,,,,,,23.0,9.0,6.7,6.0,,0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Álvaro Peña,alvaro-pena,Á. Peña,M,23,178,37,M,294351,EUR,688262400,M,6,6,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,4.0,,2.0,,,,,,13.0,10.0,6.3,4.0,0.00035862,0,,,,,,,2.0,1.0,2.0,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,29,186,89,M,857762,EUR,892080000,F,11,11,True,5.0,3.0,,,,,3.0,5.0,4.0,4.0,1.0,,,,,,,13.0,9.0,6.6,3.0,0.00936402,0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,
11401934,away,Almere City FC,Lance Duijvestijn,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,10,10,True,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,9.0,3.0,6.4,,0.00175058,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11401934,away,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,Joël van der Wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Manel Royo,manel-royo,Royo,D,23,184,35,M,867318,EUR,762393600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Pascu,pascu,Pascu,M,10,184,38,M,964177,EUR,954633600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Milan Corryn,milan-corryn,M. Corryn,M,,179,35,M,826173,EUR,923184000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401934,away,Almere City FC,Bradly van Hoeven,bradly-van-hoeven,B. v. Hoeven,M,19,174,69,M,856738,EUR,955929600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
