match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_fouls,captain,stat_outfielderBlock,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,player_firstName,player_lastName,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
10438202,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,False,19.0,19.0,3.0,3.0,19.0,19.0,6.0,1.0,1.0,1.0,1.0,90.0,25.0,6.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,home,FC Porto,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,18,18,False,45.0,37.0,1.0,1.0,12.0,15.0,3.0,,2.0,,,74.0,66.0,6.9,13.0,0,26.0,32.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10438202,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,2,2,False,60.0,53.0,4.0,2.0,32.0,33.0,4.0,,1.0,,,90.0,66.0,7.4,8.0,2,21.0,27.0,,,3.0,3.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
10438202,home,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,79.0,76.0,4.0,4.0,40.0,40.0,9.0,,1.0,,,90.0,88.0,7.6,4.0,0,36.0,39.0,,,3.0,5.0,5.0,,,,2.0,2.0,1.0,,3.0,,,,,1.0,2.0,True,1.0,1.0,,,,,,,,,,,
10438202,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,22,22,False,84.0,78.0,2.0,1.0,23.0,23.0,7.0,,1.0,,,90.0,105.0,8.1,11.0,1,57.0,67.0,6.0,2.0,3.0,1.0,5.0,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,
10438202,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,59.0,48.0,3.0,1.0,15.0,15.0,6.0,,1.0,,,90.0,87.0,7.1,19.0,4,34.0,47.0,3.0,1.0,,8.0,5.0,1.0,7.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,2.0,,,2.0,,,2.0,pepe,,,,,,,
10438202,home,FC Porto,Otávio,otavio,Otávio,M,25,171,6972,M,244801,EUR,792288000,M,25,25,False,102.0,92.0,10.0,7.0,25.0,26.0,7.0,,,,,90.0,126.0,8.5,15.0,1,68.0,79.0,3.0,1.0,1.0,8.0,14.0,,8.0,6.0,,4.0,3.0,3.0,2.0,3.0,1.0,,,,1.0,,,3.0,,,,otavio,,,1.0,,,,
10438202,home,FC Porto,Matheus Uribe,mateus-uribe,M. Uribe,M,8,182,1621,M,247773,EUR,669513600,M,8,8,False,89.0,78.0,7.0,3.0,29.0,32.0,8.0,,5.0,,,90.0,112.0,7.8,17.0,0,49.0,58.0,1.0,,4.0,5.0,12.0,,5.0,5.0,1.0,3.0,2.0,,3.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,
10438202,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,M,13,13,False,33.0,27.0,1.0,1.0,2.0,3.0,1.0,,5.0,,,74.0,53.0,6.6,16.0,1,26.0,32.0,2.0,1.0,,5.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,2.0,,,2.0,,,1.0,w_galeno90,,,,,,,
10438202,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,29,29,False,13.0,10.0,,,1.0,1.0,1.0,,1.0,,,89.0,26.0,7.1,5.0,3,9.0,12.0,,,1.0,3.0,6.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,1.0,,,
10438202,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,9,9,False,39.0,32.0,,,5.0,5.0,3.0,,3.0,,,84.0,51.0,7.0,13.0,2,27.0,35.0,1.0,,1.0,6.0,3.0,1.0,2.0,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,3.0,,,,mehditaremi9,,,,1.0,,,
10438202,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,F,20,20,True,12.0,11.0,3.0,2.0,2.0,2.0,1.0,,,,,16.0,16.0,6.9,2.0,1,10.0,12.0,2.0,1.0,,2.0,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,1.0,,,,,,,,
10438202,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,True,8.0,8.0,,,2.0,2.0,1.0,,1.0,,,16.0,13.0,6.5,2.0,1,6.0,6.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
10438202,home,FC Porto,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2561,M,1002819,EUR,1031011200,F,7,7,True,2.0,1.0,,,1.0,1.0,1.0,,2.0,,,14.0,7.0,6.3,4.0,0,,1.0,,,,4.0,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
10438202,home,FC Porto,Abraham Marcus,abraham-marcus,A. Marcus,M,99,178,255,M,1090543,EUR,946771200,F,98,98,True,3.0,2.0,,,,,,,,,,1.0,4.0,,1.0,0,2.0,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,Abraham Marcus,,,,,,
10438202,home,FC Porto,Samuel Portugal,samuel,Samuel,G,94,188,456,M,552170,EUR,764899200,G,94,94,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,home,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,892235,EUR,932342400,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,home,FC Porto,Rodrigo Conceição,rodrigo-conceicao,R. Conceição,D,27,173,250,M,945121,EUR,946771200,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,46,46,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,35.0,19.0,23.0,7.0,15.0,16.0,8.0,,,,,90.0,46.0,7.4,17.0,0,4.0,19.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,5.0,1.0
10438202,away,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,24.0,17.0,3.0,1.0,12.0,15.0,6.0,,1.0,,,90.0,47.0,6.8,12.0,1,5.0,10.0,1.0,,,7.0,4.0,1.0,2.0,,,,,4.0,3.0,,,,,5.0,1.0,True,1.0,1.0,,,1.0,,,,,,,,
10438202,away,Portimonense SAD,Park Ji-soo,park-ji-soo,P. Ji-soo,D,5,184,69,M,958647,EUR,771465600,D,23,23,False,17.0,15.0,3.0,2.0,15.0,16.0,1.0,,2.0,,,90.0,35.0,7.0,8.0,0,,1.0,,,,1.0,2.0,,,,2.0,2.0,1.0,,1.0,,,,,4.0,,,2.0,,,,,,,,,,,,
10438202,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,31.0,24.0,4.0,1.0,19.0,23.0,7.0,,,,,90.0,50.0,7.1,7.0,0,5.0,8.0,,,2.0,3.0,6.0,,2.0,2.0,2.0,2.0,2.0,,1.0,,,,,11.0,2.0,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,25.0,19.0,4.0,1.0,14.0,17.0,4.0,,2.0,,,89.0,50.0,7.0,10.0,0,6.0,9.0,1.0,1.0,3.0,1.0,7.0,,1.0,1.0,,3.0,1.0,,,,,,,6.0,1.0,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,False,9.0,6.0,2.0,,1.0,3.0,2.0,,4.0,,,67.0,32.0,6.2,14.0,1,6.0,13.0,7.0,1.0,1.0,7.0,5.0,,1.0,,,3.0,2.0,1.0,2.0,4.0,,,,2.0,,,,1.0,,,1.0,,,,,,,,
10438202,away,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,19.0,16.0,1.0,,10.0,11.0,7.0,,1.0,,,71.0,29.0,5.6,6.0,0,6.0,8.0,,,,7.0,4.0,2.0,2.0,2.0,,,,2.0,,2.0,,,,,3.0,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,False,22.0,19.0,3.0,1.0,14.0,16.0,7.0,,3.0,,,90.0,39.0,6.8,7.0,0,5.0,6.0,,,1.0,6.0,6.0,1.0,2.0,2.0,3.0,1.0,,2.0,2.0,3.0,,,,3.0,,,,1.0,,,,,,,,,,,
10438202,away,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,False,10.0,9.0,,,5.0,5.0,3.0,,,,,45.0,16.0,6.3,2.0,0,4.0,5.0,,,,5.0,3.0,,1.0,,,1.0,,2.0,1.0,2.0,,,,,1.0,,,,,,,,Klismahn,,,,,,
10438202,away,Portimonense SAD,Yony González,yony-gonzalez,Y. González,F,11,182,381,M,351432,EUR,773884800,F,15,15,False,10.0,8.0,,,2.0,4.0,4.0,,2.0,,,82.0,25.0,6.6,6.0,1,7.0,7.0,1.0,1.0,1.0,4.0,4.0,,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,2.0,,,
10438202,away,Portimonense SAD,Welinton Junior,welinton-junior,W. Junior,M,93,175,43,M,329307,EUR,739497600,F,93,93,False,17.0,11.0,,,4.0,5.0,2.0,,5.0,,,90.0,37.0,6.4,14.0,3,8.0,13.0,1.0,1.0,1.0,11.0,4.0,3.0,2.0,2.0,,1.0,,,2.0,5.0,,2.0,,,2.0,,,1.0,,,1.0,,,,,1.0,,,
10438202,away,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,True,8.0,4.0,1.0,,1.0,1.0,2.0,,,,,45.0,10.0,6.4,5.0,0,3.0,7.0,,,2.0,7.0,3.0,,1.0,,,,,1.0,4.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
10438202,away,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,7,7,True,13.0,12.0,4.0,3.0,6.0,6.0,,,,,,23.0,18.0,7.0,1.0,0,6.0,7.0,,,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10438202,away,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,True,3.0,3.0,1.0,1.0,,,2.0,,1.0,,,8.0,9.0,6.9,2.0,0,4.0,5.0,2.0,1.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,19,19,True,4.0,1.0,,,1.0,3.0,,,,,,9.0,9.0,6.4,3.0,0,,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Matheus Nogueira,matheus-nogueira,Matheus Nogueira,G,40,191,118,M,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Lucas Alves,lucas-alves,L. Alves,D,4,193,57,M,350160,EUR,711763200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438202,away,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alemão,,,,,,
10438202,away,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paulo,Estrela,,,,,
10438202,away,Portimonense SAD,Sérgio Conceição,sergio-conceicao,S. Conceição,M,35,180,139,M,1010877,EUR,847756800,D,53,53,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
