match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,stat_totalOffside,captain,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot
11407371,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,25.0,18.0,14.0,8.0,15.0,17.0,3.0,8.0,1.0,7.0,1.0,3.0,5.0,90.0,38.0,7.5,8.0,0.0,0.0,0.00036193,0,-0.0439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,27.0,23.0,4.0,1.0,16.0,18.0,7.0,10.0,2.0,3.0,1.0,,,90.0,42.0,7.4,7.0,0.0,0.0,0.396346,0,,Federico Gatti,,1.0,1.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,
11407371,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,42.0,37.0,4.0,1.0,34.0,36.0,3.0,6.0,4.0,4.0,,,,90.0,52.0,6.8,6.0,0.0,0.0,0.00150853,0,,,,,1.0,,3.0,3.0,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,
11407371,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,46.0,39.0,7.0,2.0,32.0,35.0,7.0,11.0,3.0,6.0,,,,90.0,57.0,6.9,7.0,0.015,0.0,0.00784174,1,,,,,,1.0,2.0,3.0,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,,True,1.0,,,,,,,,
11407371,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,54.0,43.0,9.0,5.0,22.0,25.0,22.0,30.0,,5.0,,,,90.0,63.0,7.1,12.0,0.0,0.0,0.154131,0,,,,1.0,,,1.0,5.0,1.0,1.0,1.0,,,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,
11407371,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,18.0,12.0,2.0,2.0,2.0,5.0,10.0,13.0,2.0,3.0,,,,72.0,32.0,7.7,6.0,0.1035,0.0,0.0306608,1,,,,,1.0,4.0,2.0,5.0,,1.0,1.0,1.0,1.0,,,,,3.0,1.0,,,1.0,1.0,,1.0,,,,,
11407371,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,10.0,8.0,1.0,,1.0,1.0,7.0,9.0,,2.0,,,,59.0,18.0,6.5,3.0,0.0274,0.0,0.0154101,1,,,,,,,5.0,3.0,,2.0,1.0,,,,,2.0,3.0,1.0,,,,1.0,,,1.0,,,,,
11407371,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,39.0,35.0,2.0,2.0,20.0,21.0,15.0,18.0,,8.0,1.0,,,90.0,48.0,7.5,5.0,0.5299,0.4338,0.257483,3,,,,,,2.0,1.0,5.0,,,,,,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,2.0,,,
11407371,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,False,14.0,12.0,1.0,,3.0,3.0,11.0,14.0,1.0,1.0,,,,59.0,27.0,6.9,4.0,0.0381,0.0471,0.114891,1,,,,3.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,2.0,,,1.0,,,
11407371,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,False,17.0,13.0,1.0,1.0,4.0,4.0,9.0,18.0,,4.0,,,,83.0,34.0,7.6,13.0,0.1336,0.224,0.10667,2,,,,5.0,,,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,
11407371,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,12.0,8.0,,,5.0,6.0,3.0,6.0,1.0,,2.0,,,83.0,23.0,8.5,6.0,0.5844,0.5127,0.0447296,4,,,,,,2.0,1.0,6.0,,1.0,1.0,,,,,3.0,1.0,,,,,1.0,,,,1.0,3.0,,2.0,
11407371,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,D,27,27,True,21.0,16.0,,,13.0,16.0,3.0,5.0,,2.0,1.0,,,31.0,27.0,6.1,7.0,0.0,0.0,0.00450383,0,,,,,,1.0,4.0,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,2.0,,,,,
11407371,home,Juventus,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,21,21,True,10.0,10.0,,,3.0,3.0,7.0,8.0,,1.0,2.0,,,31.0,19.0,6.8,3.0,0.0,0.0,0.0167873,0,,,,1.0,,,1.0,2.0,,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,
11407371,home,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,True,4.0,4.0,,,4.0,4.0,,,1.0,2.0,1.0,,,18.0,8.0,6.3,1.0,0.5844,0.0,0.00028451,1,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,
11407371,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,True,2.0,1.0,,,,,1.0,2.0,,,,,,14.0,5.0,6.6,2.0,0.0198,0.0,0.00277925,1,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,
11407371,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,,,,,15.0,13.0,7.3,1.0,0.3495,0.0,0.00195338,2,,,,,2.0,,3.0,2.0,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,
11407371,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Kenan Yıldız,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,,308182,EUR,763862400,G,94,94,False,31.0,31.0,7.0,7.0,30.0,30.0,1.0,1.0,1.0,3.0,,4.0,4.0,90.0,39.0,6.8,,0.0,0.0,0.00025444,0,-1.7824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407371,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,,267619,EUR,719280000,D,77,77,False,61.0,55.0,2.0,2.0,31.0,33.0,25.0,30.0,,4.0,2.0,,,90.0,82.0,6.2,12.0,0.0219,0.0,0.121549,1,,,,2.0,1.0,,4.0,3.0,,4.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0
11407371,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,False,68.0,62.0,5.0,4.0,34.0,37.0,28.0,31.0,2.0,8.0,,,,90.0,71.0,6.4,6.0,0.0,0.0,0.0170524,0,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
