match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_wonTackle,stat_keyPass,stat_totalCross,stat_aerialLost,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,player_firstName,player_lastName,player_sofascoreId,stat_errorLeadToAGoal,stat_punches
10433989,away,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,30,181,42,M,24639,EUR,544579200,D,13,13,False,98.0,88.0,11.0,9.0,66.0,70.0,22.0,28.0,1.0,,4.0,,,90.0,99.0,6.6,10.0,0,,6.0,,,,,,1.0,,3.0,,,1.0,1.0,,3.0,,True,,,,,,Fedor,Kudryashov,,,
10433989,away,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,3,3,False,53.0,44.0,4.0,2.0,23.0,24.0,21.0,32.0,6.0,2.0,5.0,1.0,,90.0,77.0,6.6,14.0,1,2.0,3.0,1.0,,,,1.0,3.0,2.0,2.0,,,2.0,,3.0,,,,1.0,,,,,,,,,
10433989,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,False,56.0,51.0,7.0,5.0,32.0,34.0,19.0,23.0,2.0,,7.0,,,90.0,67.0,6.6,11.0,1,,3.0,,3.0,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,
10433989,away,Antalyaspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,5,5,False,42.0,36.0,5.0,3.0,21.0,23.0,15.0,24.0,1.0,2.0,6.0,1.0,,69.0,55.0,6.6,12.0,0,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,5.0,,,,,,,,,,,,,
10433989,away,Antalyaspor,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,144,M,952564,EUR,1006473600,M,17,17,False,26.0,17.0,3.0,1.0,8.0,10.0,9.0,17.0,7.0,1.0,4.0,2.0,,76.0,46.0,6.5,14.0,0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,,3.0,,1.0,2.0,,,,,,,,,,,,
10433989,away,Antalyaspor,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,M,10,10,False,16.0,15.0,,,5.0,5.0,10.0,11.0,2.0,1.0,4.0,1.0,,69.0,21.0,6.7,2.0,0,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433989,away,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,27,170,467,M,941633,EUR,814579200,M,27,27,False,4.0,2.0,,,2.0,2.0,,3.0,1.0,,,,,27.0,9.0,6.2,5.0,0,,4.0,1.0,,2.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10433989,away,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,2072,M,818391,EUR,890956800,F,9,9,False,18.0,16.0,,,4.0,4.0,12.0,14.0,5.0,,,2.0,,90.0,34.0,6.3,11.0,2,1.0,11.0,,2.0,4.0,2.0,,,4.0,3.0,1.0,,,,,4.0,,,2.0,,,,,,,,,
10433989,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,20,20,True,22.0,17.0,1.0,1.0,8.0,9.0,9.0,13.0,1.0,,1.0,,,63.0,33.0,6.4,9.0,0,,4.0,,,3.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,
10433989,away,Antalyaspor,Hakan Özmert,hakan-ozmert,H. Özmert,M,,175,11,M,43512,EUR,486604800,M,88,88,True,24.0,19.0,4.0,2.0,7.0,8.0,12.0,17.0,2.0,,1.0,1.0,,21.0,30.0,6.7,6.0,0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
10433989,away,Antalyaspor,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,True,11.0,9.0,,,4.0,4.0,5.0,8.0,,,2.0,,,21.0,17.0,6.5,5.0,1,,3.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
10433989,away,Antalyaspor,Erkan Eyibil,erkan-eyibil,E. Eyibil,M,30,175,41,M,930283,EUR,992563200,M,34,34,True,11.0,9.0,1.0,1.0,4.0,5.0,5.0,6.0,2.0,,4.0,1.0,,14.0,15.0,6.6,4.0,0,,3.0,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10433989,away,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,True,13.0,12.0,2.0,1.0,6.0,6.0,6.0,7.0,1.0,,1.0,,,13.0,20.0,6.6,3.0,0,,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,Sherel,Floranus,,,
10433989,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433989,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433989,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433989,away,Antalyaspor,Emre Uzun,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433989,away,Antalyaspor,Mustafa Erdilman,mustafa-erdilman,M. Erdilman,M,8,178,27,M,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
