match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_penaltyConceded,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_outfielderBlock,stat_totalCross,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,captain,stat_wonTackle,stat_bigChanceCreated,stat_totalOffside,stat_aerialWon,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_penaltyMiss,stat_penaltyWon
10408538,home,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,Memphis,138833,EUR,761097600,F,9,9,False,13.0,9.0,,,4.0,4.0,5.0,13.0,1.0,,,64.0,32.0,8.0,14.0,0.8279,1.1017,0.0203293,2,,,3.0,3.0,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,,4.0,2.0,,2.0,,2.0,4.0,,,,,,1.0,,,,,
10408538,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,24,24,True,10.0,8.0,2.0,1.0,6.0,6.0,2.0,5.0,1.0,,,26.0,16.0,7.2,3.0,0.1251,0.0,0.00220401,2,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,
10408538,home,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,True,5.0,3.0,,,1.0,2.0,2.0,3.0,1.0,,,26.0,9.0,8.1,2.0,1.0959,1.5504,0.00347895,3,,,1.0,1.0,,,,,,,,,,,,1.0,,,3.0,,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,
10408538,home,Atlético Madrid,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,12,12,True,5.0,3.0,1.0,,2.0,3.0,1.0,2.0,,,,12.0,7.0,6.5,2.0,0.0,0.0,0.00056223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,17,17,True,6.0,6.0,,,5.0,5.0,1.0,1.0,1.0,,,12.0,10.0,6.7,1.0,0.0,0.0,0.00023597,0,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
10408538,home,Atlético Madrid,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,,1131581,EUR,1019433600,F,29,29,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,8.0,2.0,6.5,,0.0,0.0,0.00014276,0,,,,,,,,,,,,,Carlos Martín,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,home,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,home,Atlético Madrid,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,,997094,EUR,982627200,D,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,home,Atlético Madrid,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,away,Sevilla,Bono,bono,Bono,G,37,195,54576,M,BonoY,360938,EUR,670809600,G,13,13,False,39.0,35.0,6.0,2.0,35.0,35.0,,4.0,8.0,1.0,,90.0,53.0,5.3,4.0,0.0,0.0,0.00029197,0,-1.8985,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,
10408538,away,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,2,2,False,33.0,30.0,,,18.0,19.0,12.0,14.0,5.0,,,86.0,46.0,5.5,7.0,0.0,0.0,0.00401123,0,,,4.0,2.0,,,1.0,,,,1.0,,,,,2.0,1.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,
10408538,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,,1003007,EUR,1023408000,D,14,14,False,82.0,72.0,5.0,3.0,43.0,45.0,29.0,37.0,7.0,,,90.0,96.0,6.4,10.0,0.0,0.0,0.010752,0,,,2.0,9.0,,,4.0,1.0,2.0,,2.0,,,,,,2.0,2.0,,,1.0,,2.0,,,,,,,1.0,,,3.0,,,,,,
10408538,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,,68332,EUR,690249600,D,6,6,False,78.0,75.0,,,47.0,48.0,28.0,30.0,2.0,,,90.0,85.0,5.9,3.0,0.0202,0.0,0.0122203,1,,,1.0,1.0,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10408538,away,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,21,172,8244,M,marcos.acuna10,578560,EUR,688608000,D,19,19,False,75.0,66.0,5.0,5.0,29.0,35.0,38.0,44.0,2.0,,,90.0,90.0,5.7,14.0,0.0,0.0,0.0366169,0,,,2.0,1.0,,,,,,,1.0,,,,,,2.0,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,
10408538,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,ivan_rakitic,7635,EUR,573955200,M,10,10,False,46.0,41.0,6.0,5.0,19.0,19.0,22.0,29.0,2.0,,,78.0,55.0,6.0,7.0,0.8095,0.0,0.00800058,2,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,True,,,,,1.0,,,,1.0,
10408538,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,,591750,EUR,773452800,M,8,8,False,70.0,66.0,4.0,3.0,27.0,27.0,39.0,43.0,3.0,,,90.0,80.0,6.4,6.0,0.0,0.0,0.0247908,0,,,5.0,,,,2.0,2.0,,,1.0,,,,1.0,2.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,
10408538,away,Sevilla,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,p.gueye24,879694,EUR,917136000,M,18,18,False,37.0,28.0,2.0,,4.0,7.0,24.0,34.0,5.0,,,80.0,53.0,6.7,15.0,0.0,0.0,0.488775,0,,1.0,7.0,6.0,,,,1.0,3.0,,4.0,2.0,,,1.0,,1.0,,,,1.0,4.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,1.0
10408538,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,F,7,7,False,43.0,35.0,8.0,8.0,17.0,18.0,18.0,26.0,3.0,,,68.0,50.0,6.8,10.0,0.2583,0.0,0.0156977,1,,,,2.0,1.0,,,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,
10408538,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,ennesyri15,846470,EUR,865123200,F,15,15,False,13.0,11.0,,,9.0,10.0,2.0,3.0,2.0,,,78.0,22.0,7.1,5.0,0.3558,0.9796,0.00056077,2,,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,2.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10408538,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,Locampos15,155702,EUR,773884800,F,5,5,False,27.0,24.0,2.0,,8.0,9.0,16.0,19.0,5.0,,,86.0,44.0,6.7,10.0,0.0214,0.0,0.0926517,1,,,5.0,4.0,1.0,,,2.0,1.0,,1.0,1.0,,,,1.0,7.0,3.0,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,
10408538,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,,231776,EUR,784425600,M,21,21,True,15.0,13.0,1.0,,2.0,2.0,11.0,14.0,3.0,,,22.0,23.0,6.2,6.0,0.0,0.0,0.022777,0,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,
10408538,away,Sevilla,Alex Telles,alex-telles,A. Telles,D,13,181,7654,M,alextelles13,312110,EUR,724377600,D,3,3,True,6.0,6.0,,,,,6.0,7.0,1.0,,,12.0,9.0,6.8,1.0,0.0,0.0,0.0119996,0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
10408538,away,Sevilla,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,25,25,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,12.0,7.0,6.4,2.0,0.0,0.0,0.00397668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10408538,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,,11869,EUR,501379200,D,16,16,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,,,8.0,7.0,6.3,,0.0,0.0,0.00534844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,12,12,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,8.0,3.0,6.5,,0.0325,0.0,0.00012625,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10408538,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,,122702,EUR,699667200,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,away,Sevilla,Carlos Álvarez,carlos-alvarez,C. Álvarez,M,24,168,2186,M,,1010656,EUR,1060128000,M,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408538,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,,1142094,EUR,1090886400,M,43,43,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
