match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_hitWoodwork,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_interceptionWon,stat_wonContest,stat_penaltyConceded,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_outfielderBlock,stat_penaltyWon,player_sofascoreId
12448319,home,Fortuna Sittard,Darijo Grujčić,darijo-grujcic,D. Grujčić,D,29,188,108,M,870118,EUR,927072000,D,5,5,True,10.0,6.0,,,0.0,5.0,6.0,1.0,4.0,4.0,,,,12.0,14.0,6.5,4.0,0.00060699,0,,,,,2.0,,,,,1.0,,,,,,,1.0,,,,Darijo,Grujčić,,,,,1.0,,,,,,,,,,
12448319,home,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201,18,M,1513291,EUR,1083888000,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Niels Martens,,,,,,,,,,,,,,,,
12448319,home,Fortuna Sittard,Ramazan Bayram,ramazan-bayram,R. Bayram,G,71,190,36,M,1855744,EUR,1097539200,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ramazan,Bayram,,,,,,,,,,,,,,,
12448319,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178,697,M,1048011,EUR,1046736000,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448319,home,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Mike Hauptmeijer,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,False,32.0,21.0,18.0,7.0,0.0,16.0,19.0,5.0,13.0,9.0,,,,90.0,39.0,6.5,11.0,0.00044694,0,-0.3637,,,,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,
12448319,away,PEC Zwolle,Olivier Aertssen,olivier-aertssen,O. Aertssen,D,3,185,170,M,1049446,EUR,1091836800,D,3,3,False,24.0,19.0,4.0,2.0,0.0,8.0,9.0,11.0,16.0,,,,,72.0,45.0,6.5,12.0,0.0581326,0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,5.0,,,2.0,,,,,,,,,,,,,,,,1.0,,
12448319,away,PEC Zwolle,Simon Graves,simon-graves-jensen,S. G. Jensen,D,28,191,126,M,927155,EUR,922060800,D,28,28,False,65.0,53.0,9.0,1.0,0.0,30.0,33.0,23.0,32.0,7.0,,,,90.0,77.0,7.0,12.0,0.00924632,0,,,,,3.0,,,,,,,,1.0,,,8.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,
12448319,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,4,4,False,55.0,50.0,6.0,1.0,0.0,33.0,33.0,17.0,22.0,3.0,,,,90.0,61.0,7.0,6.0,0.016355,0,,,,2.0,3.0,,,,,1.0,,2.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,
12448319,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,False,57.0,48.0,9.0,5.0,1.0,24.0,25.0,25.0,37.0,2.0,,,,90.0,86.0,7.5,16.0,0.363592,0,,,5.0,4.0,2.0,1.0,,2.0,,,1.0,1.0,,,,4.0,1.0,1.0,1.0,,Damian van der Haar,,1.0,,2.0,1.0,1.0,1.0,,,,,,,1.0,,
12448319,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,39.0,35.0,1.0,1.0,0.0,15.0,17.0,20.0,22.0,7.0,,,,78.0,59.0,7.2,8.0,0.018188,1,,,,5.0,8.0,,1.0,2.0,,,2.0,2.0,3.0,,,5.0,3.0,,3.0,0.105,,,,1.0,,,,2.0,,,,,,,1.0,,
12448319,away,PEC Zwolle,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,10,10,False,42.0,38.0,3.0,1.0,0.0,14.0,16.0,25.0,29.0,8.0,,,,90.0,66.0,7.8,10.0,0.0865308,1,,True,3.0,3.0,5.0,1.0,1.0,1.0,,1.0,,,1.0,,,3.0,3.0,2.0,2.0,0.0895,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.6171,,,,
12448319,away,PEC Zwolle,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,M,11,11,False,30.0,20.0,1.0,,1.0,5.0,7.0,15.0,23.0,2.0,,,,87.0,52.0,7.4,19.0,0.229732,0,,,,3.0,10.0,,2.0,2.0,,4.0,,,1.0,,,1.0,4.0,2.0,5.0,,Dylan,Mbayo,,,1.0,,1.0,1.0,,,,,,,,,
12448319,away,PEC Zwolle,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,35,175,308,M,815080,EUR,754444800,M,35,35,False,36.0,29.0,,,0.0,11.0,13.0,19.0,27.0,4.0,,,,78.0,49.0,6.4,17.0,0.185844,0,,,4.0,5.0,,1.0,3.0,,,,1.0,,,,,,,,3.0,,Jamiro,Monteiro,,,1.0,1.0,,,,,,,,,,,
12448319,away,PEC Zwolle,Filip Krastev,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,False,37.0,29.0,2.0,1.0,0.0,9.0,11.0,21.0,27.0,6.0,,,,90.0,63.0,8.3,15.0,0.0818906,1,,,1.0,7.0,10.0,4.0,1.0,2.0,,2.0,1.0,1.0,2.0,,,5.0,4.0,3.0,6.0,0.6307,,,,,,1.0,,2.0,,,1.0,1.0,0.8079,,,1.0,
12448319,away,PEC Zwolle,Dylan Vente,dylan-vente,D. Vente,F,9,181,657,M,825843,EUR,926208000,F,9,9,False,25.0,18.0,,,0.0,4.0,4.0,15.0,22.0,3.0,,,,87.0,42.0,8.9,10.0,0.050045,4,,,1.0,5.0,8.0,,1.0,,,1.0,1.0,3.0,4.0,,,1.0,3.0,2.0,2.0,1.1085,,,,1.0,,1.0,,,,,3.0,2.0,1.8386,,,,
12448319,away,PEC Zwolle,Eliano Reijnders,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,True,13.0,12.0,,,0.0,6.0,6.0,6.0,7.0,1.0,,,,18.0,16.0,6.6,2.0,0.00398609,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,eliano.r
12448319,away,PEC Zwolle,Nick Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,True,10.0,10.0,2.0,2.0,0.0,3.0,3.0,7.0,7.0,1.0,,,,12.0,12.0,6.8,,0.0147201,0,,,,1.0,,,,,,,,1.0,,,,,,,,,Nick,Fichtinger,,,1.0,,,,,,,,,,,,
12448319,away,PEC Zwolle,Ryan Thomas,ryan-thomas,R. Thomas,M,30,174,138,M,333571,EUR,787881600,M,30,30,True,8.0,8.0,,,1.0,3.0,3.0,5.0,5.0,1.0,,,,12.0,10.0,7.0,1.0,0.0793978,0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,Ryan,Thomas,1.0,,1.0,,,,,,,,,,,,
12448319,away,PEC Zwolle,Odysseus Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,True,,,,,0.0,,,,1.0,,,,,3.0,3.0,,2.0,,1,,,1.0,,,,,,,,,,,,,,,,,0.0569,Odysseus,Velanas,,1.0,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,0.0,,,,,,,,,3.0,1.0,,,,0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,Thomas,Buitink,,,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Duke Verduin,duke-verduin,D. Verduin,G,41,195,34,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Duke Verduin,,,,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Kenneth Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kenneth,Vermeer,,,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Mohamed Oukhattou,oukhattou-mohamed,M. Oukhattou,M,37,180,175,M,1424797,EUR,1106352000,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mohamed Oukhattou,,,,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Kaj de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184,124,M,927605,EUR,975110400,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kaj,de Rooij,,,,,,,,,,,,,,,
12448319,away,PEC Zwolle,Braydon Manu,braydon-manu,B. Manu,F,37,170,211,M,844625,EUR,859507200,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Braydon,Manu,,,,,,,,,,,,,,,
