match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalTackle,stat_fouls,stat_totalContest,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_penaltyConceded,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_penaltyWon,stat_hitWoodwork
14032413,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,False,31.0,28.0,8.0,5.0,0.0,23.0,25.0,5.0,6.0,15.0,1.0,3.0,1.0,4.0,90.0,44.0,7.2,3.0,0.00385492,51.427245775709,10.0,15.924392035444,0.0,0.3064,0,-0.1275,0.11,0.0,-0.18,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032413,home,RC Sporting Charleroi,Kevin Van Den Kerkhof,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190.0,2107,M,1130602,EUR,826675200,D,3,3,False,32.0,28.0,1.0,,0.0,14.0,14.0,14.0,18.0,1.0,,,,,89.0,51.0,5.5,16.0,0.034349,209.27535300487,14.0,127.93325456771,4.0,,1,,-0.21,0.22,-0.55,,,,8.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0348,35.043332687097,121.84262377079,1.0,-0.17,,,,,,,,,,,,,,,,,,,,,,
14032413,home,RC Sporting Charleroi,Aiham Ousou,aiham-ousou,A. Ousou,D,4,186.0,1245,M,965265,EUR,947376000,D,4,4,False,68.0,59.0,6.0,4.0,0.0,41.0,44.0,18.0,24.0,2.0,,,,,90.0,79.0,7.2,10.0,0.0573059,188.13799090243,24.0,92.56129444989,1.0,,2,,0.21,0.1,-0.44,,,,,4.0,5.0,4.0,,1.0,2.0,,0.1423,23.119438059606,24.55665848604,1.0,0.49,True,4.0,1.0,1.0,1.0,2.0,1.0,0.7943,,,,,,,,,,,,,,
14032413,home,RC Sporting Charleroi,Cheick Keita,cheick-keita,C. Keita,D,95,185.0,230,M,1407973,EUR,1049241600,D,95,95,False,39.0,35.0,6.0,2.0,0.0,26.0,28.0,9.0,11.0,2.0,,,,,78.0,48.0,6.8,4.0,0.00312264,291.75190517791,27.0,170.40510349786,2.0,,1,,0.03,0.13,-0.52,,Cheick Keita,,,,5.0,2.0,,,3.0,,0.2393,22.063147227772,46.82036012829,,0.51,,4.0,,1.0,1.0,1.0,1.0,0.0638,1.0,1.0,,,,,,,,,,,,
14032413,home,RC Sporting Charleroi,Mardochee Nzita,mardochee-nzita,M. Nzita,D,24,178.0,110,M,990726,EUR,951350400,D,24,24,False,43.0,30.0,8.0,4.0,0.0,12.0,13.0,18.0,30.0,4.0,,,,,90.0,74.0,6.8,22.0,0.0589405,142.08526196286,22.0,69.445132139942,1.0,,1,,0.36,0.05,-0.15,,,,5.0,,3.0,2.0,,1.0,3.0,,0.0095,10.406490281109,10.78836414847,1.0,-0.04,,1.0,,,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
14032413,home,RC Sporting Charleroi,Yassine Titraoui,yassine-titraoui,Y. Titraoui,M,22,170.0,2453,M,1094538,EUR,1059177600,M,22,22,False,71.0,58.0,5.0,3.0,0.0,20.0,21.0,38.0,50.0,7.0,,,,,90.0,90.0,6.8,17.0,0.32104,263.30544444506,30.0,88.4048718863,4.0,,4,,0.41,0.47,-0.44,,Yacine Titraoui,,3.0,2.0,4.0,5.0,1.0,2.0,,,0.1413,18.497094744968,55.34375022705,3.0,-0.27,,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,
14032413,home,RC Sporting Charleroi,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,289,M,1097542,EUR,1048982400,M,5,5,False,51.0,41.0,4.0,2.0,0.0,20.0,25.0,21.0,26.0,6.0,,,,,65.0,62.0,6.7,11.0,0.0453008,205.46036672325,22.0,81.932017378894,1.0,,2,,0.25,0.11,-0.2,,Etienne Camara,,,2.0,5.0,4.0,3.0,,1.0,1.0,0.0445,35.752690735906,35.759867169776,,-0.07,,1.0,,1.0,,2.0,,0.0272,2.0,1.0,,,,1.0,,1.0,,,,,,
14032413,home,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,105,M,834261,EUR,873849600,M,17,17,False,15.0,10.0,,,0.0,1.0,2.0,9.0,13.0,1.0,,,,,45.0,20.0,6.6,9.0,0.0622097,95.070449891817,7.0,36.81234312697,2.0,,0,,0.09,0.26,-0.04,,,,1.0,2.0,1.0,2.0,,,1.0,3.0,,23.627940647951,47.933276386391,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14032413,home,RC Sporting Charleroi,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,14,14,False,41.0,40.0,2.0,2.0,1.0,17.0,17.0,23.0,24.0,1.0,,,,,78.0,56.0,7.7,8.0,0.606173,154.6524278145,19.0,65.443560291452,2.0,,3,,0.74,0.22,-0.26,,,,6.0,1.0,3.0,1.0,2.0,1.0,,2.0,0.1592,23.849339045169,58.730067803888,6.0,0.27,,1.0,,2.0,,,1.0,0.3933,,,,,,,,,1.0,2.0,,,,
14032413,home,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169.0,1094,M,1030459,EUR,982800000,M,10,10,False,50.0,43.0,2.0,1.0,1.0,8.0,8.0,35.0,42.0,4.0,,,,,90.0,83.0,8.0,18.0,0.713652,288.72124851615,27.0,181.267687854,9.0,,4,,0.55,0.74,-0.23,,,,8.0,,6.0,9.0,,1.0,,4.0,0.156,22.166790605613,142.87363850309,5.0,-0.25,,,3.0,,,,2.0,,1.0,1.0,8.0,,6.0,3.0,,1.0,6.0,,,,,
