match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,player_sofascoreId,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialWon,stat_errorLeadToAShot,captain,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated
13797484,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,27.0,24.0,8.0,5.0,0.0,23.0,24.0,1.0,3.0,10.0,2.0,2.0,90.0,38.0,6.6,3.0,0.00023105,0,-0.1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797484,home,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,51.0,34.0,14.0,7.0,0.0,16.0,23.0,18.0,33.0,4.0,,,90.0,70.0,6.5,26.0,0.0267935,0,,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13797484,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,14.0,10.0,1.0,,0.0,10.0,11.0,,3.0,1.0,,,41.0,22.0,6.7,4.0,4.172e-05,0,,,,2.0,4.0,1.0,,,,3.0,1.0,,yerrymina,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13797484,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,40.0,33.0,4.0,1.0,0.0,23.0,26.0,10.0,15.0,5.0,,,90.0,54.0,6.4,11.0,0.0125398,0,,1.0,2.0,4.0,2.0,,,1.0,,,,,,5.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
13797484,home,Cagliari,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,15.0,12.0,2.0,,0.0,8.0,9.0,6.0,11.0,5.0,,,68.0,33.0,6.5,11.0,0.0957624,1,,5.0,1.0,5.0,3.0,,,6.0,3.0,,,1.0,,,,,,1.0,2.0,1.0,1.0,2.0,0.0282,,,,,,,,,,,,,
13797484,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,16.0,12.0,2.0,2.0,0.0,7.0,8.0,5.0,8.0,3.0,,,67.0,25.0,6.8,6.0,0.00491162,1,,,,1.0,3.0,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,2.0,0.0097,,,,,,,,,,,,,
13797484,home,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,23.0,14.0,6.0,2.0,0.0,5.0,8.0,9.0,15.0,4.0,,,67.0,29.0,6.3,10.0,0.0263562,0,,,1.0,4.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
13797484,home,Cagliari,Zito Luvumbo,,,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,M,77,77,False,13.0,10.0,2.0,1.0,0.0,4.0,5.0,6.0,12.0,4.0,,,90.0,34.0,6.9,16.0,0.00409999,0,,4.0,,2.0,6.0,,1.0,2.0,1.0,,,,LuvumboZito,,,,5.0,,,,,7.0,,,,,,,,,,,,,,
13797484,home,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,49.0,40.0,10.0,5.0,0.0,18.0,21.0,22.0,32.0,4.0,,,90.0,70.0,6.2,17.0,0.0234089,0,,4.0,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,
13797484,home,Cagliari,Nicolas Viola,,,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,F,10,10,False,6.0,5.0,1.0,1.0,0.0,2.0,2.0,5.0,11.0,3.0,,,59.0,22.0,6.5,12.0,0.0356344,0,,7.0,1.0,6.0,2.0,1.0,1.0,1.0,,,,2.0,,1.0,,,2.0,2.0,2.0,,,4.0,,,,True,1.0,,,,,,,,,
