match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_wonTackle,stat_accurateCross,stat_challengeLost,captain,stat_blockedScoringAttempt,stat_shotOffTarget,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist
10408467,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,38.0,22.0,25.0,9.0,13.0,15.0,9.0,23.0,1.0,2.0,2.0,12.0,1.0,2.0,2.0,3.0,90.0,54.0,7.1,16.0,0.0,0.0,0.00251685,0,-0.4396,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,2,2,False,39.0,29.0,4.0,1.0,9.0,10.0,20.0,34.0,,5.0,,8.0,1.0,,,,90.0,62.0,7.4,18.0,0.0,0.0,0.492074,0,,gonzalo_montiel29,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,
10408467,home,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,False,34.0,26.0,8.0,3.0,18.0,21.0,8.0,13.0,,4.0,1.0,2.0,1.0,,,,56.0,42.0,7.1,8.0,0.0,0.0,0.00250748,0,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,
10408467,home,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,False,26.0,18.0,5.0,1.0,15.0,20.0,3.0,6.0,3.0,6.0,4.0,3.0,2.0,,,,90.0,36.0,6.7,9.0,0.0,0.0,0.00138177,0,,,,1.0,3.0,,,,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,
10408467,home,Sevilla,Alex Telles,alex-telles,A. Telles,D,13,181,7654,M,312110,EUR,724377600,D,3,3,False,27.0,15.0,5.0,2.0,12.0,19.0,4.0,11.0,,2.0,1.0,5.0,,,,,71.0,43.0,6.4,18.0,0.0,0.0,0.00190635,0,,alextelles13,3.0,,6.0,1.0,,,,2.0,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
10408467,home,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,False,27.0,19.0,2.0,1.0,11.0,13.0,8.0,14.0,1.0,1.0,1.0,4.0,,,,,56.0,33.0,6.6,9.0,0.0549,0.0,0.0186941,1,,,,,3.0,,,,,,,3.0,,,,,1.0,,,,True,1.0,,,,,,
10408467,home,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,False,25.0,24.0,,,19.0,20.0,5.0,5.0,2.0,5.0,6.0,4.0,,,,,90.0,40.0,7.3,2.0,0.0999,0.0,0.00322227,2,,,,,,,,,2.0,3.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,
10408467,home,Sevilla,Papu Gómez,papu-gomez,P. Gómez,M,10,165,3658,M,33381,EUR,571881600,M,24,24,False,30.0,26.0,2.0,2.0,14.0,14.0,13.0,19.0,,3.0,1.0,5.0,3.0,,,,90.0,45.0,6.7,9.0,0.1779,0.6077,0.0477563,3,,ElPapu,3.0,2.0,4.0,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,
10408467,home,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,28.0,20.0,5.0,3.0,5.0,8.0,15.0,20.0,,3.0,1.0,8.0,1.0,,,,90.0,40.0,7.5,12.0,0.3965,0.9433,0.0366842,1,,,,1.0,4.0,1.0,,,1.0,2.0,1.0,,,2.0,,,,1.0,,,,,,2.0,,1.0,1.0,
10408467,home,Sevilla,Isco,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,False,18.0,15.0,1.0,1.0,8.0,10.0,8.0,9.0,1.0,3.0,,4.0,1.0,,,,61.0,27.0,6.7,4.0,0.0,0.0,0.0757266,0,,iscoalarcon,1.0,3.0,7.0,1.0,,,,1.0,,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,
10408467,home,Sevilla,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4186,M,795761,EUR,876096000,F,5,5,False,9.0,6.0,,,3.0,4.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,,,,61.0,16.0,6.9,4.0,0.0,0.0,0.00088636,0,,KDolberg,,3.0,5.0,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0
10408467,home,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,True,16.0,8.0,2.0,1.0,6.0,7.0,4.0,14.0,2.0,6.0,1.0,3.0,,,,,34.0,35.0,7.1,13.0,0.0,0.0,0.104163,0,,marcos.acuna10,5.0,1.0,3.0,1.0,1.0,,1.0,3.0,1.0,2.0,,2.0,,,1.0,,2.0,,,,,,,,,
10408467,home,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,30,30,True,10.0,7.0,2.0,1.0,4.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,,,,,34.0,14.0,6.5,4.0,0.0,0.0,0.0017755,0,,,,,3.0,,,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,
10408467,home,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,15.0,12.0,,,4.0,5.0,8.0,10.0,1.0,3.0,,2.0,1.0,,,,29.0,21.0,6.6,5.0,0.1322,0.0,0.0413333,1,,,,1.0,3.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,
10408467,home,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,True,9.0,5.0,,,3.0,3.0,2.0,6.0,1.0,1.0,,1.0,,,,,29.0,13.0,6.6,4.0,0.1081,0.0,0.0140452,2,,ennesyri15,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
10408467,home,Sevilla,Thomas Delaney,thomas-delaney,T. Delaney,M,27,182,1298,M,66477,EUR,683856000,M,18,18,True,12.0,9.0,,,6.0,8.0,3.0,4.0,,,,,,,,,19.0,12.0,6.4,3.0,0.0,0.0,0.491913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Bono,bono,Bono,G,37,195,54576,M,360938,EUR,670809600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,BonoY,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,ivan_rakitic,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186,1621,M,328145,EUR,791942400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,home,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,24.0,19.0,9.0,4.0,18.0,20.0,1.0,4.0,,,1.0,9.0,,1.0,2.0,2.0,90.0,33.0,6.8,5.0,0.0,0.0,0.00040486,0,0.551,unai_simon,,,,,,,,,,,,,,,,,,,,,,,,,,
10408467,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,44.0,34.0,5.0,2.0,12.0,14.0,25.0,36.0,2.0,6.0,1.0,6.0,1.0,,,,90.0,75.0,7.0,19.0,0.0,0.0,0.417554,0,,,6.0,3.0,9.0,3.0,1.0,,1.0,2.0,1.0,4.0,,3.0,,,,2.0,3.0,,,,,1.0,,,,
10408467,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,62.0,50.0,9.0,1.0,35.0,38.0,15.0,24.0,3.0,4.0,1.0,6.0,,,,,90.0,75.0,7.1,12.0,0.0166,0.0,0.00557745,1,,,,3.0,4.0,,,,3.0,1.0,,1.0,,,,,4.0,1.0,,,,1.0,,,,,,
