match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_clearanceOffLine,stat_lastManTackle
12499842,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,False,,36.0,32.0,1.0,1.0,0.0,6.0,6.0,26.0,31.0,,1.0,,,,,,64.0,49.0,7.0,7.0,0.179832,3,,1.0,1.0,2.0,4.0,3.0,2.0,,1.0,,,1.0,,,2.0,,,,,0.3022,0.2929,,1.0,,,,1.0,,,,,,,,
12499842,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,True,,61.0,56.0,,,0.0,28.0,30.0,28.0,31.0,1.0,7.0,,,,,,47.0,67.0,6.9,5.0,0.0381135,0,,,,1.0,2.0,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,
12499842,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,True,,24.0,22.0,1.0,1.0,0.0,4.0,4.0,18.0,21.0,,6.0,,,,,,27.0,37.0,7.1,7.0,0.0621961,0,,1.0,,,3.0,4.0,,3.0,,,,,,,,,1.0,4.0,2.0,,,,,2.0,,,,,,,,,,,
12499842,home,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,HurriKane,108579,EUR,743817600,F,9,9,True,,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,,1.0,,,,,,26.0,11.0,6.8,3.0,0.0545074,1,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,0.082,0.5936,,1.0,,,,,,,,,,,,
12499842,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,8.0,5.0,7.4,,0.00120795,1,,,,,,,,,,,,,,,1.0,,,,,0.1232,0.1621,1.0,,,,,,,,,,,,,
12499842,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,F,11,11,True,,4.0,4.0,,,1.0,,,4.0,4.0,,1.0,,,,,,8.0,7.0,7.4,1.0,0.0179635,0,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,
12499842,home,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4842,M,,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Urbig,,,,,,,,,,
12499842,home,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178,14393,M,sacha_boey,980418,EUR,968803200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499842,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499842,home,FC Bayern München,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16482,M,Palhinha,364612,EUR,805248000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,,38440,EUR,647395200,G,1,1,False,True,38.0,22.0,17.0,1.0,0.0,22.0,28.0,,10.0,,9.0,1.0,4.0,6.0,2.0,2.0,90.0,54.0,6.4,16.0,6.907e-05,0,0.4674,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12499842,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,,921789,EUR,868579200,D,13,13,False,,68.0,59.0,6.0,3.0,0.0,45.0,50.0,14.0,18.0,5.0,9.0,,,,,,90.0,84.0,7.8,10.0,0.00548977,0,,,,4.0,2.0,7.0,1.0,,,,,,1.0,,,3.0,,3.0,2.0,,,,,,,,,,,,,,,2.0,
12499842,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,,964191,EUR,931046400,D,35,35,False,,68.0,58.0,6.0,4.0,0.0,45.0,48.0,13.0,20.0,4.0,8.0,,,,,,90.0,84.0,6.7,13.0,0.00590347,0,,,2.0,1.0,4.0,2.0,1.0,,,,,2.0,1.0,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,,965778,EUR,959212800,D,3,3,False,,26.0,21.0,7.0,5.0,0.0,12.0,15.0,10.0,12.0,4.0,3.0,,,,,,90.0,37.0,6.2,6.0,0.0818991,0,,1.0,1.0,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12499842,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,,1048569,EUR,1073692800,M,34,34,False,,28.0,22.0,2.0,,0.0,15.0,16.0,8.0,13.0,6.0,4.0,,,,,,90.0,62.0,6.6,14.0,0.0613509,0,,1.0,,1.0,6.0,8.0,1.0,2.0,3.0,1.0,,2.0,1.0,,,1.0,1.0,6.0,4.0,,,,,,Nnamdi Collins,,,1.0,,,,,,,1.0
12499842,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,,1142211,EUR,1088294400,M,16,16,False,,48.0,41.0,12.0,8.0,0.0,26.0,29.0,15.0,19.0,2.0,5.0,,,,,,90.0,65.0,7.2,8.0,0.0116589,0,,,,,2.0,6.0,1.0,,1.0,,,,,,,,1.0,6.0,6.0,,,,,,Hugo Larsson,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,,1149113,EUR,1104796800,M,6,6,False,,20.0,19.0,1.0,1.0,0.0,11.0,11.0,8.0,9.0,1.0,4.0,,,,,,45.0,23.0,6.4,2.0,0.0142087,0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,Oscar Höjlund,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,,997012,EUR,1010620800,M,36,36,False,,23.0,15.0,3.0,1.0,0.0,6.0,9.0,10.0,15.0,3.0,5.0,,,,,,75.0,36.0,6.6,10.0,0.0438043,0,,1.0,2.0,1.0,6.0,5.0,3.0,,3.0,2.0,,1.0,,,,,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,
12499842,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,,1146148,EUR,1115424000,F,19,19,False,,26.0,21.0,1.0,,0.0,9.0,11.0,13.0,16.0,,8.0,,,,,,63.0,34.0,6.7,7.0,0.0361632,0,,1.0,2.0,,6.0,4.0,2.0,,3.0,2.0,,,1.0,,,,1.0,2.0,2.0,,,,,,Jean Bahoya,,,1.0,,,,,,,
12499842,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,can.uzun10,1440948,EUR,1131667200,F,20,20,False,,13.0,11.0,,,0.0,2.0,3.0,9.0,13.0,,4.0,,,,,,45.0,30.0,7.0,11.0,0.0958645,3,,3.0,,,3.0,3.0,,1.0,2.0,,,3.0,,,2.0,,,1.0,,0.108,0.2975,,2.0,1.0,Can Uzun,,,,,1.0,,,,,
12499842,away,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,hekitike,1048422,EUR,1024531200,F,11,11,False,,13.0,9.0,,,0.0,3.0,4.0,6.0,9.0,,2.0,,,,,,75.0,21.0,6.5,8.0,0.253557,1,,,2.0,,7.0,1.0,1.0,,4.0,1.0,,1.0,1.0,,,,1.0,,,0.0794,,,,2.0,Hugo Ekitiké,,,,,1.0,1.0,,,,
12499842,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,ellyes_skhiri,591706,EUR,800064000,M,15,15,True,,26.0,24.0,2.0,2.0,0.0,19.0,20.0,5.0,6.0,,3.0,,,,,,45.0,37.0,6.5,4.0,0.00249653,0,,,,,3.0,5.0,,1.0,3.0,2.0,1.0,,1.0,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,e.wahi7,979315,EUR,1041465600,F,17,17,True,,7.0,4.0,,,0.0,1.0,1.0,3.0,7.0,,1.0,,,,,,45.0,19.0,6.9,6.0,0.0361361,3,,1.0,1.0,1.0,3.0,5.0,,1.0,2.0,2.0,,1.0,1.0,,,,,,,0.3419,,,2.0,,,,2.0,,,1.0,,,,,
12499842,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,MarioGotze,66518,EUR,707529600,M,27,27,True,,20.0,15.0,4.0,2.0,0.0,7.0,9.0,8.0,11.0,,6.0,,,,,,27.0,27.0,6.2,8.0,0.0788023,0,,,,,3.0,2.0,,,4.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,,1159759,EUR,1055721600,D,21,21,True,,6.0,3.0,,,0.0,1.0,3.0,2.0,3.0,,,,,,,,15.0,9.0,6.2,4.0,0.00548919,0,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,mbatshuayi,147745,EUR,749520000,F,30,30,True,,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,1.0,,,,,,15.0,10.0,6.5,1.0,0.00680383,0,,,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,,941179,EUR,973036800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499842,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
