match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10437212,home,Crawley Town,Corey Addai,,,corey-addai,C. Addai,G,34,203.0,99,M,833056,EUR,876441600.0,G,34,34,False,43.0,28.0,26.0,11.0,24.0,26.0,4.0,17.0,1.0,2.0,11.0,1.0,3.0,2.0,3.0,90.0,56.0,7.6,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Ludwig Francillette,,,ludwig-francillette,L. Francillette,D,6,193.0,21,M,1000592,EUR,925516800.0,D,15,15,False,47.0,33.0,9.0,2.0,26.0,33.0,7.0,15.0,3.0,6.0,4.0,,,,,90.0,57.0,7.3,15.0,1,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Dion Conroy,,,dion-conroy,D. Conroy,D,3,188.0,17,M,788262,EUR,818640000.0,D,3,3,False,24.0,19.0,2.0,,17.0,21.0,2.0,3.0,,4.0,3.0,1.0,,,,45.0,31.0,6.7,7.0,1,,,2.0,1.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Tony Craig,Tony,Craig,tony-craig,T. Craig,D,5,183.0,4,M,10301,EUR,482803200.0,D,5,5,False,43.0,35.0,9.0,4.0,23.0,28.0,12.0,15.0,,4.0,6.0,1.0,,,,90.0,54.0,7.5,8.0,0,,3.0,4.0,,3.0,1.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,George Francomb,George,Francomb,george-francomb,G. Francomb,D,37,180.0,4,M,95618,EUR,684288000.0,M,4,4,False,42.0,36.0,5.0,1.0,24.0,24.0,12.0,19.0,3.0,5.0,12.0,,,,,90.0,57.0,6.9,13.0,1,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
10437212,home,Crawley Town,Jake Hessenthaler,,,jake-hessenthaler,J. Hessenthaler,M,4,176.0,12,M,325589,EUR,766800000.0,M,39,39,False,49.0,40.0,4.0,3.0,24.0,28.0,17.0,22.0,,6.0,9.0,1.0,,,,89.0,67.0,7.3,11.0,0,1.0,2.0,6.0,,1.0,1.0,4.0,2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
10437212,home,Crawley Town,Jack Powell,Jack,Powell,jack-powell,J. Powell,M,23,177.0,11,M,387104,EUR,759801600.0,M,8,8,False,68.0,51.0,10.0,2.0,29.0,34.0,23.0,38.0,,1.0,13.0,,,,,90.0,83.0,7.1,26.0,1,4.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,
10437212,home,Crawley Town,Mazeed Ogungbo,,,mazeed-ogungbo,M. Ogungbo,D,,188.0,60,M,993440,EUR,1035072000.0,M,44,44,False,45.0,40.0,1.0,1.0,26.0,29.0,14.0,18.0,,8.0,6.0,3.0,,,,90.0,79.0,7.5,12.0,1,2.0,1.0,1.0,,2.0,2.0,3.0,2.0,,,,,2.0,,,2.0,2.0,,1.0,1.0,,,,,,,,
10437212,home,Crawley Town,Kwesi Appiah,,,kwesi-appiah,K. Appiah,F,10,180.0,84,M,106485,EUR,650419200.0,F,21,21,False,22.0,16.0,2.0,2.0,6.0,9.0,10.0,13.0,,,2.0,,,,,63.0,32.0,6.5,12.0,0,,4.0,6.0,,1.0,,,,1.0,,1.0,,5.0,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Ashley Nadesan,Ashley,Nadesan,ashley-nadesan,A. Nadesan,F,10,188.0,10,M,840597,EUR,788918400.0,F,10,10,False,14.0,8.0,2.0,,3.0,3.0,5.0,12.0,1.0,2.0,3.0,,,,,84.0,25.0,6.6,12.0,0,1.0,3.0,5.0,,,1.0,1.0,,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,
10437212,home,Crawley Town,Tom Nichols,,,tom-nichols,T. Nichols,M,7,178.0,25,M,73529,EUR,746496000.0,F,9,9,False,37.0,30.0,1.0,,8.0,8.0,22.0,29.0,,5.0,5.0,2.0,,,,90.0,57.0,6.7,14.0,3,,2.0,10.0,,1.0,,2.0,2.0,4.0,,1.0,1.0,1.0,2.0,,3.0,1.0,,,2.0,True,2.0,3.0,1.0,,,,
10437212,home,Crawley Town,Travis Johnson,,,travis-johnson,T. Johnson,D,,175.0,5,M,943689,EUR,967420800.0,D,23,23,True,7.0,3.0,3.0,1.0,,2.0,3.0,6.0,,2.0,,2.0,,,,45.0,20.0,6.7,7.0,0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Aramide Oteh,,,aramide-oteh,A. Oteh,F,24,176.0,68,M,917449,EUR,905385600.0,F,24,24,True,9.0,8.0,,,3.0,3.0,5.0,6.0,,,2.0,,,,,27.0,18.0,6.6,5.0,1,,,6.0,1.0,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,
10437212,home,Crawley Town,James Balagizi,James Balagizi,,james-balagizi,J. Balagizi,M,26,189.0,339,M,1067984,EUR,1064016000.0,M,20,20,True,3.0,3.0,,,3.0,3.0,,,,1.0,2.0,1.0,,,,11.0,5.0,6.7,,1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Teddy Jenks,,,teddy-jenks,T. Jenks,M,,191.0,20,M,982784,EUR,1015891200.0,M,28,28,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Harry Ransom,,,harry-ransom,H. Ransom,D,5,190.0,9,M,867731,EUR,938736000.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Owen Gallacher,,,owen-gallacher,O. Gallacher,D,,174.0,4,M,920722,EUR,923356800.0,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Roshan Greenwall,Roshan Greenwall,,roshan-greenwall,R. Greenwall,M,40,,1,M,1394289,EUR,,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437212,home,Crawley Town,Rafiq Khaleel,Rafiq Khaleel,,rafiq-khaleel,R. Khaleel,M,28,177.0,24,M,1064351,EUR,1046044800.0,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437212,away,Bristol Rovers,James Belshaw,,,james-belshaw,J. Belshaw,G,31,191.0,24,M,47310,EUR,653270400.0,G,1,1,False,31.0,21.0,22.0,13.0,10.0,12.0,11.0,19.0,,,15.0,,,2.0,2.0,90.0,42.0,6.7,11.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
10437212,away,Bristol Rovers,Luca Hoole,,,luca-hoole,L. Hoole,D,2,180.0,36,M,1005898,EUR,1022976000.0,D,30,30,False,47.0,33.0,7.0,2.0,19.0,22.0,15.0,26.0,,4.0,3.0,1.0,,,,90.0,80.0,6.9,19.0,0,1.0,,4.0,,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,
10437212,away,Bristol Rovers,Alfie Kilgour,,,alfie-kilgour,A. Kilgour,D,5,190.0,21,M,814197,EUR,895449600.0,D,5,5,False,53.0,49.0,5.0,5.0,41.0,43.0,8.0,10.0,4.0,4.0,7.0,,,,,89.0,62.0,7.1,4.0,0,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10437212,away,Bristol Rovers,James Connolly,James,Connolly,james-connolly,J. Connolly,D,18,,21,M,1014508,EUR,1004659200.0,D,2,2,False,66.0,57.0,11.0,6.0,46.0,48.0,11.0,18.0,2.0,4.0,4.0,2.0,,,,90.0,70.0,6.6,10.0,0,,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10437212,away,Bristol Rovers,Lewis Gordon,,,lewis-gordon,L. Gordon,D,19,172.0,21,M,1020222,EUR,981936000.0,D,3,3,False,21.0,16.0,,,9.0,12.0,7.0,9.0,1.0,1.0,3.0,,,,,65.0,38.0,6.7,9.0,0,,1.0,2.0,,2.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,
10437212,away,Bristol Rovers,Harry Anderson,Harry,Anderson,harry-anderson,H. Anderson,M,7,168.0,16,M,589168,EUR,852768000.0,M,19,19,False,26.0,23.0,5.0,5.0,11.0,11.0,12.0,17.0,2.0,6.0,5.0,,,,,90.0,54.0,7.2,15.0,0,2.0,,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,,,7.0,,,,,,,,,,,,,,,
10437212,away,Bristol Rovers,Antony Evans,,,antony-evans,A. Evans,M,21,186.0,67,M,867858,EUR,906508800.0,M,21,21,False,65.0,47.0,14.0,9.0,22.0,25.0,28.0,48.0,,6.0,14.0,,,,,90.0,95.0,7.5,32.0,1,8.0,,4.0,,,3.0,4.0,2.0,2.0,,1.0,,5.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,
10437212,away,Bristol Rovers,Sam Finley,Sam,Finley,sam-finley,S. Finley,M,8,170.0,13,M,222820,EUR,712886400.0,M,6,6,False,33.0,21.0,7.0,4.0,7.0,8.0,14.0,25.0,4.0,8.0,8.0,1.0,,,,64.0,47.0,7.2,15.0,2,,,2.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,,3.0,2.0,,1.0,,True,,,,,,,
10437212,away,Bristol Rovers,Aaron Collins,,,aaron-collins,A. Collins,F,10,178.0,138,M,606218,EUR,864691200.0,M,10,10,False,17.0,13.0,1.0,1.0,5.0,5.0,8.0,12.0,,2.0,4.0,1.0,,,,90.0,36.0,6.6,11.0,4,,2.0,10.0,1.0,,2.0,1.0,1.0,5.0,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,,3.0,,,,,
10437212,away,Bristol Rovers,John Marquis,,,john-marquis,J. Marquis,F,27,185.0,40,M,86398,EUR,705974400.0,F,9,9,False,25.0,18.0,2.0,2.0,5.0,7.0,13.0,18.0,3.0,6.0,3.0,2.0,,,,90.0,32.0,6.8,10.0,0,,3.0,8.0,,,,,,,,3.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,
10437212,away,Bristol Rovers,Ryan Loft,,,ryan-loft,R. Loft,F,21,190.0,21,M,865666,EUR,874195200.0,F,18,18,False,17.0,11.0,1.0,1.0,5.0,6.0,6.0,11.0,2.0,5.0,4.0,,,,,90.0,37.0,6.6,14.0,2,,,9.0,2.0,,1.0,3.0,1.0,1.0,,4.0,1.0,4.0,,,3.0,,,,,,1.0,,,,,,
