match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_lastName,stat_aerialLost,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_totalOffside,stat_goals,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_accurateKeeperSweeper,stat_ownGoals,stat_penaltyConceded,stat_blockedScoringAttempt
14167925,home,RC Lens,Robin Risser,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,False,21.0,15.0,11.0,5.0,0.0,12.0,12.0,3.0,9.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,90.0,30.0,7.0,6.0,0.0005085,0.3704,0,-0.2651,0.02,0.0,-0.04,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167925,home,RC Lens,Jonathan Gradit,,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,35.0,30.0,5.0,2.0,0.0,23.0,26.0,7.0,9.0,2.0,3.0,3.0,,,,,,90.0,50.0,7.1,6.0,0.00301669,,0,,0.02,-0.02,0.5,,1.0,1.0,9.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167925,home,RC Lens,Samson Baidoo,,samson-baidoo,S. Baidoo,D,6,190,1272,M,1099117,EUR,1080691200,D,6,6,False,35.0,29.0,4.0,1.0,0.0,21.0,23.0,8.0,12.0,3.0,8.0,6.0,,,,,,90.0,54.0,7.7,6.0,0.0204577,,1,,0.18,0.13,0.55,,1.0,2.0,7.0,2.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,0.0443,1.0,-0.19,,,,,,,,,,,,,,,,,,,
14167925,home,RC Lens,Malang Sarr,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,20,20,False,33.0,29.0,8.0,5.0,0.0,22.0,22.0,7.0,11.0,,2.0,4.0,,,,,,90.0,44.0,6.8,5.0,0.00795281,,0,,0.16,0.08,-0.08,,2.0,,5.0,1.0,2.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14167925,home,RC Lens,Ruben Aguilar,,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,M,2,2,False,32.0,29.0,1.0,,0.0,16.0,17.0,13.0,15.0,2.0,5.0,4.0,,,,,,85.0,58.0,6.9,11.0,0.00875514,,0,,-0.04,0.03,0.14,,2.0,1.0,3.0,,2.0,1.0,,,1.0,,,1.0,,,,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14167925,home,RC Lens,Mamadou Sangare,Mamadou Sangare,mamadou-sangare,M. Sangare,M,8,181,4819,M,1064697,EUR,1025049600,M,8,8,False,48.0,36.0,2.0,2.0,0.0,20.0,24.0,16.0,24.0,2.0,8.0,10.0,2.0,,,,,90.0,70.0,6.8,17.0,0.0179924,,2,,-0.05,0.26,-0.1,,8.0,3.0,1.0,,3.0,2.0,,,1.0,,,1.0,0.5569,,0.05,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.5996,,,,,,,,,,,
14167925,home,RC Lens,Adrien Thomasson,,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,False,47.0,38.0,2.0,,0.0,19.0,24.0,19.0,23.0,,6.0,6.0,2.0,,,,,90.0,66.0,7.0,15.0,0.113805,,0,,0.32,-0.01,-0.01,,5.0,1.0,2.0,,4.0,2.0,,,,,,,,5.0,,3.0,1.0,2.0,2.0,1.0,,,,True,1.0,1.0,,,,,,,,
14167925,home,RC Lens,Matthieu Udol,,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,M,14,14,False,23.0,19.0,4.0,2.0,0.0,13.0,14.0,6.0,9.0,,4.0,3.0,1.0,,,,,90.0,43.0,7.3,10.0,0.395304,,1,,0.46,0.12,0.28,,4.0,,,2.0,3.0,1.0,,3.0,,1.0,1.0,,0.0763,1.0,-0.25,4.0,,1.0,,,,,,,1.0,,,,,,,,,
14167925,home,RC Lens,Florian Thauvin,,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,10,10,False,22.0,17.0,,,0.0,6.0,7.0,11.0,15.0,,4.0,3.0,1.0,,,,,81.0,42.0,6.8,10.0,0.0443009,,2,,0.21,0.28,0.16,,5.0,4.0,2.0,,1.0,1.0,,,2.0,,1.0,,0.3147,,-0.56,2.0,,1.0,,2.0,1.0,1.0,0.5791,,1.0,1.0,,,,,,,,
14167925,home,RC Lens,Wesley Saïd,,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,16.0,13.0,,,0.0,8.0,9.0,5.0,7.0,1.0,1.0,1.0,,,,,,69.0,25.0,6.4,7.0,0.00988121,,0,,0.01,0.03,-0.01,,5.0,2.0,3.0,,,,,1.0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
