match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_hitWoodwork,stat_interceptionWon,stat_aerialLost,stat_goalAssist,captain,player_sofascoreId,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_errorLeadToAGoal
10438063,home,Chaves,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195,133,M,861003,EUR,596073600,G,1,1,False,30.0,18.0,21.0,9.0,12.0,16.0,6.0,14.0,3.0,4.0,2.0,1.0,1.0,1.0,90.0,40.0,6.5,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438063,home,Chaves,João Correia,,,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,D,77,77,False,32.0,30.0,7.0,6.0,22.0,22.0,10.0,18.0,6.0,5.0,,,,,90.0,75.0,8.0,13.0,5,8.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10438063,home,Chaves,Steven Vitória,,,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,False,30.0,29.0,2.0,1.0,27.0,27.0,2.0,3.0,4.0,,,,,,90.0,38.0,6.9,1.0,1,,,1.0,5.0,,,,,1.0,,,,1.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,
10438063,home,Chaves,Nélson Monte,,,nelson-monte,N. Monte,D,4,187,67,M,831014,EUR,807062400,D,3,3,False,50.0,42.0,16.0,10.0,28.0,29.0,14.0,21.0,5.0,3.0,,,,,90.0,58.0,6.7,8.0,1,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,
10438063,home,Chaves,Bruno Langa,,,bruno-langa,B. Langa,D,24,178,2435,M,987490,EUR,878256000,D,5,5,False,38.0,34.0,3.0,2.0,16.0,19.0,18.0,21.0,2.0,8.0,,,,,90.0,65.0,7.1,10.0,0,2.0,,4.0,8.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,1.0,,,4.0,1.0,,,,,,,,
10438063,home,Chaves,Kevin Lenini,,,kevin-pina,K. Lenini,M,6,181,413,M,906838,EUR,854323200,M,6,6,False,27.0,23.0,2.0,2.0,7.0,8.0,16.0,20.0,3.0,4.0,,,,,90.0,49.0,8.2,6.0,2,1.0,,8.0,9.0,,3.0,3.0,,1.0,1.0,,,1.0,2.0,,1.0,1.0,3.0,3.0,3.0,1.0,,,3.0,4.0,1.0,,,,,,,
10438063,home,Chaves,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,10,10,False,33.0,28.0,3.0,2.0,13.0,14.0,20.0,29.0,1.0,6.0,,,,,81.0,58.0,7.8,16.0,1,10.0,5.0,5.0,4.0,1.0,,,1.0,1.0,,,,,3.0,1.0,5.0,1.0,2.0,6.0,1.0,2.0,,,1.0,,,True,,,,,,
10438063,home,Chaves,Jonny Arriba,,,jonny-arriba,J. Arriba,M,19,176,24,M,1171544,EUR,1004572800,M,28,28,False,18.0,12.0,,,1.0,2.0,11.0,17.0,3.0,4.0,,,,,89.0,36.0,7.2,9.0,3,1.0,,5.0,8.0,,2.0,1.0,,2.0,1.0,,,1.0,5.0,5.0,1.0,,3.0,,2.0,,1.0,,1.0,2.0,,,,,,,,
10438063,home,Chaves,Guima,,,ricardo-guimaraes-guima,Guima,M,30,181,615,M,370710,EUR,816307200,M,21,21,False,19.0,14.0,,,5.0,6.0,10.0,16.0,1.0,2.0,,,,,90.0,34.0,7.4,10.0,1,3.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,4.0,,1.0,,,1.0,,,,,,,,,
10438063,home,Chaves,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179,17759,M,833236,EUR,848534400,M,20,20,False,15.0,12.0,2.0,1.0,2.0,3.0,10.0,12.0,,1.0,,,,,81.0,25.0,6.8,5.0,5,,,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,juninhovieira_21,,,,,
