match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_crossNotClaimed,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_unsuccessfulTouch,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_goalAssist,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_lastManTackle
10385578,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,29.0,23.0,11.0,5.0,21.0,24.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,90.0,34.0,6.9,6.0,0.0,0.0,0.00078805,0,0.0663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,62.0,54.0,1.0,1.0,23.0,25.0,31.0,37.0,2.0,4.0,5.0,,,90.0,91.0,7.8,10.0,0.7544,0.0535,0.181703,3,,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,64.0,54.0,12.0,6.0,36.0,39.0,18.0,25.0,3.0,3.0,8.0,,,90.0,71.0,7.2,11.0,0.0,0.0,0.0088532,0,,5.0,6.0,,,,,,,2.0,1.0,1.0,,,,True,1.0,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,78.0,72.0,5.0,2.0,52.0,54.0,20.0,24.0,1.0,2.0,7.0,,,90.0,92.0,7.3,7.0,0.0878,0.0,0.0104373,2,,1.0,2.0,,,,1.0,,1.0,6.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,False,62.0,54.0,5.0,2.0,30.0,34.0,24.0,28.0,,4.0,8.0,,,90.0,88.0,7.7,12.0,0.0631,0.0155,0.0260124,2,,2.0,8.0,3.0,2.0,,1.0,1.0,,3.0,1.0,3.0,3.0,3.0,1.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,41.0,36.0,4.0,4.0,16.0,19.0,21.0,23.0,,13.0,6.0,,,90.0,71.0,7.6,17.0,0.2862,0.208,0.423717,2,,4.0,12.0,5.0,2.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,3.0,,2.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10385578,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,102.0,88.0,14.0,8.0,42.0,43.0,46.0,64.0,,3.0,7.0,,,90.0,119.0,8.0,20.0,0.3219,0.4419,0.430993,4,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,,6.0,,,,,,5.0,,2.0,2.0,,,,,,,,,,,,
10385578,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,32.0,27.0,1.0,,8.0,9.0,20.0,24.0,1.0,4.0,5.0,,,60.0,45.0,7.0,9.0,0.4761,0.4069,0.140053,3,,,2.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
10385578,home,Manchester United,Marcel Sabitzer,,,marcel-sabitzer,M. Sabitzer,M,20,177,8505,M,marcel7sabitzer,133908,EUR,763862400,M,15,15,False,29.0,22.0,2.0,,10.0,13.0,12.0,17.0,1.0,2.0,4.0,,,76.0,39.0,7.2,12.0,0.252,0.0823,0.303277,3,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,
10385578,home,Manchester United,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,25,25,False,40.0,38.0,1.0,1.0,15.0,16.0,24.0,25.0,1.0,8.0,7.0,,,77.0,52.0,7.1,6.0,0.0,0.0,0.377,0,,,2.0,2.0,1.0,,,,,1.0,,,,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,,
10385578,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,False,21.0,18.0,1.0,1.0,5.0,5.0,13.0,16.0,3.0,11.0,8.0,,,81.0,46.0,6.1,12.0,0.8681,0.4176,0.108799,7,,,4.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,,,,,1.0,,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,,,,,,
10385578,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,14.0,13.0,1.0,1.0,3.0,3.0,10.0,11.0,,2.0,1.0,,,30.0,21.0,7.4,3.0,0.1449,0.557,0.156342,1,,,2.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
10385578,home,Manchester United,Fred,,,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,True,14.0,12.0,,,1.0,2.0,11.0,12.0,,2.0,1.0,,,14.0,17.0,6.4,3.0,0.0,0.0,0.00488308,0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
10385578,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,22.0,20.0,3.0,2.0,5.0,5.0,15.0,17.0,,2.0,1.0,,,13.0,26.0,6.3,3.0,0.2183,0.0,0.0106406,2,,,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385578,home,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6789,M,wout.weghorst,252215,EUR,713145600,F,27,27,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,9.0,4.0,6.7,,0.0,0.0,0.00993838,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Jack Butland,,,jack-butland,J. Butland,G,1,196,712,M,,98448,EUR,731721600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,35.0,20.0,28.0,13.0,16.0,18.0,4.0,17.0,,,11.0,,9.0,90.0,53.0,8.3,16.0,0.0,0.0,0.00045544,0,0.1827,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,8.0,1.0,1.0,1.0,,,
10385578,away,Everton,Séamus Coleman,,,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,False,36.0,24.0,4.0,3.0,12.0,15.0,13.0,23.0,1.0,2.0,7.0,,,87.0,66.0,6.8,17.0,0.0339,0.0663,0.038795,1,,,9.0,3.0,3.0,,,1.0,,2.0,,2.0,2.0,1.0,1.0,True,3.0,,,4.0,2.0,1.0,,1.0,,,,,,,,,,1.0,,
10385578,away,Everton,Michael Keane,,,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,False,41.0,31.0,7.0,2.0,20.0,23.0,11.0,18.0,,,6.0,,,90.0,50.0,6.7,11.0,0.0,0.0,0.00250787,0,,2.0,3.0,,,,,,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
10385578,away,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,32.0,26.0,3.0,2.0,18.0,20.0,8.0,12.0,2.0,4.0,4.0,,,90.0,38.0,6.4,7.0,0.141,0.0,0.00698986,2,,3.0,4.0,,,,2.0,,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,
10385578,away,Everton,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,False,10.0,6.0,3.0,,1.0,3.0,5.0,7.0,,1.0,2.0,,,45.0,16.0,6.6,5.0,0.0,0.0,0.00135042,0,,,3.0,,,,,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
10385578,away,Everton,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,30.0,21.0,1.0,1.0,5.0,6.0,17.0,27.0,1.0,8.0,2.0,,,90.0,47.0,6.4,15.0,0.055,0.0,0.054679,2,,1.0,5.0,4.0,1.0,,,,2.0,1.0,,2.0,2.0,2.0,2.0,,1.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
10385578,away,Everton,Idrissa Gueye,,,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,18.0,11.0,7.0,3.0,3.0,5.0,8.0,14.0,,3.0,7.0,,,60.0,35.0,7.2,10.0,0.0137,0.0,0.00501188,1,,,8.0,1.0,,,,,1.0,1.0,1.0,8.0,7.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
10385578,away,Everton,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,False,24.0,20.0,,,9.0,11.0,11.0,13.0,1.0,1.0,3.0,,,60.0,32.0,6.9,5.0,0.2004,0.0,0.00969548,1,,1.0,4.0,,,,1.0,,,2.0,,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
10385578,away,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,23.0,17.0,,,5.0,7.0,14.0,22.0,,6.0,6.0,,,90.0,44.0,7.3,12.0,0.0379,0.0,0.198704,1,,2.0,9.0,2.0,2.0,,,,1.0,,1.0,5.0,2.0,2.0,3.0,,2.0,,,,6.0,2.0,4.0,,,,,,,,,,,,,
10385578,away,Everton,Demarai Gray,,,demarai-gray,D. Gray,M,10,184,1780,M,,355152,EUR,835920000,F,11,11,False,14.0,13.0,2.0,2.0,3.0,4.0,11.0,16.0,4.0,8.0,2.0,,,90.0,36.0,7.0,10.0,0.048,0.0,0.111067,1,,,4.0,,,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,2.0,6.0,1.0,1.0,,,,,2.0,,,,,,,,
10385578,away,Everton,Ellis Simms,,,ellis-simms,E. Simms,F,9,190,906,M,,991614,EUR,978652800,F,50,50,False,18.0,11.0,1.0,,4.0,4.0,7.0,14.0,5.0,5.0,1.0,,,70.0,23.0,6.4,7.0,0.4025,0.0,0.00606719,4,,4.0,4.0,,,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385578,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,True,17.0,11.0,3.0,,5.0,7.0,6.0,10.0,,,4.0,,,45.0,28.0,6.8,8.0,0.0,0.0,0.00428803,0,,,3.0,,,,,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10385578,away,Everton,James Garner,,,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,True,14.0,12.0,,,4.0,4.0,8.0,10.0,,1.0,3.0,,,30.0,18.0,6.6,2.0,0.0337,0.0,0.029379,1,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10385578,away,Everton,Tom Davies,,,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,26,26,True,10.0,8.0,,,3.0,3.0,5.0,7.0,,4.0,2.0,,,30.0,13.0,6.4,2.0,0.0,0.0,0.0107078,0,,,2.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,
10385578,away,Everton,Neal Maupay,,,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,20,20,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,2.0,,,,20.0,13.0,6.4,4.0,0.0557,0.0,0.00069229,1,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10385578,away,Everton,Nathan Patterson,Nathan,Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,3,3,True,4.0,2.0,,,2.0,4.0,,,,1.0,1.0,,,3.0,6.0,,3.0,0.0,0.0,2.66e-06,0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10385578,away,Everton,Asmir Begović,,,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,away,Everton,Mason Holgate,,,mason-holgate,M. Holgate,D,3,187,413,M,,781544,EUR,845942400,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,away,Everton,Conor Coady,,,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385578,away,Everton,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,yerrymina,360396,EUR,780278400,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
