match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,player_sofascoreId,stat_lastManTackle
11391389,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,10.0,10.0,,,6.0,6.0,4.0,4.0,2.0,,90.0,30.0,7.1,6.0,0.220582,4,,,,,1.0,,7.0,2.0,,3.0,2.0,,,,,1.0,2.0,0.2327,0.1387,2.0,,,1.0,,2.0,,,2.0,,1.0,2.0,,,,,
11391389,home,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,8.0,6.0,,,,1.0,6.0,7.0,2.0,,45.0,15.0,6.5,6.0,0.0198673,0,,,,,,1.0,6.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,2.0,,2.0,1.0,,,,,,,,,,
11391389,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,True,9.0,8.0,,,3.0,3.0,5.0,7.0,1.0,,26.0,18.0,6.9,2.0,0.00557417,1,,,1.0,,,,3.0,4.0,2.0,,1.0,,,3.0,2.0,,1.0,0.032,0.4921,,1.0,,1.0,,,,,,,,,,,,,
11391389,home,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,38,38,True,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,26.0,10.0,6.6,4.0,0.00034671,0,Axel Gueguin,,,,,1.0,3.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391389,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,True,6.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,10.0,12.0,6.5,4.0,0.0122699,0,,,1.0,,,,3.0,1.0,,2.0,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11391389,home,Montpellier,Belmin Dizdarević,belmin-dizdarevic,B. Dizdarević,G,35,189,91,M,983676,EUR,997315200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,home,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,,,,,,,,,,,,,,,,0,Sacha Delaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,0,Khalil Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,home,Montpellier,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185,975,M,940262,EUR,957571200,F,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,33.0,27.0,13.0,7.0,24.0,26.0,3.0,7.0,8.0,1.0,90.0,46.0,8.6,6.0,0.00057461,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1.9686,,
11391389,away,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,False,37.0,36.0,2.0,1.0,19.0,19.0,18.0,19.0,7.0,,90.0,73.0,7.3,10.0,0.0817375,2,,,1.0,1.0,1.0,,6.0,11.0,,,,2.0,,7.0,5.0,3.0,2.0,0.0803,,,1.0,,1.0,,6.0,2.0,,,,,,,,,,
11391389,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,49.0,47.0,2.0,1.0,29.0,29.0,18.0,20.0,4.0,,90.0,59.0,7.2,2.0,0.00839316,0,Leny Yoro,,,,,1.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,YL15,1.0
11391389,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,82.0,72.0,6.0,3.0,42.0,49.0,30.0,33.0,7.0,,90.0,100.0,7.4,14.0,0.0185733,0,Alexsandro Ribeiro,,,,1.0,1.0,5.0,6.0,,,,,2.0,2.0,2.0,1.0,3.0,,,,2.0,1.0,2.0,,2.0,,,,,,,,,,,
11391389,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,41.0,35.0,2.0,1.0,15.0,19.0,20.0,24.0,4.0,,90.0,62.0,7.3,9.0,0.0280235,0,,,2.0,,2.0,1.0,6.0,5.0,1.0,,,,1.0,3.0,2.0,,,,,1.0,4.0,,2.0,,2.0,1.0,,,,,1.0,,,,,
11391389,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,101.0,90.0,9.0,5.0,34.0,36.0,56.0,65.0,5.0,,90.0,123.0,7.1,18.0,0.0635898,0,,,,,,,7.0,4.0,3.0,2.0,,,1.0,2.0,2.0,3.0,2.0,,,2.0,5.0,,1.0,,1.0,,True,,,,,,,,,
11391389,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,False,43.0,39.0,4.0,2.0,18.0,19.0,22.0,26.0,5.0,,47.0,54.0,5.9,7.0,0.0306386,0,Ayyoub Bouaddi,,2.0,1.0,,1.0,4.0,5.0,1.0,,,,,4.0,1.0,2.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,
11391389,away,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,29.0,29.0,,,9.0,9.0,21.0,26.0,4.0,,90.0,60.0,6.7,17.0,0.0835804,3,,,6.0,1.0,,,8.0,6.0,,3.0,,,1.0,1.0,,4.0,,0.1716,,2.0,,,1.0,,9.0,5.0,,3.0,1.0,,1.0,,,,edonzhegrova10,
11391389,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,54.0,53.0,5.0,5.0,22.0,22.0,33.0,36.0,3.0,,84.0,70.0,7.3,8.0,0.199497,1,,,4.0,2.0,,,4.0,3.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,0.0586,,1.0,,1.0,2.0,,1.0,,,1.0,,,,,,,,
11391389,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,M,5,5,False,18.0,13.0,1.0,1.0,6.0,8.0,7.0,12.0,4.0,,76.0,31.0,6.6,12.0,0.0137418,1,,,2.0,,1.0,,6.0,2.0,,1.0,,1.0,,,,3.0,2.0,0.0652,,2.0,,,3.0,,1.0,,,,,,,,,,,
11391389,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,25.0,18.0,1.0,,9.0,10.0,9.0,15.0,2.0,,76.0,35.0,6.9,10.0,0.0295484,3,,,,,2.0,2.0,2.0,4.0,,,,2.0,,,,2.0,1.0,0.0988,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,jodavid,
11391389,away,Lille,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,12,12,True,11.0,10.0,2.0,1.0,4.0,4.0,6.0,7.0,1.0,,14.0,14.0,6.6,2.0,0.00348696,1,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,0.0265,,,,,1.0,,,,,1.0,,,1.0,,,,,
11391389,away,Lille,Adam Ounas,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,11,11,True,8.0,7.0,,,2.0,3.0,6.0,7.0,1.0,,14.0,16.0,7.3,4.0,0.129149,1,,,2.0,1.0,,,1.0,3.0,,1.0,,,,1.0,1.0,,,0.0268,,1.0,,,,,2.0,2.0,,1.0,,1.0,,,,,ounas_11,
11391389,away,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,True,6.0,5.0,,,5.0,5.0,,1.0,2.0,,9.0,8.0,6.7,1.0,0.00010554,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,nabilbentaleb,
11391389,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,away,Lille,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,away,Lille,Samuel Umtiti,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samumtiti,
11391389,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,away,Lille,Ignacio Miramón,ignacio-miramon,I. Miramón,M,5,179,823,M,1090319,EUR,1055376000,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391389,away,Lille,Aaron Malouda,malouda-aaron,A. Malouda,F,19,183,388,M,1513467,EUR,1133308800,F,34,34,True,,,,,,,,,,,,,,,,0,Aaron,Malouda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
