match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,player_sofascoreId,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_lastManTackle,stat_goodHighClaim,stat_hitWoodwork
11396291,home,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,False,46.0,34.0,20.0,10.0,28.0,32.0,6.0,14.0,1.0,1.0,3.0,11.0,1.0,3.0,5.0,2.0,1.0,1.0,90.0,60.0,7.6,12.0,0.00115212,0,-0.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396291,home,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,32.0,29.0,2.0,2.0,14.0,15.0,16.0,18.0,,2.0,3.0,,,,,,,,61.0,43.0,8.1,4.0,0.266263,0,,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
11396291,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,74.0,63.0,7.0,2.0,42.0,47.0,21.0,27.0,7.0,9.0,10.0,7.0,,,,,,,90.0,91.0,7.1,11.0,0.00948807,1,,,,,4.0,4.0,,,,,2.0,,,,True,1.0,1.0,0.057,,,,,,,,,,,,,,
11396291,home,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,89.0,81.0,7.0,3.0,47.0,51.0,34.0,38.0,3.0,5.0,4.0,5.0,,,,,,,90.0,99.0,7.0,9.0,0.0230867,0,,,,,2.0,3.0,1.0,,,,2.0,1.0,,,,,1.0,,hiroki_ito38,1.0,1.0,,,,,,,,,,,
11396291,home,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,59.0,53.0,2.0,2.0,19.0,20.0,35.0,45.0,3.0,11.0,2.0,7.0,1.0,,,,,,90.0,95.0,8.2,14.0,0.114588,1,,,6.0,1.0,1.0,5.0,1.0,2.0,2.0,,5.0,,,1.0,,,,0.1235,,,4.0,3.0,1.0,1.0,0.8257,,,,,,,
11396291,home,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,83.0,75.0,,,24.0,27.0,51.0,56.0,3.0,10.0,,6.0,3.0,,,,,,90.0,99.0,7.7,12.0,0.332789,1,,,,,3.0,8.0,2.0,,,1.0,4.0,3.0,2.0,3.0,,,2.0,0.0608,,,,1.0,,,,1.0,,,,,,
11396291,home,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,93.0,88.0,5.0,3.0,34.0,35.0,54.0,60.0,1.0,6.0,1.0,12.0,1.0,,,,,,76.0,102.0,7.5,7.0,0.101078,0,,,2.0,,1.0,4.0,,2.0,2.0,,2.0,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,
11396291,home,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,14.0,13.0,,,4.0,5.0,9.0,12.0,,2.0,1.0,2.0,,,,,,,62.0,29.0,6.9,9.0,0.00937303,3,,,3.0,,,3.0,1.0,2.0,1.0,,1.0,2.0,,,,,1.0,1.1622,,,,1.0,3.0,1.0,2.5631,,,,2.0,,,
11396291,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,59.0,52.0,1.0,1.0,13.0,15.0,39.0,45.0,,6.0,,8.0,1.0,,,,,,90.0,86.0,7.0,17.0,0.209998,2,,,1.0,,,6.0,1.0,6.0,2.0,,3.0,4.0,,1.0,,1.0,2.0,0.0785,,1.0,1.0,1.0,,,,1.0,,,,,,
11396291,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,36.0,32.0,,,2.0,3.0,30.0,35.0,1.0,3.0,,1.0,,,,,,,62.0,45.0,6.7,10.0,0.101684,0,,,2.0,,,4.0,1.0,5.0,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,
