match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,player_sofascoreId,captain,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,stat_totalOffside,stat_crossNotClaimed,stat_penaltyWon
12117287,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,11.0,7.0,5.0,1.0,0.0,6.0,7.0,1.0,4.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,20.0,6.4,4.0,0.00013013,0,-0.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117287,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,43.0,39.0,1.0,1.0,0.0,12.0,14.0,27.0,31.0,,3.0,6.0,1.0,4.0,,,,,,,,90.0,65.0,6.8,7.0,0.0527508,1,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0221,,,,,,,,,,,,,,,,,,
12117287,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,74.0,67.0,2.0,1.0,0.0,41.0,44.0,26.0,30.0,2.0,1.0,4.0,,6.0,,,,,,,,90.0,77.0,6.7,7.0,0.0171632,0,,,1.0,,,,2.0,2.0,,,,ThiagoSilva,True,1.0,,,,,,,,,,,,,,,
12117287,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,85.0,75.0,10.0,6.0,0.0,38.0,41.0,37.0,44.0,3.0,2.0,3.0,2.0,4.0,,,,,,,,90.0,92.0,7.4,11.0,0.0183046,0,,,1.0,1.0,,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12117287,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,False,63.0,51.0,2.0,,0.0,14.0,18.0,38.0,48.0,,2.0,5.0,,3.0,,1.0,,,,,,90.0,86.0,6.9,17.0,0.224108,0,,3.0,,1.0,,,2.0,2.0,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,
12117287,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,42.0,35.0,2.0,1.0,0.0,16.0,17.0,19.0,26.0,1.0,2.0,3.0,,7.0,,2.0,,,,,,67.0,50.0,6.7,8.0,0.00901569,0,,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12117287,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,57.0,51.0,3.0,1.0,1.0,13.0,15.0,40.0,44.0,,4.0,8.0,,5.0,,4.0,,,,,,89.0,78.0,7.8,9.0,0.198005,3,,2.0,1.0,,1.0,1.0,4.0,4.0,2.0,3.0,0.7431,,,3.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,0.5035,,,,,
12117287,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,49.0,47.0,,,0.0,9.0,9.0,39.0,48.0,,5.0,6.0,,7.0,,1.0,,,,,,90.0,78.0,7.2,18.0,0.0783453,4,,8.0,1.0,,1.0,,2.0,1.0,6.0,1.0,0.8212,jhonariasa,,1.0,,,1.0,,4.0,3.0,2.0,2.0,1.0,0.7882,2.0,1.0,2.0,,
12117287,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,67.0,60.0,1.0,1.0,1.0,17.0,18.0,44.0,53.0,,2.0,3.0,,2.0,,,,,,,,79.0,77.0,7.8,12.0,0.231091,0,,4.0,,1.0,,1.0,,,,2.0,,,,5.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,
12117287,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,28.0,26.0,,,0.0,1.0,1.0,25.0,29.0,,3.0,4.0,,,,2.0,,,,,,89.0,43.0,7.0,8.0,0.019113,3,,2.0,,1.0,1.0,,3.0,2.0,3.0,1.0,0.2972,,,,,,,,1.0,,,1.0,1.0,0.0306,,,2.0,,
12117287,home,Fluminense,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,False,25.0,20.0,,,0.0,7.0,7.0,13.0,19.0,1.0,4.0,4.0,,1.0,,,,,,,,78.0,45.0,8.2,14.0,0.3845,6,,1.0,1.0,,3.0,,1.0,,5.0,,0.3605,,,2.0,,,,1.0,3.0,2.0,,2.0,1.0,1.3005,2.0,1.0,,,
12117287,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,True,6.0,4.0,2.0,1.0,0.0,1.0,2.0,3.0,4.0,,3.0,3.0,,1.0,,2.0,,,,,,23.0,11.0,6.6,3.0,0.00267335,0,,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
12117287,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,,,12.0,6.0,7.0,1.0,0.120478,0,,,1.0,,,,,,1.0,,,germancano14,,1.0,,,,1.0,,,,,,,,,,,
12117287,home,Fluminense,Nonato,,,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,16,16,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,11.0,9.0,6.2,2.0,0.00210302,1,,,1.0,,,,,,1.0,,0.1788,,,,,,,,,,1.0,1.0,,0.1651,,,,,
