match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_totalOffside,stat_keyPass,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_penaltyWon,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyConceded
11401881,home,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,1,1,False,48.0,29.0,25.0,6.0,28.0,30.0,1.0,18.0,1.0,1.0,4.0,1.0,3.0,4.0,90.0,55.0,7.0,19.0,0.0,0.0,0.00078622,0,1.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401881,home,Heracles Almelo,Navajo Bakboord,navajo-bakboord,N. Bakboord,D,,177,75,M,837264,EUR,917568000,D,19,19,False,28.0,25.0,5.0,4.0,12.0,13.0,13.0,15.0,1.0,4.0,5.0,,,,90.0,47.0,6.5,6.0,0.0,0.0,0.0103726,0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11401881,home,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185,61,M,1486433,EUR,1106956800,D,35,35,False,58.0,43.0,16.0,6.0,35.0,40.0,8.0,18.0,3.0,3.0,6.0,,,,90.0,70.0,7.0,16.0,0.0,0.0,0.00511892,0,,3.0,,,,5.0,2.0,1.0,,,Stijn Bultman,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11401881,home,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,False,52.0,46.0,12.0,7.0,32.0,33.0,14.0,19.0,2.0,4.0,5.0,,,,90.0,57.0,6.7,8.0,0.0,0.0,0.0221491,0,,2.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,,
11401881,home,Heracles Almelo,Jetro Willems,jetro-willems,J. Willems,D,15,177,182,M,138828,EUR,764985600,D,15,15,False,26.0,18.0,5.0,1.0,12.0,16.0,6.0,11.0,,1.0,3.0,,,,62.0,46.0,6.6,13.0,0.0,0.0,0.00635798,0,,2.0,,,,2.0,1.0,1.0,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11401881,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,29.0,28.0,2.0,1.0,16.0,16.0,12.0,13.0,,3.0,4.0,,,,90.0,46.0,6.8,4.0,0.0,0.0,0.00545494,0,,5.0,1.0,,,4.0,,2.0,,1.0,,,1.0,,4.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,
11401881,home,Heracles Almelo,Anas Ouahim,anas-ouahim,A. Ouahim,M,10,175,200,M,845102,EUR,874972800,M,10,10,False,20.0,13.0,,,7.0,10.0,6.0,10.0,1.0,6.0,7.0,,,,80.0,34.0,6.8,11.0,0.0441,0.0,0.0396001,1,,9.0,2.0,5.0,3.0,1.0,,1.0,2.0,,,,2.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11401881,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,M,7,7,False,14.0,12.0,,,5.0,6.0,8.0,11.0,2.0,10.0,3.0,,,,80.0,34.0,6.6,14.0,0.0,0.0,0.258776,0,,5.0,1.0,8.0,1.0,1.0,1.0,3.0,3.0,,,,1.0,,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,
11401881,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,False,24.0,17.0,4.0,4.0,7.0,7.0,13.0,24.0,4.0,7.0,3.0,,,,62.0,41.0,7.0,13.0,0.0233,0.0,0.651331,1,,3.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,,1.0,2.0,7.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,
11401881,home,Heracles Almelo,Emil Hansson,emil-hansson,E. Hansson,M,7,172,243,M,794362,EUR,897868800,M,29,29,False,30.0,21.0,4.0,2.0,9.0,13.0,12.0,19.0,,5.0,15.0,,,,90.0,45.0,8.0,18.0,0.855,1.1594,0.141966,2,,,2.0,3.0,,,,3.0,,,,,,,,,,,2.0,2.0,,,,1.0,,,2.0,2.0,,,,,,,,
