match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length
10665972,FT,3.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10665972,,3.0,0.0,,90,9.0,,1,,,goal,penalty,167530373.0,True,penalty,826961.0,Abderrazak Hamdallah,,,,,
10665972,,,,,90,8.0,,1,,,card,,120579324.0,False,yellow,791560.0,Faisal Darwish,Faisal Darwish,Foul,False,,
10665972,,,,,90,6.0,,1,,,substitution,,121491185.0,True,regular,,,,,,False,
10665972,,,,,90,,,1,,,card,,120579231.0,False,yellow,847235.0,Hassan Kadesh,Hassan Kadesh,Foul,False,,
10665972,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,8.0
10665972,,,,,88,,,3,,,substitution,,121491159.0,True,regular,,,,,,False,
10665972,,,,,88,,,3,,,substitution,,121491158.0,True,regular,,,,,,False,
10665972,,,,,75,,,16,,,substitution,,121491077.0,False,regular,,,,,,False,
10665972,,2.0,0.0,,73,,,18,,,goal,,167529769.0,True,regular,826961.0,Abderrazak Hamdallah,,,,,
10665972,,,,,73,,,18,,,substitution,,121491022.0,True,injury,,,,,,True,
10665972,,,,,58,,,33,,,substitution,,121490899.0,False,injury,,,,,,True,
10665972,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10665972,,,,,45,3.0,,1,,,card,,120579041.0,False,yellow,1118494.0,Saad Fahad Al Nasser,Saad Al-Nasser,Foul,False,,
10665972,,1.0,0.0,,38,,,8,,,goal,,167528584.0,True,regular,138891.0,Hélder Costa,,,,,
10665972,,,,,32,,,14,,,substitution,,121490668.0,False,injury,,,,,,True,
