match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyFaced,stat_clearanceOffLine,stat_errorLeadToAShot,stat_penaltyConceded
12436989,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,51.0,36.0,18.0,4.0,0.0,33.0,37.0,3.0,14.0,16.0,2.0,1.0,4.0,4.0,4.0,90.0,66.0,5.8,16.0,0.00067856,0,-0.6219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436989,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,41.0,34.0,3.0,2.0,0.0,28.0,35.0,6.0,7.0,6.0,,,,,,90.0,63.0,6.6,10.0,0.00456194,0,,1.0,1.0,7.0,4.0,5.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436989,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,False,55.0,47.0,2.0,1.0,0.0,43.0,49.0,4.0,6.0,9.0,,,,,,90.0,67.0,6.6,11.0,0.00452772,0,,,1.0,3.0,4.0,,3.0,,3.0,2.0,2.0,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12436989,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,49.0,39.0,7.0,2.0,0.0,34.0,39.0,5.0,10.0,4.0,,,,,,90.0,61.0,6.2,12.0,0.00415239,0,,,2.0,3.0,3.0,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436989,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,22.0,17.0,2.0,,0.0,14.0,17.0,4.0,6.0,4.0,,,,,,70.0,35.0,6.5,5.0,0.384362,0,,1.0,2.0,2.0,1.0,,6.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12436989,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,32.0,24.0,,,0.0,20.0,25.0,4.0,7.0,6.0,,,,,,90.0,45.0,7.3,8.0,0.103687,0,,,2.0,6.0,7.0,,2.0,,1.0,3.0,2.0,,4.0,,,1.0,2.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
12436989,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,28.0,23.0,5.0,4.0,0.0,15.0,17.0,9.0,14.0,5.0,,,,,,79.0,46.0,6.7,12.0,0.157851,0,,3.0,,7.0,6.0,3.0,,,,3.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,True,1.0,,,,,,,,,,,,,
12436989,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,10.0,5.0,,,0.0,4.0,5.0,1.0,6.0,3.0,,,,,,63.0,26.0,6.3,13.0,0.0004083,1,,1.0,1.0,6.0,5.0,1.0,,,,2.0,2.0,4.0,1.0,,,1.0,4.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,0.2318,,,,,,,,,
12436989,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,25.0,17.0,7.0,6.0,0.0,6.0,9.0,12.0,20.0,4.0,,,,,,90.0,46.0,10.0,13.0,0.619155,7,,4.0,,2.0,3.0,,,1.0,,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,2.0,4.0,3.0,,1.0,2.0,2.0,1.0,2.407,5.0,4.0,2.99,,,,,,
12436989,home,Chelsea,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,19,19,False,20.0,14.0,,,1.0,7.0,10.0,7.0,10.0,5.0,,,,,,71.0,38.0,7.6,11.0,0.219058,1,,,,4.0,8.0,1.0,,,,,,3.0,1.0,,,,9.0,7.0,1.0,,,1.0,,,,,,,0.0798,,,,1.0,1.0,,,,
