match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialWon,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12528258,home,Eyüpspor,Berke Özer,berke-ozer,B. Özer,G,1,191,3020,M,847494,EUR,959212800,G,1,1,False,35.0,32.0,11.0,8.0,0.0,28.0,28.0,4.0,7.0,9.0,2.0,90.0,39.0,6.8,3.0,0.00064248,0,0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,15,15,False,42.0,31.0,8.0,3.0,0.0,14.0,17.0,17.0,30.0,2.0,,70.0,63.0,6.7,16.0,0.023639,0,,,,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183,91,M,138154,EUR,759456000,D,6,6,False,66.0,60.0,18.0,17.0,0.0,41.0,44.0,19.0,22.0,2.0,,90.0,71.0,7.0,6.0,0.0155464,0,,,,,2.0,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Luccas Claro,luccas-claro,L. Claro,D,4,182,171,M,998209,EUR,687916800,D,4,4,False,69.0,63.0,12.0,9.0,0.0,43.0,45.0,20.0,24.0,8.0,,90.0,77.0,7.3,6.0,0.0358737,0,,,,,,,9.0,5.0,1.0,1.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,False,47.0,37.0,7.0,2.0,0.0,18.0,21.0,22.0,34.0,3.0,,70.0,64.0,6.8,18.0,0.187001,2,,,,8.0,2.0,3.0,1.0,1.0,,1.0,,1.0,1.0,True,3.0,1.0,1.0,1.0,0.0892,0.4593,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,M,8,8,False,20.0,14.0,2.0,1.0,0.0,8.0,9.0,6.0,11.0,4.0,,70.0,40.0,7.5,13.0,0.0100791,1,,,,,,6.0,5.0,,,1.0,2.0,1.0,,,,,1.0,,0.0819,0.492,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,18,18,False,44.0,35.0,1.0,,1.0,11.0,15.0,25.0,33.0,5.0,,90.0,57.0,7.3,14.0,0.416205,0,,,,4.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,4.0,,,,,,,,,,,,
12528258,home,Eyüpspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178,97,M,828872,EUR,824601600,M,57,57,False,58.0,50.0,2.0,2.0,0.0,31.0,33.0,19.0,25.0,2.0,,90.0,81.0,7.7,9.0,0.00951786,0,,,,,3.0,7.0,14.0,4.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,7.0,7.0,1.0,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Samu Sáiz,samu-saiz,S. Sáiz,M,,174,123,M,99527,EUR,664502400,M,10,10,False,37.0,29.0,,,1.0,11.0,12.0,20.0,27.0,3.0,,85.0,50.0,7.5,11.0,0.635208,0,,,,2.0,,3.0,5.0,,,1.0,1.0,1.0,,,2.0,,,,,,,6.0,,,,1.0,,,,4.0,4.0,,,,,,,,,,,
12528258,home,Eyüpspor,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,906049,EUR,951868800,M,23,23,False,27.0,21.0,2.0,1.0,0.0,9.0,12.0,12.0,15.0,2.0,,90.0,38.0,6.4,12.0,0.0192731,2,,,,,,11.0,3.0,,,,,5.0,2.0,,,,1.0,,0.2607,0.7499,2.0,4.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
12528258,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,19.0,11.0,,,0.0,7.0,10.0,4.0,9.0,4.0,,90.0,28.0,7.0,10.0,0.0028488,5,,,,,3.0,5.0,4.0,,,,1.0,2.0,3.0,,,3.0,2.0,,1.3884,1.4734,,,1.0,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,
12528258,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,2.0,2.0,,,0.0,,,2.0,2.0,,,12.0,3.0,6.6,,0.00913855,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,39,39,True,9.0,6.0,1.0,,0.0,3.0,3.0,3.0,6.0,1.0,,20.0,15.0,6.9,5.0,0.0128472,0,,,,,,1.0,3.0,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,3.0,,,,,,,,,,,
12528258,home,Eyüpspor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,16,16,True,14.0,11.0,2.0,1.0,0.0,4.0,5.0,7.0,10.0,2.0,,20.0,16.0,6.5,4.0,0.00713343,1,,Jonjo,Shelvey,1.0,,,,,,,,,,,,1.0,,,0.0746,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Rúben Vezo,ruben-vezo,R. Vezo,D,21,183,435,M,233180,EUR,767232000,D,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,,,8.0,1.0,6.2,,2.683e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,5,5,True,3.0,1.0,,,0.0,,,1.0,3.0,,,12.0,7.0,6.6,2.0,0.00022368,0,,,,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Muhammed Birkan Tetik,muhammed-birkan-tetik,M. B. Tetik,G,1,190,18,M,788087,EUR,814060800,G,71,71,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Taşkın Ilter,taskin-ilter,T. Ilter,M,28,185,82,M,171911,EUR,773366400,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171,278,M,923888,EUR,892425600,F,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,home,Eyüpspor,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,179,M,100680,EUR,682560000,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528258,away,Gaziantep FK,Sokratis Dioudis,sokratis-dioudis,S. Dioudis,G,13,189,266,M,173933,EUR,728697600,G,1,1,False,26.0,16.0,19.0,9.0,0.0,9.0,10.0,7.0,16.0,8.0,2.0,90.0,31.0,6.5,10.0,0.00117814,0,0.1745,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12528258,away,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,False,33.0,24.0,7.0,2.0,0.0,12.0,15.0,12.0,21.0,7.0,,90.0,49.0,6.4,17.0,0.0957861,0,,,,3.0,1.0,3.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,3.0,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,
12528258,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,False,19.0,15.0,2.0,,0.0,13.0,14.0,2.0,5.0,,,70.0,26.0,6.3,4.0,0.00046087,1,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,1.0,,,0.0548,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
12528258,away,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,36,36,False,27.0,20.0,9.0,4.0,0.0,18.0,19.0,2.0,8.0,,,90.0,37.0,6.3,7.0,0.00150522,1,,,,,,1.0,4.0,4.0,,1.0,2.0,1.0,2.0,,,1.0,,,0.0122,,,,,,,,,,,,,,,,,,,,,,,
12528258,away,Gaziantep FK,Enric Saborit,enric-saborit,E. Saborit,D,26,186,78,M,253303,EUR,704332800,D,13,13,False,22.0,15.0,5.0,1.0,0.0,5.0,8.0,10.0,14.0,4.0,,90.0,35.0,6.3,10.0,0.0832522,0,,,,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,
