match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_totalCross,stat_accurateCross,stat_dispossessed,captain,stat_errorLeadToAShot,stat_challengeLost,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed
12437834,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,37.0,31.0,12.0,6.0,0.0,31.0,35.0,2.0,2.0,15.0,3.0,4.0,90.0,57.0,7.3,6.0,0.00018324,0,-0.5662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437834,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,56.0,46.0,6.0,4.0,0.0,35.0,38.0,18.0,1.0,4.0,,,70.0,64.0,6.5,12.0,0.00520733,0,,11.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437834,home,Celta Vigo,Yoel Lago,yoel-lago,Y. Lago,D,29,185,186,M,1145100,EUR,1080172800,D,29,29,False,100.0,95.0,4.0,2.0,0.0,75.0,77.0,23.0,2.0,4.0,,,90.0,108.0,6.8,6.0,0.00695916,0,,20.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,Yoel,Lago,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12437834,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,24,24,False,72.0,58.0,14.0,4.0,0.0,43.0,49.0,23.0,3.0,6.0,,,90.0,86.0,6.7,15.0,0.0116325,0,,15.0,,2.0,4.0,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437834,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,54.0,44.0,6.0,1.0,0.0,19.0,20.0,40.0,1.0,4.0,,,90.0,78.0,6.6,21.0,0.0302198,0,,26.0,,3.0,4.0,,4.0,1.0,,2.0,2.0,,,,1.0,,,6.0,1.0,1.0,,,,,,,,,,,,,,,
12437834,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,59.0,52.0,6.0,5.0,0.0,38.0,39.0,20.0,1.0,4.0,,,63.0,69.0,6.7,10.0,0.00968883,0,,14.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,True,1.0,,,,,,,,,,,,,
12437834,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,4,4,False,65.0,53.0,9.0,5.0,0.0,23.0,28.0,40.0,,7.0,,,90.0,77.0,6.5,19.0,0.0369965,0,,30.0,,5.0,3.0,,2.0,1.0,,,,Hugo Sotelo,,,,1.0,1.0,3.0,,2.0,,,2.0,1.0,,,,,,,,,,,
12437834,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,False,18.0,12.0,5.0,1.0,0.0,5.0,7.0,11.0,2.0,2.0,,,45.0,31.0,6.7,6.0,0.0119631,0,,7.0,,1.0,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
12437834,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,False,26.0,18.0,2.0,1.0,0.0,6.0,7.0,20.0,,2.0,,,90.0,42.0,6.5,15.0,0.00836462,1,,12.0,,7.0,3.0,,2.0,1.0,,3.0,3.0,Pablo Durán,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,0.0249,,,,,,,,,
12437834,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,F,19,19,False,9.0,4.0,,,0.0,3.0,4.0,6.0,,3.0,,,45.0,20.0,6.4,11.0,0.00036931,0,,1.0,1.0,3.0,2.0,,,,,1.0,,,,,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,
