match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_totalOffside,player_firstName,player_lastName,stat_aerialWon,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_goals,captain,stat_bigChanceCreated,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11451120,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,25.0,17.0,13.0,5.0,16.0,17.0,1.0,8.0,10.0,3.0,2.0,1.0,4.0,90.0,39.0,7.7,8.0,0.0,0.0,0.00024012,0,1.0037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,32.0,23.0,4.0,2.0,11.0,15.0,12.0,17.0,7.0,,,,,90.0,53.0,7.3,12.0,0.0,0.0,0.012918,0,,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,158293,EUR,750816000,D,4,4,False,39.0,35.0,9.0,7.0,23.0,24.0,12.0,15.0,3.0,,,,,90.0,46.0,6.9,4.0,0.0,0.0,0.0123922,0,,1.0,2.0,,,,4.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,False,28.0,22.0,4.0,2.0,18.0,21.0,4.0,7.0,4.0,,,,,90.0,44.0,7.4,8.0,0.0,0.0,0.00180229,0,,1.0,4.0,,,,5.0,4.0,1.0,2.0,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,18.0,12.0,4.0,2.0,6.0,7.0,6.0,13.0,2.0,,,,,74.0,33.0,6.6,10.0,0.0,0.0,0.00184637,0,,4.0,1.0,2.0,,,3.0,,1.0,1.0,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,14.0,9.0,2.0,,6.0,7.0,3.0,7.0,2.0,,,,,60.0,29.0,7.1,6.0,0.0818,0.2792,0.00045098,3,,4.0,5.0,,,,,,4.0,2.0,1.0,2.0,1.0,,,,,1.0,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,
11451120,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,36.0,27.0,5.0,2.0,7.0,10.0,20.0,29.0,6.0,,,,,74.0,50.0,8.3,15.0,0.8612,1.315,0.0439092,3,,2.0,3.0,1.0,,,1.0,,,3.0,1.0,,2.0,,,,,,3.0,3.0,,2.0,,,1.0,2.0,,,,,,,,,,
11451120,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,30.0,21.0,2.0,1.0,7.0,10.0,14.0,20.0,4.0,,,,,90.0,46.0,7.2,13.0,0.1481,0.3239,0.0708043,3,,6.0,5.0,3.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,
11451120,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,34.0,26.0,2.0,1.0,5.0,6.0,21.0,31.0,7.0,,,,,85.0,47.0,7.8,14.0,0.0,0.0,0.153006,0,,3.0,5.0,2.0,2.0,1.0,,,1.0,3.0,3.0,1.0,,,1.0,,,,2.0,3.0,,,,5.0,,,True,1.0,,,,,,,,
11451120,home,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,129,M,979593,EUR,942019200,M,97,97,False,22.0,18.0,,,5.0,7.0,14.0,17.0,6.0,,,,,90.0,38.0,6.5,12.0,0.0551,0.0,0.0418433,2,,8.0,2.0,1.0,1.0,,,,,2.0,1.0,,2.0,,1.0,,,,4.0,2.0,2.0,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,
11451120,home,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,False,10.0,6.0,,,2.0,4.0,4.0,6.0,3.0,,,,,90.0,23.0,6.4,10.0,0.3344,0.7379,0.0138284,3,,8.0,2.0,,2.0,1.0,1.0,,,,,,3.0,,1.0,,,1.0,2.0,,2.0,2.0,,,1.0,,,,,2.0,1.0,,,,,
11451120,home,Kasımpaşa,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174.0,275,M,352964,EUR,843696000,M,28,28,True,14.0,13.0,2.0,1.0,4.0,4.0,9.0,10.0,2.0,,,,,30.0,16.0,6.4,2.0,0.0,0.0,0.0541724,0,,4.0,,,1.0,,,,,,,,3.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
11451120,home,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,16.0,9.0,5.5,1.0,0.0,0.0,0.00141777,0,,2.0,,,,,1.0,,2.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,
11451120,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,10.0,8.0,1.0,,6.0,6.0,2.0,4.0,2.0,,,,,16.0,12.0,6.4,3.0,0.0,0.0,0.00502831,0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,795133,EUR,839548800,M,17,17,True,3.0,2.0,,,,,2.0,3.0,,,,,,12.0,5.0,6.6,1.0,0.0,0.0,0.00080351,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,22,M,993902,EUR,985824000,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,6,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Hasan Yesilyurt,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Muhammed Ayes,ayes-muhammed,M. Ayes,F,,185.0,14,M,1548533,EUR,1150588800,F,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451120,home,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451120,away,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186.0,92,M,126077,EUR,625276800,G,25,25,False,5.0,4.0,1.0,1.0,4.0,5.0,,,2.0,,1.0,,1.0,19.0,7.0,3.4,1.0,0.0,0.0,1.682e-05,0,0.0823,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11451120,away,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170.0,1475,M,98199,EUR,731376000,D,22,22,False,28.0,23.0,1.0,1.0,10.0,13.0,13.0,15.0,2.0,,,,,90.0,54.0,6.8,8.0,0.0519,0.0,0.0103032,2,,1.0,6.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,3.0,1.0,,,,1.0,,1.0,,,,,,,,,,,
11451120,away,Adana Demirspor,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188.0,179,M,827934,EUR,886896000,D,5,5,False,36.0,28.0,8.0,5.0,20.0,23.0,8.0,13.0,7.0,,,,,66.0,44.0,6.7,9.0,0.0,0.0,0.0122575,0,,2.0,5.0,,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
11451120,away,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184.0,112,M,325155,EUR,786153600,D,4,4,False,60.0,56.0,8.0,5.0,40.0,41.0,16.0,20.0,7.0,,,,,90.0,74.0,7.4,6.0,0.009,0.0504,0.178731,1,,1.0,4.0,,,,,2.0,2.0,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
11451120,away,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,50.0,43.0,6.0,3.0,18.0,18.0,26.0,36.0,10.0,,,,,90.0,74.0,7.1,13.0,0.0353,0.622,0.0979211,2,,6.0,5.0,2.0,3.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,4.0,,1.0,,2.0,1.0,,,,1.0,3.0,,,,,,
11451120,away,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180.0,414,M,343527,EUR,718156800,M,8,8,False,36.0,29.0,11.0,7.0,20.0,22.0,9.0,15.0,3.0,,,,,66.0,52.0,7.2,11.0,0.0503,0.0,0.295717,2,,3.0,6.0,,1.0,1.0,,,,2.0,,2.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,
11451120,away,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180.0,161,M,105951,EUR,650505600,M,90,90,False,20.0,15.0,5.0,2.0,8.0,8.0,7.0,12.0,6.0,,,,,53.0,34.0,5.6,11.0,0.0111,0.0,0.00646386,1,,4.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,3.0,,1.0,,,,1.0,,True,,,1.0,,,,,,
11451120,away,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168.0,562,M,896364,EUR,911520000,M,7,7,False,4.0,4.0,2.0,2.0,1.0,1.0,4.0,7.0,1.0,,,,,23.0,14.0,6.7,6.0,0.0,0.0,0.0262831,0,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,1.0,1.0,4.0,,,,1.0,,,,,1.0,1.0,,,,,,
