match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_lastManTackle,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_clearanceOffLine,stat_totalOffside
11067578,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,17.0,11.0,1.0,,8.0,9.0,8.0,1.0,2.0,,,,90.0,28.0,7.6,8.0,0.00087265,5,,,3.0,,,6.0,4.0,7.0,4.0,,,,3.0,1.0,1.0,,,,1.0,0.3447,0.777,1.0,,1.0,,2.0,,,,,,,1.0,,
11067578,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,19.0,14.0,1.0,,3.0,4.0,20.0,,1.0,,,,25.0,35.0,6.7,9.0,0.0655314,2,,,13.0,5.0,2.0,3.0,,3.0,2.0,,1.0,1.0,,1.0,,,1.0,,,0.0292,,1.0,,,,1.0,,,,,,,1.0,,
11067578,home,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,F,31,31,True,9.0,8.0,,,,,19.0,,,,,,25.0,23.0,7.0,11.0,0.130969,1,,,9.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,0.0227,,3.0,,,,,1.0,,,,,,1.0,,
11067578,home,Vasco da Gama,Sebastián Ferreira,sebastian-ferreira,S. Ferreira,F,11,181,444,M,,822783,EUR,887328000,F,9,9,True,7.0,6.0,,,3.0,3.0,4.0,,2.0,,,,20.0,11.0,6.4,4.0,0.00879793,0,,,3.0,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
11067578,home,Vasco da Gama,Zé Vitor,ze-vitor,Zé Vitor,D,14,192,88,M,,1174625,EUR,1023667200,D,44,44,True,11.0,8.0,3.0,1.0,3.0,4.0,7.0,,2.0,,,,18.0,12.0,6.2,3.0,0.00186153,1,,,5.0,,,3.0,,4.0,,1.0,,,1.0,,,,,,,0.0722,0.0295,,,,,,,,,Zé Vitor,,,,,
11067578,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,True,2.0,2.0,,,,,2.0,,,,,,18.0,3.0,6.6,,0.00118228,1,,,2.0,,,,1.0,,1.0,,,,,,,,,,,0.0203,,,,,,,,,,,,,1.0,,
11067578,home,Vasco da Gama,Halls,halls,Halls,G,99,198,150,M,,1020235,EUR,929577600,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,home,Vasco da Gama,Miranda,miranda,Miranda,D,16,182,158,M,,926868,EUR,948240000,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,home,Vasco da Gama,Gabriel Dias,gabriel-dias,G. Dias,D,,183,64,M,,870697,EUR,768528000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,home,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,home,Vasco da Gama,Figueiredo,figueiredo,Figueiredo,M,20,178,689,M,,1105790,EUR,997747200,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Figueiredo,,,,,
11067578,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Carvalho,,,,,
11067578,home,Vasco da Gama,Serginho,serginho,Serginho,M,70,180,332,M,,849301,EUR,797126400,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,away,Corinthians,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,12,12,False,25.0,15.0,15.0,6.0,10.0,11.0,14.0,4.0,7.0,5.0,6.0,1.0,90.0,36.0,7.6,10.0,0.00041452,0,-0.0279,,5.0,,,,3.0,,3.0,,,,,,,,,,,,,,True,,,,1.0,,,,,,,,
11067578,away,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,False,38.0,33.0,3.0,,12.0,13.0,30.0,,8.0,,,,90.0,56.0,6.7,11.0,0.045907,0,,,22.0,5.0,1.0,,,,2.0,,,,,,,1.0,1.0,1.0,,,,2.0,,1.0,,2.0,1.0,,,,,,,,
11067578,away,Corinthians,Lucas Veríssimo,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,,826343,EUR,804643200,D,3,3,False,52.0,48.0,2.0,2.0,27.0,30.0,22.0,10.0,5.0,,,,90.0,67.0,7.4,4.0,0.228071,1,,1.0,21.0,,,4.0,4.0,4.0,5.0,,,,,1.0,,,,,,0.0959,,1.0,,1.0,,,1.0,1.0,,,,,,,
11067578,away,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,False,42.0,38.0,3.0,3.0,29.0,32.0,11.0,3.0,1.0,,,,90.0,51.0,7.3,6.0,0.00686392,0,,,9.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,1.0,
11067578,away,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,,35519,EUR,495676800,D,6,6,False,42.0,34.0,3.0,1.0,18.0,22.0,23.0,3.0,5.0,,,,90.0,69.0,6.7,12.0,0.00951238,2,,,16.0,3.0,,,2.0,2.0,3.0,,1.0,1.0,1.0,,,,,,2.0,0.0637,0.0687,,,1.0,,1.0,,,,,,,1.0,,1.0
11067578,away,Corinthians,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5063,M,gabrielmoscardo,1485309,EUR,1127865600,M,44,44,False,50.0,42.0,,,21.0,28.0,22.0,4.0,7.0,,,,90.0,71.0,7.4,12.0,0.0322513,2,,,21.0,,,,1.0,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,0.0428,0.4181,,,,,2.0,1.0,,,,,2.0,,,
11067578,away,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,66.0,63.0,4.0,3.0,15.0,15.0,51.0,2.0,6.0,,,,60.0,72.0,6.8,6.0,0.0374024,0,,,48.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,
11067578,away,Corinthians,Giuliano,giuliano,Giuliano,M,,172,929,M,,90862,EUR,644112000,M,20,20,False,47.0,44.0,1.0,1.0,12.0,14.0,34.0,2.0,2.0,,,,81.0,56.0,6.8,8.0,0.231883,1,,1.0,32.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,0.0276,,1.0,,,,2.0,,1.0,,,,,,,
11067578,away,Corinthians,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,M,8,8,False,51.0,47.0,4.0,3.0,15.0,15.0,38.0,2.0,3.0,,,,73.0,60.0,7.1,6.0,0.121159,0,,1.0,33.0,2.0,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,,4.0,,,,,2.0,,,,,1.0,,,
11067578,away,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,M,11,11,False,29.0,27.0,1.0,1.0,7.0,7.0,24.0,2.0,2.0,,,,81.0,55.0,8.6,11.0,0.192819,3,,,20.0,2.0,,3.0,1.0,9.0,7.0,1.0,4.0,1.0,2.0,,2.0,1.0,4.0,4.0,1.0,0.3624,1.3547,2.0,,,,3.0,1.0,,,,,1.0,1.0,,
11067578,away,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,14.0,12.0,,,3.0,3.0,11.0,,,,,,73.0,24.0,6.4,6.0,0.0199225,2,,,9.0,,,4.0,,5.0,2.0,1.0,,,,2.0,,,,,1.0,0.1956,,,,,,4.0,2.0,,,,,,,,
11067578,away,Corinthians,Víctor Cantillo,victor-cantillo,V. Cantillo,M,23,182,638,M,,355802,EUR,750643200,M,24,24,True,14.0,11.0,4.0,2.0,3.0,4.0,10.0,2.0,3.0,,,,30.0,18.0,6.6,3.0,0.00917933,0,,,8.0,,,,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11067578,away,Corinthians,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,,923000,EUR,936921600,D,25,25,True,2.0,2.0,,,1.0,1.0,1.0,4.0,,,,,17.0,7.0,6.7,,0.00126933,0,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,away,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,,1002617,EUR,1022025600,M,30,30,True,10.0,9.0,,,3.0,3.0,7.0,,,,,,17.0,17.0,7.3,3.0,0.379593,1,,1.0,6.0,,,,1.0,1.0,2.0,,2.0,1.0,,,,,,,,0.1228,,2.0,,,,,,1.0,,,,,1.0,,
11067578,away,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,True,1.0,1.0,,,1.0,1.0,,,,,,,9.0,4.0,6.2,2.0,2.45e-06,1,,,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,0.0645,,,,,,2.0,,,,,,,,,
11067578,away,Corinthians,Giovane,giovane,Giovane,F,23,184,4963,M,,1170773,EUR,1069632000,F,17,17,True,6.0,4.0,,,2.0,3.0,3.0,,2.0,,,,9.0,12.0,7.1,5.0,0.00043205,1,,,2.0,,,,1.0,3.0,1.0,,2.0,,1.0,,1.0,,,,,0.4499,0.3976,,,,,,,,,,,1.0,,,
11067578,away,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,away,Corinthians,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,away,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,away,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,away,Corinthians,Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,10,176,665,M,,1047656,EUR,953769600,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruan Oliveira,,,,,
11067578,away,Corinthians,Guilherme Biro,guilherme-biro,Guilherme Biro,M,20,173,1092,M,,1106667,EUR,1074556800,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067578,away,Corinthians,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,F,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felipe Augusto,,,,,
