match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_interceptionWon,stat_errorLeadToAShot,captain,stat_blockedScoringAttempt,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
15247041,home,Manchester City,James Trafford,,,james-trafford,J. Trafford,G,1,197,21835,M,980643,EUR,1034208000,G,1,1,False,33.0,21.0,17.0,5.0,0.0,19.0,20.0,2.0,13.0,1.0,2.0,11.0,1.0,1.0,3.0,4.0,90.0,47.0,7.5,12.0,48.100282821531,9.0,27.787878498698,0.0,0.4966,0,0.04,0.02,0.24,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15247041,home,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,D,27,27,False,44.0,36.0,4.0,1.0,0.0,15.0,17.0,21.0,27.0,,5.0,3.0,2.0,2.0,,,90.0,63.0,6.4,13.0,123.0922620586,12.0,44.553192353946,1.0,,0,0.0,0.14,-0.22,,matheusnunes,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,15.947839904276,20.608739505365,,,,,,,,,,,,,,,,,,,,,,
15247041,home,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,86376,M,1194333,EUR,1078012800,D,45,45,False,54.0,51.0,,,0.0,36.0,38.0,15.0,16.0,1.0,1.0,4.0,,,,,90.0,58.0,6.3,3.0,176.22583170652,24.0,35.065197763928,0.0,,0,0.12,0.09,-0.24,,abdukodir_khusanov,1.0,3.0,,,3.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
15247041,home,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21204,M,149663,EUR,793065600,D,6,6,False,43.0,40.0,,,0.0,21.0,24.0,19.0,19.0,1.0,2.0,3.0,1.0,,,,45.0,50.0,7.1,4.0,120.43954932879,14.0,73.731067372585,2.0,,1,0.12,0.17,0.16,,nathanake,,,,,3.0,,1.0,,21.443624667071,40.076612716176,,,True,1.0,-0.04,,,,,,,,,,,,,,,,,
15247041,home,Manchester City,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,931278,EUR,991785600,D,21,21,False,57.0,56.0,,,0.0,25.0,25.0,31.0,32.0,,8.0,5.0,3.0,4.0,,,90.0,77.0,7.3,4.0,165.93767393115,12.0,92.732362275509,3.0,,1,0.09,0.16,-0.08,,r_aitnouri,,4.0,2.0,1.0,1.0,3.0,,1.0,37.844434466964,113.77343757966,3.0,,,1.0,0.03,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
15247041,home,Manchester City,Nico González,,,nico-gonzalez,N. González,M,14,186,19848,M,954056,EUR,1010016000,M,14,14,False,79.0,68.0,2.0,1.0,0.0,34.0,37.0,34.0,42.0,3.0,10.0,1.0,6.0,1.0,,,83.0,94.0,7.1,13.0,71.922804806806,12.0,20.040792323601,0.0,,1,0.04,0.11,-0.11,,nico14,,4.0,,,1.0,3.0,,2.0,,,1.0,,,,-0.01,,1.0,1.0,,,1.0,,,,,,,,,,,
15247041,home,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,16113,M,1142703,EUR,1111363200,M,33,33,False,87.0,84.0,3.0,2.0,0.0,47.0,49.0,37.0,38.0,1.0,1.0,1.0,,,,,71.0,95.0,6.6,5.0,158.35401334735,30.0,88.074839028935,0.0,,0,0.25,0.18,-0.09,,,,4.0,2.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
15247041,home,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,173851,M,859765,EUR,959472000,M,47,47,False,32.0,27.0,1.0,1.0,0.0,7.0,7.0,20.0,25.0,,1.0,4.0,,,,,72.0,47.0,6.0,13.0,35.971396084508,6.0,3.3486526477475,0.0,,1,-0.36,-0.27,-0.07,,Foden,1.0,7.0,4.0,1.0,,,2.0,2.0,,,,,,1.0,0.04,2.0,,1.0,,,,,,,,,,,,,,
15247041,home,Manchester City,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,893549,EUR,901670400,M,4,4,False,52.0,48.0,1.0,,0.0,15.0,16.0,33.0,36.0,,4.0,1.0,1.0,1.0,,,90.0,69.0,7.4,6.0,250.9601464468,20.0,119.77107668826,4.0,,4,-0.73,0.51,-0.02,,tijjanireijnders,,1.0,3.0,2.0,,1.0,1.0,,41.428289440748,111.81486811555,3.0,,,,0.45,1.0,,,,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,
15247041,home,Manchester City,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,91394,M,934354,EUR,947203200,F,42,42,False,19.0,14.0,1.0,,0.0,5.0,5.0,9.0,14.0,,3.0,3.0,1.0,1.0,,,71.0,30.0,6.3,8.0,86.713839384993,11.0,1.3955658168078,1.0,,1,0.14,-0.13,-0.03,,antoinesemenyo42,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,11.065034884887,16.97719414391,,,,,-0.06,,1.0,,,2.0,,,,1.0,,1.0,,,,,,
15247041,home,Manchester City,Omar Marmoush,,,omar-marmoush,O. Marmoush,F,7,183,196101,M,873554,EUR,918345600,F,7,7,False,36.0,32.0,3.0,2.0,0.0,8.0,9.0,24.0,27.0,,3.0,2.0,,3.0,,,90.0,53.0,9.4,9.0,122.90998996428,16.0,63.178199144801,5.0,,5,0.15,0.53,-0.01,,OMarmoush,,3.0,,,,,2.0,1.0,18.492272425667,65.215149916888,1.0,,,2.0,0.87,,,2.0,,2.0,2.0,,,1.0,2.0,1.0,1.0,,,,,
15247041,home,Manchester City,Max Alleyne,,,alleyne-max,M. Alleyne,D,68,185,10986,M,1168513,EUR,1121904000,D,68,68,True,42.0,40.0,2.0,1.0,0.0,23.0,25.0,17.0,17.0,,1.0,2.0,,1.0,,,45.0,47.0,6.8,3.0,116.41837863225,10.0,51.831357494296,2.0,,0,0.28,0.13,-0.09,,,1.0,1.0,,,1.0,,1.0,,33.829292219617,61.402337646818,,,,,,,,,1.0,,,,,,,,,,,,,
15247041,home,Manchester City,Rodri,,,rodri,Rodri,M,16,191,87652,M,827606,EUR,835401600,M,16,16,True,35.0,34.0,1.0,,0.0,23.0,23.0,11.0,12.0,,1.0,3.0,1.0,,,,19.0,37.0,6.7,1.0,77.548090755054,13.0,28.096538942938,0.0,,1,0.01,0.23,0.16,,Rodri,,1.0,,,,1.0,,1.0,,,,,,,-0.13,,,,,,,,,1.0,,,,,,,,
15247041,home,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,849024,M,839956,EUR,964137600,F,9,9,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,1.0,,,,,19.0,8.0,7.0,2.0,25.08799655509,3.0,17.109312386751,1.0,,2,0.02,0.22,-0.02,,EHaaland,2.0,2.0,,,,,,,7.5195750493619,8.9850277684602,1.0,,,,0.33,,,,,1.0,2.0,1.0,,,,,,1.0,,,,
15247041,home,Manchester City,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,77290,M,979128,EUR,1061078400,M,10,10,True,22.0,19.0,1.0,,0.0,6.0,6.0,13.0,16.0,,2.0,1.0,,,,,18.0,31.0,7.3,6.0,123.95929485405,16.0,59.545877785168,3.0,,1,0.47,0.2,0.0,,rayan_cherki,,1.0,3.0,2.0,,,1.0,,11.893867564508,37.363138339555,,,,1.0,-0.16,1.0,,,,2.0,,,,,,1.0,,,,,,
15247041,home,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17470,M,1136731,EUR,1100995200,D,82,82,True,12.0,12.0,,,0.0,7.0,7.0,5.0,5.0,,,,,,,,9.0,14.0,6.5,1.0,11.798496382319,2.0,3.4138613622127,0.0,,0,0.09,0.02,-0.11,,Rico_Lewis,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
