match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_wonContest,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_goals
10389830,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,26.0,16.0,14.0,4.0,13.0,13.0,3.0,13.0,2.0,10.0,3.0,6.0,1.0,90.0,41.0,7.6,10.0,0.0,0.0,0.00177377,0,0.5773,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389830,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,20.0,16.0,2.0,,15.0,18.0,1.0,2.0,5.0,2.0,,,,45.0,31.0,6.6,6.0,0.0,0.0,0.00061543,0,,,,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10389830,home,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,23.0,15.0,5.0,1.0,12.0,15.0,3.0,8.0,9.0,4.0,,,,62.0,38.0,6.9,9.0,0.0,0.0,0.00217765,0,,,,1.0,2.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10389830,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,63.0,51.0,10.0,4.0,25.0,27.0,27.0,38.0,3.0,7.0,,,,90.0,80.0,7.4,13.0,0.0,0.0,0.0371814,0,,,,3.0,6.0,,1.0,3.0,3.0,,1.0,,2.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,
10389830,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,M,18,18,False,34.0,28.0,1.0,1.0,12.0,14.0,17.0,23.0,1.0,3.0,,,,90.0,59.0,6.5,14.0,0.0,0.0,0.03944,0,,,,7.0,3.0,,3.0,,,,,2.0,,,2.0,1.0,3.0,1.0,3.0,2.0,1.0,,,,,,,
10389830,home,Troyes,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,8,8,False,78.0,64.0,9.0,6.0,30.0,32.0,34.0,46.0,3.0,2.0,,,,90.0,90.0,6.8,15.0,0.0787,0.0,0.244471,2,,,,4.0,3.0,1.0,1.0,,,,2.0,,,1.0,,,,,2.0,1.0,2.0,1.0,1.0,,,,,
10389830,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,40.0,35.0,3.0,2.0,13.0,14.0,22.0,26.0,,6.0,,,,90.0,54.0,7.5,7.0,0.0,0.0,0.049329,0,,,,2.0,8.0,,1.0,5.0,4.0,,1.0,,1.0,2.0,2.0,1.0,,,,1.0,2.0,,,2.0,,,,
10389830,home,Troyes,Papa Ndiaga Yade,papa-ndiaga-yade,P. N. Yade,F,90,186,615,M,991359,EUR,947030400,M,26,26,False,29.0,22.0,3.0,1.0,12.0,14.0,10.0,19.0,2.0,2.0,,,,67.0,40.0,6.1,11.0,0.0,0.0,0.0246732,0,,,,5.0,5.0,,,3.0,1.0,,1.0,3.0,,,,1.0,4.0,,,,2.0,,,,,,,
10389830,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,26.0,21.0,3.0,2.0,8.0,10.0,13.0,19.0,1.0,4.0,,,,72.0,38.0,7.0,9.0,0.0,0.0,0.0319402,0,,,,2.0,5.0,1.0,3.0,,,,1.0,,,,,1.0,3.0,,1.0,3.0,,,,,,,,
10389830,home,Troyes,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,29,29,False,30.0,26.0,2.0,1.0,6.0,7.0,20.0,24.0,,6.0,,,,90.0,48.0,6.3,13.0,0.0264,0.0727,0.0637743,1,,,,11.0,4.0,1.0,8.0,,,,,2.0,,,2.0,1.0,1.0,,2.0,3.0,1.0,,,,1.0,,,
