match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_blockedScoringAttempt
14083690,home,Villarreal,Tani Oluwaseyi,Tani Oluwaseyi,,oluwaseyi-tani,T. Oluwaseyi,F,21,188,2594,M,1172477,EUR,958348800,F,21,21,False,2.0,1.0,,,0.0,,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,,63.0,13.0,6.5,3.0,0.0001537,,1,,-0.03,0.03,-0.02,,1.0,2.0,,,,,2.0,2.0,,,,,,0.0492,,-0.34,,,,1.0,,1.0,1.0,0.0734,,1.0,,
14083690,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,True,10.0,9.0,,,0.0,2.0,3.0,7.0,7.0,2.0,1.0,2.0,,,,,,,,,,27.0,14.0,6.8,4.0,0.0148049,,0,,0.22,0.14,0.17,,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
14083690,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,1.0,,,,,,,,,,27.0,15.0,6.3,7.0,0.0121113,,1,,0.14,0.01,0.0,,,5.0,,3.0,,,2.0,1.0,,nicolas_pepe19,1.0,,1.0,0.1255,,-0.54,2.0,1.0,,,,,1.0,,,,,
14083690,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,True,5.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,,17.0,10.0,6.7,3.0,0.157537,,0,,0.35,0.05,-0.12,,1.0,1.0,,,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,
14083690,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,True,5.0,2.0,1.0,,0.0,2.0,2.0,,3.0,1.0,1.0,1.0,,,,,,,,,,17.0,11.0,6.3,4.0,0.00012873,,1,,-0.13,-0.05,0.0,,,,,,1.0,,,,,p.gueye24,,,1.0,0.0846,,-0.47,,,,,,1.0,,,,,,
14083690,home,Villarreal,Manor Solomon,,,manor-solomon,M. Solomon,M,19,167,5398,M,862223,EUR,932774400,F,6,6,True,5.0,5.0,,,0.0,,,5.0,5.0,,,1.0,,,,,,,,,,9.0,11.0,6.8,2.0,0.0861798,,0,,0.3,0.18,0.13,,,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
14083690,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,home,Villarreal,Adrià Altimira,,,altimira-adria,A. Altimira,D,2,170,365,M,980732,EUR,985737600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,home,Villarreal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,316148,EUR,739929600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,TPartey5,,,,,,,,,,,,,,,,,,
14083690,home,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,iliasakhomach,,,,,,,,,,,,,,,,,,
14083690,home,Villarreal,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,georgesmkd,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Pau López,,,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,False,23.0,20.0,9.0,6.0,0.0,19.0,20.0,1.0,3.0,,,6.0,,,,,1.0,2.0,,,,90.0,32.0,6.1,3.0,0.00014985,0.116,0,-1.2049,0.03,0.0,-0.14,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,66.0,61.0,3.0,2.0,0.0,32.0,34.0,29.0,32.0,1.0,4.0,3.0,,1.0,1.0,,,,,,,89.0,83.0,6.5,9.0,0.0346415,,0,,0.17,0.07,-0.15,,,2.0,,,,,2.0,2.0,,Bellerín,1.0,,,,1.0,,,,,,,,,,True,,,
14083690,away,Real Betis,Natan,,,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,4,4,False,61.0,57.0,5.0,3.0,0.0,40.0,41.0,17.0,20.0,4.0,13.0,4.0,,,,,,,,,,90.0,85.0,6.4,5.0,0.00629511,,2,,-0.02,0.14,-0.2,,2.0,5.0,,,,2.0,,1.0,3.0,,,,2.0,0.1113,,-0.38,1.0,,,,,2.0,,,,,,
14083690,away,Real Betis,Valentín Gómez,Valentín,Gómez,diego-gomez,V. Gómez,D,16,181,2163,M,1186010,EUR,1056585600,D,16,16,False,48.0,45.0,4.0,3.0,0.0,36.0,36.0,9.0,12.0,5.0,1.0,4.0,,2.0,2.0,,,,,,,90.0,58.0,6.1,4.0,0.0019469,,1,,0.01,0.05,-0.6,,3.0,5.0,3.0,,,2.0,1.0,,2.0,,,,,0.0847,,-0.16,,,,1.0,,1.0,,0.2698,,,1.0,
14083690,away,Real Betis,Junior Firpo,,,junior-firpo,J. Firpo,D,23,184,2241,M,914835,EUR,840672000,D,23,23,False,40.0,35.0,1.0,,0.0,15.0,17.0,20.0,23.0,7.0,3.0,1.0,,4.0,2.0,,,,,,,90.0,63.0,6.5,10.0,0.0826026,,1,,0.04,0.03,-0.22,,2.0,3.0,,,,,2.0,,3.0,,4.0,1.0,1.0,0.0587,2.0,-0.22,,,,,,1.0,,,,,,
14083690,away,Real Betis,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,359272,EUR,840585600,M,14,14,False,64.0,56.0,8.0,6.0,0.0,27.0,29.0,29.0,35.0,1.0,2.0,2.0,,,,,,,,,,90.0,74.0,6.6,11.0,0.0176529,,0,,0.15,0.12,-0.1,,,3.0,,1.0,,2.0,1.0,2.0,,sofyanamrabat,,,,,,,,,,,,1.0,,,,,,
14083690,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,False,29.0,27.0,4.0,2.0,0.0,16.0,16.0,11.0,13.0,1.0,1.0,,,,,,,,,,,57.0,33.0,6.7,2.0,0.00378004,,0,,0.03,0.03,0.14,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
14083690,away,Real Betis,Antony,,,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,M,7,7,False,79.0,66.0,8.0,6.0,0.0,24.0,27.0,42.0,52.0,2.0,,8.0,,,,,,,,,,90.0,100.0,9.4,20.0,0.5471,,5,,0.38,0.36,-0.13,,,4.0,1.0,2.0,,1.0,,,1.0,Antony,8.0,3.0,1.0,0.4207,3.0,0.91,,,,2.0,2.0,2.0,,0.9172,,,,2.0
14083690,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,8,8,False,63.0,56.0,6.0,3.0,2.0,16.0,16.0,40.0,47.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,90.0,82.0,7.3,17.0,0.135733,,1,,0.24,0.14,-0.11,,,1.0,,,,2.0,,,,,9.0,1.0,,0.0269,4.0,0.01,2.0,1.0,,,,,,,,,,1.0
14083690,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,10,10,False,29.0,22.0,1.0,1.0,0.0,9.0,11.0,13.0,18.0,8.0,,1.0,,2.0,2.0,,,,,,,69.0,48.0,6.9,13.0,0.0135118,,3,,0.01,0.58,-0.1,,,5.0,,1.0,,,2.0,1.0,2.0,ez_abde,1.0,,1.0,0.2064,,-0.58,3.0,2.0,,,,4.0,,,,,,2.0
14083690,away,Real Betis,Cucho Hernández,,,cucho-hernandez,C. Hernández,F,19,175,8926,M,887055,EUR,924566400,F,19,19,False,14.0,9.0,,,0.0,4.0,7.0,5.0,7.0,3.0,,,,,,,,,,,,90.0,26.0,5.9,13.0,0.183032,,2,,-0.11,0.05,-0.04,,3.0,8.0,,1.0,,,4.0,3.0,2.0,cuchohernandez,1.0,,1.0,0.2055,1.0,-0.44,2.0,,,,,,1.0,,,,,1.0
14083690,away,Real Betis,Giovani Lo Celso,,,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,20,20,True,29.0,25.0,2.0,1.0,0.0,2.0,2.0,23.0,27.0,,,2.0,,,,,,,,,,33.0,33.0,6.4,7.0,0.207303,,1,,0.22,0.05,-0.06,,,1.0,,,,,1.0,,,locelso_giovani,1.0,,1.0,0.0664,,0.0,1.0,,,,,,,,,,,
14083690,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,F,24,24,True,13.0,12.0,,,0.0,5.0,5.0,7.0,8.0,1.0,,1.0,,1.0,1.0,,,,,,,21.0,18.0,6.9,4.0,0.0288142,,0,,0.09,0.06,0.16,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,
14083690,away,Real Betis,Pablo García,,,pablo-garcia,P. García,M,52,175,2261,M,1893910,EUR,1155600000,F,52,52,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,8.0,6.0,6.7,2.0,0.000541,,0,,-0.08,0.02,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
14083690,away,Real Betis,Álvaro Valles,,,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Marc Bartra,,,marc-bartra,M. Bartra,D,5,183,1917,M,99519,EUR,663897600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Nelson Deossa,Nelson Deossa,,nelson-deossa,N. Deossa,M,18,185,4686,M,1129401,EUR,949795200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083690,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
