match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside
11408326,home,Vizela,Francesco Ruberto,francesco-ruberto,F. Ruberto,G,12,184,22,M,335305,EUR,732499200,G,1,1,False,36.0,19.0,25.0,8.0,14.0,17.0,5.0,19.0,1.0,8.0,1.0,1.0,3.0,1.0,90.0,43.0,7.3,17.0,0.00090347,0,0.2514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,home,Vizela,Tomás Silva,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,33.0,26.0,6.0,,11.0,13.0,15.0,22.0,3.0,5.0,,,,,90.0,59.0,7.2,14.0,0.015287,1,,,,2.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,0.0222,1.0,,,,,,,,,,,,,,,,
11408326,home,Vizela,Jota Gonçalves,jota-goncalves,J. Gonçalves,D,6,186,40,M,987565,EUR,961200000,D,4,4,False,33.0,28.0,7.0,3.0,19.0,21.0,9.0,12.0,11.0,4.0,,,,,90.0,49.0,7.4,6.0,0.0124086,0,,,,,3.0,3.0,2.0,,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
11408326,home,Vizela,Anderson,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,29.0,23.0,3.0,,15.0,18.0,8.0,11.0,3.0,2.0,,,,,90.0,34.0,6.5,7.0,0.00197906,0,,,,,5.0,7.0,3.0,,,,1.0,1.0,1.0,,,,2.0,,3.0,,,,,,,,,,,,,
11408326,home,Vizela,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,19,19,False,32.0,29.0,1.0,,11.0,11.0,18.0,22.0,1.0,3.0,,,,,90.0,53.0,7.3,7.0,0.0127096,2,,,,1.0,,2.0,4.0,1.0,,1.0,2.0,1.0,1.0,,0.0693,,2.0,,1.0,2.0,,,,,,,,,,,,
11408326,home,Vizela,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200,M,90,90,False,47.0,42.0,3.0,,18.0,20.0,24.0,27.0,1.0,5.0,,,,,90.0,54.0,6.6,9.0,0.025835,0,,,,,1.0,4.0,1.0,,,,,,1.0,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,
11408326,home,Vizela,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,24,184,91,M,964981,EUR,966643200,M,34,34,False,47.0,40.0,2.0,1.0,25.0,26.0,15.0,21.0,4.0,5.0,,,,,90.0,62.0,6.7,10.0,0.0092678,0,,,,,,9.0,4.0,4.0,,,2.0,2.0,1.0,,,,2.0,2.0,4.0,,1.0,,,,,,,,,,,
11408326,home,Vizela,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,36.0,29.0,2.0,1.0,10.0,12.0,21.0,31.0,,7.0,,,,,86.0,63.0,8.2,19.0,0.522889,2,,,,7.0,3.0,9.0,7.0,1.0,,1.0,3.0,1.0,2.0,4.0,0.6394,4.0,,,1.0,,4.0,,,True,2.0,2.0,1.0,0.9789,,,,
11408326,home,Vizela,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,F,75,75,False,20.0,18.0,,,4.0,6.0,14.0,14.0,,2.0,,,,,76.0,29.0,6.8,4.0,0.0681856,3,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,0.4628,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,,0.0798,1.0,,,
11408326,home,Vizela,Alberto Soro,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600,F,29,29,False,15.0,10.0,1.0,,3.0,4.0,7.0,11.0,1.0,3.0,,,,,86.0,31.0,8.2,10.0,0.0741798,4,,,,,6.0,10.0,4.0,1.0,,,,,2.0,,1.1152,1.0,2.0,,,2.0,3.0,2.0,2.0,,,2.0,1.0,1.154,,1.0,1.0,2.0
11408326,home,Vizela,Matías Lacava,matias-lacava,M. Lacava,F,36,167,825,M,1016029,EUR,1034208000,F,17,17,False,24.0,17.0,1.0,,5.0,7.0,13.0,19.0,,6.0,,,,,59.0,41.0,7.9,13.0,0.911679,2,,,,2.0,1.0,3.0,5.0,,1.0,,,,4.0,4.0,0.0647,4.0,,,2.0,1.0,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0
11408326,home,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,6,6,True,6.0,4.0,,,1.0,2.0,4.0,5.0,,1.0,,,,,31.0,8.0,7.9,2.0,0.0255458,1,,,,1.0,1.0,4.0,,,,,,,,,0.2825,1.0,,,3.0,,,,,,1.0,1.0,1.0,0.4088,,1.0,1.0,
11408326,home,Vizela,Hugo Oliveira,oliveira-hugo,H. Oliveira,D,2,174,21,M,1093052,EUR,1013299200,D,2,2,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,,,,,,14.0,7.0,7.6,1.0,0.00031454,1,,,,,,,2.0,,,,1.0,1.0,,,0.196,,1.0,,,,,,,,,1.0,1.0,0.1663,,,,
11408326,home,Vizela,Aleksandar Busnić,aleksandar-busnic,A. Busnić,M,22,191,34,M,905761,EUR,881193600,M,22,22,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,4.0,4.0,,1.0,0.00039148,0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11408326,home,Vizela,Amadou Ba-Sy,ba-sy-amadou,A. Ba-Sy,F,21,191,58,M,1389688,EUR,991958400,F,11,11,True,,,,,,,,,,,,,,,4.0,1.0,,1.0,,0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11408326,home,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,home,Vizela,Rodrigo Escoval,rodrigo-escoval,R. Escoval,D,26,188,59,M,825675,EUR,863049600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,home,Vizela,Alex Méndez,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,home,Vizela,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,home,Vizela,Dylan Saint-Louis,dylan-saint-louis,D. Saint-Louis,F,,184,100,M,788833,EUR,798854400,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,1,187,51,M,329079,EUR,668476800,G,30,30,False,18.0,15.0,7.0,4.0,14.0,16.0,1.0,2.0,,5.0,1.0,2.0,3.0,,90.0,25.0,6.4,3.0,0.00046005,0,-1.2122,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,82.0,72.0,6.0,2.0,61.0,63.0,11.0,19.0,3.0,2.0,,,,,90.0,98.0,6.8,11.0,0.00245207,0,,Kialonda Gaspar,,,1.0,2.0,10.0,,,2.0,3.0,3.0,,3.0,,,4.0,1.0,1.0,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Pedro Mendes,pedro-mendes,P. Mendes,D,5,187,77,M,44563,EUR,654739200,D,5,5,False,20.0,18.0,3.0,1.0,13.0,14.0,5.0,6.0,,,,,,,38.0,21.0,6.3,2.0,0.00388601,0,,,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,True,,,,,,,,
11408326,away,CF Estrela Amadora,Mansur,mansur,Mansur,D,70,181,47,M,328871,EUR,735004800,D,70,70,False,88.0,76.0,13.0,9.0,50.0,53.0,26.0,35.0,3.0,6.0,,,,,90.0,97.0,6.9,12.0,0.0438058,1,,,,,1.0,1.0,7.0,,,1.0,,,,1.0,0.0072,,7.0,,,1.0,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,M,27,27,False,16.0,9.0,6.0,4.0,4.0,7.0,6.0,10.0,,,,,,,31.0,34.0,6.6,12.0,0.0174153,0,,,,1.0,,2.0,3.0,,,,1.0,,2.0,1.0,,1.0,1.0,,,,2.0,,,,1.0,,,,,,,
11408326,away,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,False,31.0,25.0,5.0,1.0,13.0,13.0,12.0,19.0,1.0,7.0,,,,,90.0,59.0,6.6,15.0,0.0509559,2,,,,1.0,1.0,12.0,9.0,2.0,,1.0,4.0,2.0,2.0,1.0,0.0649,1.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,,,1.0,,0.0326,,,,
11408326,away,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,False,23.0,21.0,2.0,1.0,11.0,11.0,11.0,14.0,,1.0,,,,,59.0,26.0,6.5,3.0,0.027749,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11408326,away,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,M,28,28,False,11.0,9.0,,,6.0,8.0,3.0,3.0,2.0,1.0,,,,,38.0,18.0,6.4,2.0,0.00182441,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,10,10,False,21.0,19.0,2.0,1.0,5.0,5.0,14.0,17.0,,5.0,,,,,90.0,44.0,7.0,12.0,0.0704121,2,,André Luiz,,1.0,1.0,5.0,7.0,1.0,,,1.0,,6.0,3.0,0.067,,1.0,,,1.0,1.0,4.0,2.0,,,1.0,,0.0482,,,,
11408326,away,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,False,16.0,12.0,4.0,1.0,5.0,5.0,8.0,17.0,,2.0,,,,,90.0,33.0,6.8,14.0,0.356267,1,,,,6.0,1.0,5.0,4.0,,,,1.0,1.0,2.0,2.0,0.0331,2.0,,,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,1.0
11408326,away,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,20,20,False,8.0,3.0,1.0,,3.0,4.0,,5.0,,,,,,,45.0,15.0,6.6,7.0,4.498e-05,0,,,,1.0,2.0,2.0,6.0,,,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0
11408326,away,CF Estrela Amadora,Jean Felipe,jean-felipe,J. Felipe,D,12,180,36,M,386094,EUR,769219200,D,12,12,True,39.0,28.0,8.0,1.0,17.0,20.0,12.0,25.0,1.0,4.0,,,,,59.0,55.0,6.2,16.0,0.448299,1,,,,6.0,,1.0,,,,,,,,,0.0196,1.0,,,1.0,,,,,,1.0,1.0,,0.1706,,,,
11408326,away,CF Estrela Amadora,Nilton Varela,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,D,75,75,True,23.0,12.0,4.0,,7.0,11.0,7.0,17.0,,1.0,,,,,52.0,38.0,6.2,19.0,0.0264126,0,,,,5.0,,1.0,2.0,,,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,
11408326,away,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,29,29,True,15.0,7.0,,,2.0,4.0,5.0,11.0,,1.0,,,,,52.0,19.0,6.6,8.0,0.0267172,3,,,,,3.0,3.0,2.0,,2.0,,,,,,0.516,,2.0,,,1.0,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Regis Ndo,regis-ndo,R. Ndo,F,77,181,274,M,1084705,EUR,990489600,F,7,7,True,16.0,12.0,1.0,1.0,6.0,7.0,7.0,11.0,1.0,2.0,,,,,45.0,25.0,6.9,5.0,0.034008,2,,,,2.0,,1.0,3.0,,1.0,,,,,,0.0206,1.0,1.0,,2.0,1.0,,2.0,2.0,,1.0,,,,,,,
11408326,away,CF Estrela Amadora,Tashan Oakley-Boothe,oakley-boothe-tashan,T. Oakley-Boothe,M,35,182,48,M,859900,EUR,950486400,M,80,80,True,17.0,14.0,2.0,1.0,8.0,9.0,6.0,8.0,,1.0,,,,,31.0,18.0,6.6,3.0,0.0718357,0,,,,,1.0,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,António Filipe,antonio-filipe,A. Filipe,G,,187,15,M,61246,EUR,482284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Nanú,nanu,Nanú,D,14,177,273,M,343965,EUR,769132800,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Lucão,lucao,Lucão,D,13,188,26,M,1467004,EUR,890784000,D,71,71,True,,,,,,,,,,,,,,,,,,,,0,,Lucão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408326,away,CF Estrela Amadora,Ronaldo Tavares,ronaldo-tavares,R. Tavares,F,9,192,337,M,828707,EUR,869529600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
