match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,captain,stat_challengeLost,stat_dispossessed,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,player_sofascoreId,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12618505,home,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,21.0,11.0,14.0,4.0,0.0,9.0,10.0,2.0,11.0,1.0,6.0,1.0,5.0,5.0,1.0,90.0,30.0,7.4,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618505,home,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,31.0,22.0,4.0,,0.0,13.0,16.0,9.0,16.0,,4.0,,,,,90.0,56.0,6.9,15.0,0,1.0,1.0,7.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12618505,home,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,50.0,42.0,10.0,4.0,0.0,30.0,32.0,12.0,18.0,3.0,,,,,,90.0,57.0,7.0,8.0,0,,2.0,2.0,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,
12618505,home,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,44.0,41.0,6.0,5.0,0.0,40.0,41.0,1.0,3.0,2.0,4.0,,,,,90.0,52.0,7.0,3.0,0,,2.0,2.0,,,1.0,2.0,2.0,,,1.0,2.0,,,,Mubarak Abdul Rahman Al Rajeh,,,,,,,,,,,,,
12618505,home,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,False,20.0,18.0,4.0,2.0,0.0,15.0,17.0,3.0,4.0,4.0,2.0,,,,,88.0,32.0,6.5,3.0,0,1.0,1.0,2.0,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12618505,home,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,22.0,15.0,2.0,,0.0,8.0,9.0,7.0,17.0,,6.0,,,,,90.0,63.0,6.7,25.0,0,4.0,12.0,10.0,6.0,3.0,4.0,3.0,2.0,3.0,4.0,,,,,,,,True,1.0,6.0,3.0,,,,,,,,
12618505,home,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,M,24,24,False,46.0,40.0,7.0,3.0,0.0,29.0,30.0,11.0,19.0,1.0,5.0,,,,,90.0,61.0,6.6,13.0,0,3.0,5.0,2.0,,,3.0,2.0,1.0,1.0,,,2.0,,,,,,,,3.0,,,,,,,,,
12618505,home,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,60.0,49.0,10.0,6.0,0.0,34.0,37.0,15.0,23.0,1.0,9.0,,,,,90.0,70.0,6.9,15.0,0,,3.0,3.0,,,1.0,2.0,2.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,
12618505,home,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,False,15.0,12.0,1.0,1.0,0.0,6.0,8.0,6.0,8.0,,3.0,,,,,84.0,31.0,6.8,6.0,1,1.0,4.0,7.0,1.0,1.0,1.0,3.0,,2.0,3.0,,2.0,,,,,,,2.0,,,1.0,,,,,,,
12618505,home,Al Raed,Nawaf Sahli,nawaf-sahli,N. Sahli,F,41,165.0,10,M,1429805,EUR,1052092800,F,41,41,False,17.0,13.0,1.0,,0.0,8.0,10.0,5.0,7.0,2.0,3.0,,,,,90.0,36.0,6.2,14.0,0,,13.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,,,1.0,1.0,,,Nawaf Sahli,,,3.0,4.0,5.0,,,,,,,,
