match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,confirmed,injury
12625038,FT,2.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12625038,,,,,90,0.0,,1,,,injuryTime,10.0,,,,,,,,,,,
12625038,,2.0,4.0,,87,,,4,,,goal,,penalty,187689551.0,True,penalty,338991.0,William Troost-Ekong,,,,,
12625038,,,,,86,,,5,,,card,,,121592386.0,False,yellow,360938.0,Bono,Bono,Foul,False,,
12625038,,,,,85,,,6,,,varDecision,,,28331.0,True,penaltyNotAwarded,927649.0,Jackson Muleka,,,,False,
12625038,,,,,82,,,9,,,substitution,,,123106622.0,False,regular,,,,,,,False
12625038,,,,,80,,,11,,,substitution,,,123106599.0,True,regular,,,,,,,False
12625038,,,,,80,,,11,,,substitution,,,123106598.0,True,regular,,,,,,,False
12625038,,,,,74,,,17,,,substitution,,,123106545.0,False,injury,,,,,,,True
12625038,,1.0,4.0,,71,,,20,,,goal,,,187688414.0,True,regular,1836904.0,Hammam Al-Hammami,,,,,
12625038,,,,,67,,,24,,,substitution,,,123106490.0,False,regular,,,,,,,False
12625038,,,,,67,,,24,,,substitution,,,123106489.0,False,regular,,,,,,,False
12625038,,,,,63,,,28,,,substitution,,,123106455.0,True,regular,,,,,,,False
12625038,,,,,63,,,28,,,substitution,,,123106454.0,True,injury,,,,,,,True
12625038,,,,,59,,,32,,,card,,,121592233.0,True,yellow,990187.0,Abdulrahman Al-Safri,Abdulrahman Al-Safri,Foul,False,,
12625038,,,,,55,,,36,,,card,,,121592212.0,True,yellow,823476.0,Kévin N'Doram,Kévin N'Doram,Foul,False,,
12625038,,,,,53,,,38,,,card,,,121592186.0,False,yellow,872607.0,Nasser Al-Dawsari,Nasser Al-Dawsari,Foul,False,,
12625038,,0.0,4.0,,48,,,43,,,goal,,,187686584.0,False,regular,851150.0,Renan Lodi,,,,,
12625038,,,,,46,,,45,,,substitution,,,123106285.0,True,regular,,,,,,,False
12625038,,,,,46,,,45,,,substitution,,,123106269.0,False,regular,,,,,,,False
12625038,HT,0.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12625038,,0.0,3.0,,45,3.0,,1,,,goal,,,187685291.0,False,regular,1138857.0,Ali Albulayhi,,,,,
12625038,,,,,45,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,
12625038,,0.0,2.0,,43,,,3,,,goal,,,187684935.0,False,regular,551772.0,Malcom,,,,,
12625038,,0.0,1.0,,38,,,8,,,goal,,,187684460.0,False,regular,126071.0,Kalidou Koulibaly,,,,,
