match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_aerialLost,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_bigChanceCreated,stat_clearanceOffLine,stat_wonContest,stat_totalOffside,captain,stat_goalAssist,stat_goodHighClaim,stat_hitWoodwork
10385604,away,Manchester United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,False,29.0,24.0,2.0,1.0,15.0,18.0,9.0,14.0,1.0,3.0,,,,71.0,47.0,6.4,11.0,0.0704,0.2225,0.00367445,1,,,,awbissaka,,4.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,3.0,,2.0,1.0,,,,,,,,,,,
10385604,away,Manchester United,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8884,M,143334,EUR,774403200,D,2,2,False,67.0,63.0,6.0,5.0,39.0,42.0,24.0,25.0,5.0,4.0,,,,90.0,77.0,6.9,4.0,0.0,0.0,0.0138037,0,,,,victorlindelof,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
10385604,away,Manchester United,Luke Shaw,luke-shaw,L. Shaw,D,23,178,17970,M,190839,EUR,805507200,D,23,23,False,97.0,90.0,4.0,3.0,55.0,58.0,36.0,43.0,1.0,10.0,,,,90.0,111.0,7.0,11.0,0.0,0.0,0.169521,0,,,,lukeshaw23,3.0,2.0,5.0,1.0,3.0,1.0,1.0,,,1.0,2.0,,,,,4.0,1.0,,,,,1.0,,,,,,,,
10385604,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,843200,EUR,921715200,D,20,20,False,59.0,54.0,4.0,2.0,28.0,30.0,26.0,29.0,1.0,8.0,,,,90.0,77.0,6.9,7.0,0.0,0.0,0.0267523,0,,,,DDalot,1.0,1.0,4.0,,3.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10385604,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,122951,EUR,698803200,M,18,18,False,58.0,48.0,5.0,4.0,21.0,26.0,27.0,35.0,5.0,9.0,,,,90.0,75.0,6.7,15.0,0.0944,0.0,0.0324307,1,,,,Casemiro,3.0,5.0,4.0,,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,2.0,,3.0,,,,,,,,,,,,,,
10385604,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,105734,EUR,698025600,M,14,14,False,55.0,50.0,3.0,1.0,19.0,20.0,31.0,37.0,,2.0,,,,61.0,61.0,7.0,8.0,0.0363,0.0,0.0628378,1,,,,chriseriksen8,,1.0,2.0,,,1.0,,,,2.0,,,1.0,,,2.0,,1.0,,,,1.0,1.0,,,,,,,
10385604,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,M,21,21,False,31.0,27.0,2.0,1.0,9.0,9.0,18.0,22.0,,1.0,,,,71.0,43.0,7.2,7.0,0.0193,0.1244,0.122354,1,,,,Antony,,1.0,4.0,,2.0,1.0,,3.0,,2.0,,,,1.0,,,,2.0,1.0,,,1.0,,,2.0,,,,,
10385604,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,54.0,44.0,7.0,5.0,13.0,13.0,32.0,44.0,1.0,3.0,,,,90.0,73.0,7.6,14.0,0.6675,0.0318,0.42031,4,,,,BrunoFernandes,,5.0,4.0,,1.0,,,,1.0,3.0,,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,2.0,,2.0,2.0,,2.0,,True,1.0,,1.0
10385604,away,Manchester United,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,851100,EUR,953942400,M,25,25,False,28.0,27.0,,,6.0,6.0,21.0,23.0,1.0,3.0,,,,61.0,40.0,7.1,6.0,0.3856,0.3884,0.0359988,3,,,,JSancho,,4.0,,1.0,,,,1.0,,,,,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,
10385604,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,F,10,10,False,33.0,28.0,3.0,3.0,3.0,5.0,25.0,29.0,1.0,4.0,,,,90.0,56.0,7.7,15.0,0.7231,1.1116,0.0564983,5,,,,Rashford,,10.0,4.0,,1.0,,,3.0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,3.0,,1.0,1.0,,,3.0,1.0,,1.0,,
10385604,away,Manchester United,Fred,fred,Fred,M,7,169,11672,M,243623,EUR,731289600,M,17,17,True,24.0,17.0,1.0,,6.0,10.0,11.0,15.0,,3.0,,,,29.0,31.0,6.1,9.0,0.0732,0.0,0.0105327,1,,,,fred08,1.0,4.0,2.0,,,,,,1.0,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,
10385604,away,Manchester United,Anthony Martial,anthony-martial,A. Martial,M,9,181,16185,M,191176,EUR,818121600,F,9,9,True,11.0,11.0,,,2.0,2.0,9.0,9.0,,1.0,,,,29.0,17.0,6.3,4.0,0.0,0.0,0.00783283,0,,,,martial_9,,4.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,
10385604,away,Manchester United,Tyrell Malacia,tyrell-malacia,T. Malacia,D,12,169,8798,M,825839,EUR,934761600,D,12,12,True,10.0,10.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,,,,,19.0,24.0,6.9,3.0,0.0,0.0,0.00324158,0,,,,tyrellmalacia,,1.0,4.0,,1.0,4.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10385604,away,Manchester United,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6789,M,252215,EUR,713145600,F,27,27,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,1.0,,,,19.0,8.0,6.6,3.0,0.0,0.0,0.0450272,0,,,,wout.weghorst,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10385604,away,Manchester United,Jack Butland,jack-butland,J. Butland,G,1,196,712,M,98448,EUR,731721600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385604,away,Manchester United,Brandon Williams,williams-brandon,B. Williams,D,,180,1779,M,927368,EUR,967939200,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385604,away,Manchester United,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,F,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,anthonyelanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385604,away,Manchester United,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8505,M,133908,EUR,763862400,M,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,marcel7sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385604,away,Manchester United,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,facupellistri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
