match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_accurateCross,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,player_sofascoreId,stat_goals
10411587,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,28.0,19.0,17.0,8.0,16.0,16.0,3.0,12.0,1.0,1.0,9.0,2.0,1.0,1.0,90.0,38.0,6.0,9.0,0.0,0.0,0.00113777,0,-1.5443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411587,home,Sampdoria,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,24,24,False,33.0,20.0,2.0,1.0,10.0,16.0,10.0,20.0,7.0,1.0,5.0,,,,90.0,71.0,6.4,28.0,0.0,0.0,0.0162142,0,,True,3.0,2.0,3.0,8.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10411587,home,Sampdoria,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183,99,M,327429,EUR,773020800,D,25,25,False,38.0,31.0,4.0,1.0,27.0,29.0,4.0,9.0,5.0,2.0,3.0,,,,66.0,53.0,6.8,11.0,0.0525,0.0,0.468828,2,,,,1.0,,,,1.0,,2.0,,,3.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10411587,home,Sampdoria,Omar Colley,omar-colley,O. Colley,D,15,190,973,M,238408,EUR,719798400,D,15,15,False,69.0,62.0,12.0,7.0,47.0,49.0,15.0,20.0,,,5.0,,,,90.0,80.0,6.8,7.0,0.2489,0.0,0.0150575,1,,,,,2.0,4.0,,,,1.0,1.0,1.0,,1.0,,1.0,,3.0,,,,,,,1.0,,,,,,,,,
10411587,home,Sampdoria,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,False,21.0,18.0,2.0,1.0,11.0,12.0,7.0,9.0,,,,,,,37.0,25.0,6.5,4.0,0.0027,0.0278,0.00188572,1,,,,,3.0,4.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,
10411587,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,False,27.0,23.0,,,10.0,13.0,17.0,24.0,2.0,,2.0,,,,71.0,55.0,6.7,11.0,0.016,0.0,0.349402,1,,,10.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,2.0,1.0,,,,,,4.0,,,,,,
10411587,home,Sampdoria,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,M,37,37,False,21.0,9.0,4.0,2.0,3.0,7.0,6.0,16.0,9.0,1.0,4.0,,,,90.0,46.0,6.4,22.0,0.0186,0.0,0.00525439,1,,,2.0,,3.0,12.0,4.0,2.0,1.0,,4.0,3.0,3.0,4.0,,1.0,,1.0,,,3.0,,,,,,,,,,,,,
10411587,home,Sampdoria,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,4,4,False,43.0,36.0,3.0,1.0,26.0,27.0,11.0,17.0,2.0,1.0,4.0,,,,66.0,46.0,6.4,8.0,0.0,0.0,0.0277051,0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,
10411587,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,M,7,7,False,35.0,28.0,1.0,1.0,10.0,11.0,20.0,26.0,9.0,2.0,5.0,,,,90.0,53.0,6.2,16.0,0.0,0.0,0.0581972,0,,,2.0,1.0,1.0,4.0,3.0,3.0,,,,,3.0,4.0,,,,,,,,4.0,,,,,,2.0,,,,,,
10411587,home,Sampdoria,Daniele Montevago,daniele-montevago,D. Montevago,F,9,184,101,M,1100272,EUR,1047945600,F,34,34,False,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,4.0,,2.0,,,,45.0,10.0,6.5,3.0,0.2239,0.0,0.193199,2,,,,4.0,2.0,2.0,,,,,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,,
10411587,home,Sampdoria,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,10,10,False,9.0,6.0,,,3.0,3.0,3.0,6.0,3.0,,1.0,,,,90.0,20.0,6.6,6.0,0.1714,0.1373,0.00926819,4,,,,1.0,,2.0,2.0,,,,,,1.0,2.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,
10411587,home,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,True,47.0,34.0,8.0,1.0,23.0,28.0,11.0,19.0,4.0,2.0,8.0,,,,53.0,55.0,6.7,13.0,0.0,0.0,0.0125953,0,,,,1.0,4.0,9.0,,,,1.0,3.0,3.0,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
10411587,home,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,F,23,23,True,16.0,10.0,1.0,1.0,3.0,3.0,7.0,14.0,,,2.0,,,,45.0,22.0,6.7,8.0,0.0301,0.0,0.0191708,1,,,1.0,,2.0,3.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
10411587,home,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,True,14.0,13.0,1.0,1.0,6.0,6.0,7.0,8.0,4.0,1.0,2.0,,,,24.0,15.0,6.3,1.0,0.0,0.0,0.00328607,0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10411587,home,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180,717,,11621,EUR,412819200,F,27,27,True,6.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,,,,,,,24.0,10.0,6.7,3.0,0.0198,0.0,0.00264654,1,,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,
10411587,home,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180,66,M,148745,EUR,787536000,D,29,29,True,7.0,7.0,,,2.0,2.0,6.0,6.0,,,1.0,,,,19.0,14.0,7.0,1.0,0.0,0.0,0.0171421,0,,,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,
10411587,home,Sampdoria,Elia Tantalocchi,elia-tantalocchi,E. Tantalocchi,G,1,190,47,M,1069101,EUR,1088553600,G,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411587,home,Sampdoria,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411587,home,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411587,home,Sampdoria,Simone Trimboli,simone-trimboli,S. Trimboli,M,21,176,47,M,965016,EUR,1019174400,M,70,70,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411587,home,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411587,home,Sampdoria,Lorenzo Malagrida,lorenzo-malagrida,L. Malagrida,M,11,170,48,M,1108074,EUR,1066953600,M,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411587,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,False,38.0,25.0,27.0,14.0,24.0,26.0,1.0,12.0,,,10.0,1.0,1.0,2.0,90.0,47.0,7.3,13.0,0.0,0.0,9.958e-05,0,0.1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
10411587,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,D,2,2,False,56.0,52.0,5.0,3.0,32.0,33.0,20.0,23.0,2.0,,5.0,,,,90.0,69.0,7.2,6.0,0.0,0.0,0.294747,0,,,,2.0,,1.0,,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,
10411587,away,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,4,4,False,33.0,27.0,3.0,1.0,25.0,27.0,2.0,6.0,2.0,,2.0,,,,90.0,43.0,7.7,6.0,0.1947,0.0556,0.00059689,1,,,,,2.0,3.0,,,,2.0,1.0,1.0,,,,,,4.0,,,2.0,,,,,1.0,,,,,,,milenkovicn_4,1.0
10411587,away,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,795297,EUR,831686400,D,28,28,False,26.0,22.0,3.0,2.0,19.0,21.0,3.0,5.0,2.0,,1.0,,,,45.0,35.0,7.5,5.0,0.0,0.0,0.00040694,0,,,,2.0,3.0,5.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,4.0,,,,,,,,,,,,,chinomartinezquarta96,
10411587,away,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,False,70.0,47.0,13.0,2.0,21.0,31.0,27.0,43.0,5.0,1.0,3.0,,,,90.0,100.0,7.1,32.0,0.0,0.0,0.188664,0,,True,4.0,3.0,,4.0,,1.0,,,2.0,1.0,,2.0,,,,3.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,
10411587,away,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,False,52.0,44.0,4.0,2.0,18.0,22.0,27.0,31.0,3.0,,7.0,,,,90.0,74.0,7.6,10.0,0.4589,0.4001,0.299317,3,,,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0,,1.0,,1.0,,1.0,,,,,,,2.0,2.0,,1.0,1.0,,,,,1.0
10411587,away,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,232224,EUR,731721600,M,32,32,False,19.0,15.0,2.0,1.0,9.0,11.0,6.0,8.0,7.0,1.0,2.0,,,,66.0,25.0,6.5,5.0,0.0,0.0,0.0138281,0,,,,2.0,,3.0,1.0,,,,3.0,3.0,,,,,,1.0,,,4.0,,,,,,,,,,,,,
10411587,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,38,38,False,35.0,28.0,5.0,1.0,10.0,13.0,20.0,26.0,5.0,1.0,1.0,,,,83.0,49.0,7.1,10.0,0.0,0.0,0.11601,0,,,4.0,1.0,,3.0,,,,,3.0,1.0,1.0,,1.0,,,2.0,,,3.0,1.0,,,,,,2.0,,,,,,
10411587,away,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,F,11,11,False,36.0,31.0,5.0,3.0,15.0,18.0,16.0,19.0,8.0,,5.0,,,,90.0,54.0,7.3,13.0,0.0,0.0,0.640267,0,,,1.0,3.0,1.0,6.0,2.0,4.0,3.0,,,,1.0,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,
10411587,away,Fiorentina,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,319129,EUR,882835200,F,7,7,False,6.0,2.0,,,1.0,2.0,1.0,4.0,3.0,,1.0,,,,45.0,11.0,6.5,6.0,0.0,0.0,0.00037937,0,,,,1.0,2.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,lukajovic,
