match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_errorLeadToAShot,player_sofascoreId,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_punches,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
10389867,home,Angers,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,23.0,11.0,20.0,8.0,3.0,5.0,8.0,18.0,11.0,3.0,5.0,90.0,36.0,8.2,12.0,0.0,0.0,0.00406223,0,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389867,home,Angers,Farid El Melali,,,farid-el-melali,F. El Melali,M,28,173,1171,M,930584,EUR,862790400,D,28,28,False,7.0,7.0,,,4.0,4.0,3.0,3.0,4.0,,,71.0,33.0,5.8,9.0,0.0,0.0,0.00451837,0,,1.0,11.0,7.0,4.0,4.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10389867,home,Angers,Yan Valery,,,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,94,94,False,24.0,16.0,9.0,4.0,7.0,9.0,11.0,18.0,4.0,,,90.0,55.0,7.2,17.0,0.0,0.0,0.0213607,0,,1.0,5.0,6.0,1.0,2.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10389867,home,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,23.0,21.0,4.0,3.0,17.0,18.0,4.0,5.0,3.0,,,90.0,37.0,7.3,2.0,0.0,0.0,0.00272069,0,,2.0,2.0,3.0,,,,,7.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,
10389867,home,Angers,Faouzi Ghoulam,Faouzi,Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1998,M,133236,EUR,665366400,D,8,8,False,26.0,24.0,3.0,3.0,17.0,18.0,7.0,10.0,1.0,,,75.0,37.0,6.7,7.0,0.0,0.0,0.00426498,0,,,,3.0,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,
10389867,home,Angers,Justin-Noel Kalumba,,,kalumba-justin-noel,J. Kalumba,M,30,182,201,M,1484974,EUR,1103932800,D,33,33,False,20.0,14.0,1.0,,8.0,10.0,6.0,10.0,2.0,,,90.0,29.0,6.4,11.0,0.0,0.0,0.00660426,0,,,8.0,4.0,2.0,,3.0,2.0,,1.0,1.0,3.0,1.0,,,2.0,,,3.0,,,,,,,,,,,,
10389867,home,Angers,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,27.0,22.0,,,14.0,15.0,10.0,16.0,5.0,,,90.0,55.0,7.3,14.0,0.0413,0.2816,0.219662,1,,,5.0,8.0,,3.0,2.0,2.0,1.0,2.0,,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,nabilbentaleb,1.0,,,,,,,,
10389867,home,Angers,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,2,2,False,26.0,18.0,2.0,,11.0,13.0,7.0,13.0,8.0,,,90.0,38.0,6.9,9.0,0.0,0.0,0.00939908,0,,,4.0,6.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,3.0,,,,,,,,,,,,
10389867,home,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,M,15,15,False,15.0,11.0,1.0,,5.0,6.0,6.0,9.0,3.0,,,53.0,26.0,6.6,8.0,0.0,0.0,0.00536539,0,,,6.0,3.0,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,True,,,,,,,
10389867,home,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185,7344,M,945830,EUR,942796800,F,10,10,False,22.0,20.0,2.0,2.0,9.0,9.0,11.0,14.0,3.0,,,75.0,33.0,6.6,6.0,0.0324,0.0,0.0116591,1,,1.0,7.0,3.0,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,,2.0,,,2.0,1.0,,,,,1.0,,,,,,
